sent,reference,translation
２００万ドルの赤旗を掲げてた マクナマラ一族の 過去１８年間の 財務記録が必要よ,We're going to need access to the McNamara financials over the past 18 years.,"The McNamaras had two million-dollar red flags, and they needed the financial records of the last 18 years."
連中が白旗を掲げるような いい知らせは　無いのか？,Does anyone have any good news that they can offer up?,Isn't there any good news that they're gonna raise a white flag?
私の役目は旗を揚げることだけだ,The part assigned to me is to raise the flag.,All I have to do is raise the flag.
家族なしでシリアに戻ること それは赤旗を揚げるようなことよ（危険）,Returning to Syria without them would raise a red flag.,"To return to Syria without a family, it's like raising a red flag."
白旗を揚げて　避難だ,Time to wave the white flag and head for the bunker.,Let's get the white flag up and get out of here.
まだ日が浅いものね　ファスコ,"The day is still young, Fusco.","It's still a day, Fusco."
まだ日が浅いのでしょ？,I know you haven't been with him for long.,"It's still dark, isn't it?"
わかってくれ 君は　彼のパートナーとしてまだ日が浅い,"I mean, you have to understand, of course, you are in the infancy of your partnership.","You know, as his partner, you're still in the dark."
ルーラはこの10年 日の目を見なくてね その見事な才能を見込んでー ステージに出すことにした,"Well, Lula's been on the underground scene for the last decade, and I think she has some real talent, and I'd like to try her on stage to balance out the duo.","Lula hasn't seen the eye of the day in the last ten years, and I've decided to put her on stage in anticipation of her brilliant talent."
いつかそのうち、ふさわしい危機が 頭をもたげて ソース・コードは、日の目を見るのだよ.,One of these days the right crisis is going to rear its head and source code is going to have its moment in the sun.,"Sooner or later, the right crisis will come to mind, and the source code will see the sun."
じゃあ彼らは日の目を見て 彼らの親切心を ないがしろにするのね,So they just saw the light of day and let you go out of the goodness of their hearts.,So they look at the sun and ignore their kindness.
早い者勝ちだ,The quickest one wins.,The sooner the better.
俺らを欺して42日先行した 早い者勝ちだって 知ってたからさ,"Fine, he lied to our e-mail accounts and he gave himself a 42-day head start, because he knows what apparently you don't, which is that getting there first is everything.",42 days ahead of us because we knew it was gonna be quick.
早い者勝ちよ,"First come, first served.",The sooner the better.
とにかく... 何と言うか 早い話が,"Well, I had gotten some insect samples from South America and...",Anyway... there's something I need to talk to you about earlier.
- 早い話が初歩から教えられました,Let's just say I've been initiated.,- We've been briefed from the beginning.
- 早い話が初歩から教えられました,Let's just say I've been initiated.,- We've been briefed from the beginning.
警察と兵士 明けても暮れても人々に悲しみを与える,"Cops and soldiers giving people grief day in, day out.",Police and soldiers make people sad in the morning or at night.
明けても暮れても、生きねばならないこと、 そのように成らなければ ならないことを,"What he has to live with day in and day out, what that's got to be like.","We have to live, we have to live, we have to live, we have to live, we have to live, we have to live, we have to live."
リオ・ブラボーの件が 明るみに出れば...,"Rio Bravo could be a real problem there, too.",If it comes to the case of Rio Bravo...
その場合 近藤が大和田と 取り引きした事実も明るみに出る,the fact that Kondo made a deal with Owada would be exposed too.,"In that case, the fact that Kondo made a deal with Owada will also come to light."
ニカラグア メキシコ、フィリピンで明るみに出ています。,Mexico and the Philippines.,"It's out in the open in Nicaragua, Mexico, the Philippines."
明日は我が身かもしれない,I don't want to be Ned.,Maybe tomorrow will be mine.
明日は 明日の風が吹く,Tomorrow's another day.,"Tomorrow, the wind will blow tomorrow."
私達はモハッドヴァンに 4つ星を挙げた,We gave Mohadevan a four star case to the front of the line.,We raised four stars to Mohadvan.
"アラブでは ""昨日の友は 今日の敵""",An Arabic proverb attributed to a prince who was betrayed and decapitated by his own subjects.,"In the Arab world, yesterday's friend is today's enemy."
時は金なり,Time is precious.,Time is money.
ヤイラルパリルはそれを知っていた そして彼の時を待った,Yeeralparil knew it and waited his time.,Yeeralparil knew it and waited for his time.
Ｄｒグリーンとこの時を 待っていた,Dr. Green and I have been waiting.,Dr. Green and I have been waiting for this moment.
その時を待って 世界的なショーにする,"Waiting for our time to make our move, take our show global.",We'll wait for the moment and make it a global show.
新しい安全保障局局長は 時を移さずして 陸海空軍を組織して 石油を産する 小国 ジンベキスタンを,"The new commander-in-chief wasted no time deploying a coordinated assault involving army, navy and air force troops against the tiny, oil-producing nation of Zimbekistan.",The new head of security has no time to organize a land and sea and air force to create oil in the small country of Zimbekistan.
- 我々がその時を稼ぐ,-We can give him that.,- We'll make it.
ここに長くはいられない 俺が時を稼ぐ,"I can't give you long, but I can give you a head start.",You can't stay here long. I'll buy you time.
なぜ使用人に暇を出さない？,Why did you send a servant away?,Why don't you give your servant some time?
ええ、休暇を取ってバーナードに。,"Where's bill? Yeah, with the rest over at bernard's.","Yeah, take a vacation to Bernard."
思ったんだが このまま通りすぎて 休暇を取ったらいい,"Lady, what I think you need to do... you need to go down the road, take a vacation, okay?","I was just thinking, you know, you're gonna have to take a vacation because you're going through this."
ニャーチャンへのほうびの 休暇を取るものに祝福を... 先の戦闘での 素晴らしい実績に対して,Congrats to those taking a leave to Nha Trang as a reward... for marvelous achievements in the last battle.,Blessed are those who take a leave of absence to Niuean... for the wonderful achievement of the battle ahead.
おそらく休暇を取るのが 最善だと思うよ 目を離さないからね,Perhaps it would be best if you took a leave of absence. I'm on to you.,"I think it's probably best to take a vacation, 'cause I'll keep an eye on it."
あなたは暇を 潰す為に何かしないと,You gotta do something to pass the time.,You have to do something to kill your time.
かろうじて ベッドから起きるため 数学で暇を潰し − 特別な力で 子供を奮起させてやる,"I barely encourage myself to get out of bed, let alone inspire some kid with special powers who wants to spend all his spare time doing maths.","I'm barely gonna get out of bed, and I'm gonna spend my time on math, and I'm gonna get my kid up with a special force."
どう暇を潰すの？,What do these people do for fun?,What are you gonna do with your time?
（記者）　指揮権発動により花岡疑惑追及は 暗礁に乗り上げました　特捜部のみならず　検察庁全部に,The move has sent shock waves through D. A. offices.,"The arrest of Hanaoka has been set up in the dark, not only for the Special Investigations Department, but for all the D.A.'s offices."
彼が父を殺したという1つのヒント 彼の政治的将来は暗礁に乗り上げた,"One hint that he killed his father, and his political future is dead in the water.","One hint that he killed my father, and his political future was in the dark."
暗礁に乗り上げました,I hit a snag.,We're on a reef.
もう平気だもの これが最初で最後よ,I can handle it now. It'II be our first and last.,It's okay now. It's the first and the last.
最初で最後よ,"First, and last.",First and last.
最初で最後のね,"My first, my only.",The first and the last.
トリスタンが　これを着て見せる予定で ウィックはこのドレスで ショーの最後を飾るはずだった,Tristan was gonna model it and Wyck was gonna close the show with it.,"Tristan was supposed to wear this dress, and Wick was supposed to wear it to the end of the show."
輝かしい経歴の 最後を飾るんだ 天才　オデッサ・コズロヴァ 真のプリマの,"It marks the end of a stunning career of one of ballet's greatest talents, Odessa Kozlova, a true Prima.","It's the end of a glorious career in the true Prima, a genius named Odyssa Kozrova."
皇帝はその寛大なる み心で ローマ市民のために この大会の最後を飾る 歴史的な試合を 準備してくださった,And in his majestic charity... the Emperor has deigned this day to favor the people of Rome... with an historical final match.,"The Emperor, with his generous heart, has prepared a historic match for the end of this convention for the Romans."
どんな最期を遂げようと 非常に特別な兵士だった,"It doesn't matter how he ended, he was once something real special. Nonsense!","He was a very special soldier, no matter how he ended up."
無残な最期を遂げるとはな,I knew ever since...,I didn't know you'd end up dead.
スタニス・バラシオンは 良い最期を遂げなかったな？,"It didn't end well for Stannis Baratheon, did it?","Stannis Baratheon didn't end well, did he?"
だから有無を言わせず 俺も取り分をいただく,That's why I'm cutting myself in whether you like it or not.,That's why I'm taking my share without telling you what to do.
これが最期となるなら せめて彼らには... 有終の美を飾らせたい,"If this is to be our end, then I would have them make such an end as to be worthy of remembrance.","If this is going to be the last thing I want them to do, at least let them... adorn the beauty of the end."
息子は有頂天よ どう返せば？,Ruben was just ecstatic. I don't know how I'm gonna repay you.,My son is very happy. How can I repay him?
ぼくは 遠足に有頂天,I liked the school trips as well.,I'm excited to be on a field trip.
私の心は有頂天,I have always placed you far above me,My heart is at rest.
今日からは私が国家だ （朕は国家なり）,I am the State,I'm your country from today on.
親が金持ちなら 朝飯前だ,"Rich parents like Zach has, it's not hard to put two and two together.","If your parents are rich, they'll be here for breakfast."
前は数千マイルだって 朝飯前だったのに,Before a couple thousand miles were a piece of cake.,It used to be thousands of miles before breakfast.
俺を殺すくらい朝飯前か？,Can they kill me before breakfast?,You think you're gonna kill me before breakfast?
杞憂に終わりました,There was no danger at all.,It's over.
- 杞憂だといいが 署で追いかけられたバッドは 凶獣だ,"Well, I hope I'm wrong, but he followed Bud out of the precinct.","I hope it's not too bad, but the bad guy that was chased over at the precinct was wesen."
超自然に詳しい 私の予感が 杞憂であって欲しいのだが,I think you'll be able to confirm or deny my fears.,I'd like you to know a lot more about nature than I do.
"""わー 板に付いてる""","Oh, I like the sound of that. - Hey.","Oh, it's on the board."
ここで本当に板挟みになった 私はとんでもないロボットを造った,We got a real dilemma here. Okay? I created incredible robots.,I've made a hell of a robot.
ラブクラフトは共同体の柱石,Lovecraft was a beloved pillar of this community.,Lovecraft is a pillar of the community.
プロとして 株が上がった アンダーソン,Really upped my professional factor.,He's a professional. He's got a stock. Anderson.
娘は政治オタクでね 俺の株が上がる,"You don't understand. She's a freak for this kind of stuff, so if I get her in, I'm Dad of the Year.",She's a political nerd. My stock's going up.
で どうなるか？ - 株が上がる,- The stocks went up.,So what's going to happen?
これは豊富な録音資料から 作られましたが あなたは問題の核心に触れることが 出来ると思います,"This is backed up by extensive audio recordings, but I think you'll find it gets to the heart of the matter.","This was made from an abundance of recording material, but I think you can touch the core of the problem."
わかったよ　この件は相当に 根が深いんだ,"Okay, this is deep, deep background.","All right, well, this is a pretty deep one."
悲しいけど　家族の確執は根が深いの,"It's very sad, but family feuds run deep.","I'm sad to say, but my family's obsession is deep."
外科部長になった毒島は それを根に持って→ 他の関連病院にも根回しした。,"Busujima, who became the Surgery Chief, bore a grudge against him for that, and he put pressure on other affiliated hospitals as well.","Busujima, who became the head of surgery, took it root and turned it over to other related hospitals."
根に持ってたのか,"IT DID GET WARM, YEAH.",You had it at your root.
根に持ってるのか？,"Still bitter, Tim?",Do you have it at your root?
屋根を下ろしてってことか?,Put the top down?,You want me to put down the roof?
ここに根を下ろす,We're putting down roots.,I'll put my roots down here.
どこかに根を下ろしたい それが大切,"I need to put my roots down somewhere that matter to me, Saul.",I want to put my roots somewhere. That's what matters.
あんまり仕事で根を詰めないでね,Don't be too busy with work.,Don't take too seriously your work.
根を詰め過ぎですよ,You work so hard.,You're taking too much root.
分かった 根を詰めるな,"All right, don't work too hard.","All right, don't put your roots down."
いいや 彼女が そう根回しをしているだけです,That's only what she's going around saying.,"No, she's just trying to be that way."
根絶やしにするのは困難だ 内皮腫瘍患者の生存率は低い さらなる手立てを講じなければ,The survival rate of patients with severe endothelial growth... decreases exponentially the more the condition advances.,"It's hard to eradicate an endocrine tumor, but the survival rate for an endocrine tumor is low."
- 桁が違う,I'll meet you on the other side.,- It's a different number.
危険なのは乗客も同じだ しかも人数の桁が違う,So are my passengers. In greater numbers.,"It's dangerous for passengers, too, but it's not just numbers."
兄貴はおまえらとは桁が違う...,Lawrence is better than all you lot...,My brother's not like you guys...
お前らの桃源郷に行けと？,So we just should follow you to your Shangri-la?,You want me to go to your tonsils?
案ずるより産むが易し、だよ,Doing it is the easy part.,It's easier to give birth than you think.
信じられない　自分たちのことは 棚に上げる気？,Am I dreaming? You were secretive too! Why should I give up?,I can't believe we're on the shelf.
自分を棚に上げて？,"You're being pretty kind to yourself now, aren't you?",Why don't you put yourself on the shelf?
自分のことを棚に上げて？,Did you even hear what you just said?,Why don't you put yourself on the shelf?
モローは、彼のプロジェクトを棚上げに された為、レーンに復讐を望んでいる。,Morrow wants revenge on Lane for mothballing his project.,Morrow wants revenge on Lane for putting his project on the shelf.
この件を彼に代わって　棚上げにすることか？,Do you reach things off high shelves for this one?,You want me to put this on the shelf for him?
"""しかし君と私には約束があったし"" ""君は終了を棚上げにしたからね""","But you and I had a bargain, and, uh, you held up your end.","But you and I had an appointment, and you put the end on the shelf."
殺人のあった夜　彼は棚卸しをしていたわ,He was doing inventory the night of the murder.,"The night of the murder, he was doing the inventory."
彼女が棚卸しをする,She should inventory what we have.,She's going to store the shelves.
槍玉に上げる誰かよ,All that judge is looking for is someone to make an example of.,Someone who's gonna put you on a jasper.
しばらく横になって...,But you should lie back down in case of another--,I'm gonna lie down for a while.
おばあちゃん まず横になって,"Grandma, just lie down.","Grandma, you need to lie down first."
まずは横になって,If you want to lie down.,You need to lie down.
彼はベッドに横になって 汗をかくのよ,He lies in bed and sweats.,He lies in bed and sweats.
２人とも向き合って 横を向いてた,Which means the killer was also facing the victim.,We were both facing each other and looking at each other.
つまり被害者は横を向いてた 助手席のもう１人の方です,Meaning the victim was turned and reaching toward the passenger.,Which means the victim was facing the other side of the passenger seat.
ちょっと横を向いてくれる？,"Can you turn your head to the side, please?",Can you turn around for a second?
機を逸する前に 事態を収めるのだ,It's important you remedy things before the situation can get out of hand.,We need to get things under control before we get out of the way.
我々が機先を制したようだ,Looks like we beat you to the punch.,Looks like we've got a move on.
ジョフリーは父を鎖に繋いだ上に 俺にご機嫌を取りに来いというのか？,"Joffrey puts my father in chains, now he wants his ass kissed?",Joffrey's got my father in chains and he's asking me to come and get him?
彼女は機嫌を取ってる でも　それも本当だ,"She flatters me, but it's also true.","She's in a good mood, but it's true."
あなたはパティの機嫌を 取りたいだけ,"No,ellen,all you ever wanted was to impress patty hewes.",You just want to make Patty happy.
一族には気をつけて すぐに機嫌を損ねる種族だから,Careful what you say around these folks. They're easily offended.,Be careful with your family. They're easily offended.
何か機嫌を 損ねることでもした？,Have I done something to you to upset you?,Did you do anything to upset your mood?
奴の機嫌を損ねる,"To him, something will be off.",I'm gonna make him feel bad.
ミスター・ワイズ 君は本当に機知に富んでいる,"Mr. Wise, you are as resourceful as promised.","Mr. Weiss, you are truly resourceful."
犯人は 常に機知に富み... 追い手を 惑わす発想で... 理想的な 逃走路を発見した,"The killer, always resourceful... always thinking along lines that would baffle his hunters... had discovered an ideal avenue of escape.",The killer has always been resourceful... and has discovered an ideal escape route to mislead his pursuers.
明らかに、パパは彼女がどれだけ賢くて 機知に富んでいるか、考えてもいなかった。,"Clearly, he did not take into account how resourceful she is.","Clearly, Dad never thought of how clever and resourceful she was."
機転が利くわね　オリー,"Ah... good initiative, Olly.","It's good to see you, Ollie."
彼の歓心を買うように,- Keep him happy.,You're gonna make him happy.
スピネラに止めを刺す瞬間だ,You wanna come watch? - No. You go on ahead.,It's the moment you put a stop to Spinella.
良いハンターは獲物の跡を 注意深くつけて 好機にのみ 止めを刺すものだ,"A good hunter stalks his prey with care, and only strikes when the time is right.","A good hunter carefully keeps track of his prey, only when he has the opportunity to stop it."
止めを刺したんだな,Probably executed.,You put a stop to it.
正鵠を射るねえ グスタフさんよ,"You hit the nail on the head, Mr. Gustave.","Don't you dare shoot at me, Mr. Gustave."
''武士は食わねど高楊枝''って やつですか,Eagles don't eat flies... is that it?,"'Cause a warrior doesn't eat, doesn't he?"
健康器具を捨て去り 青空のもとへ歩を進める,We are the morning you got off the treadmill and ran under the open sky.,"I'm leaving my health equipment behind, and I'm going to move on to the blue sky."
今まで 歯が立たなかった敵に,"Against an enemy that, to this point, has been unstoppable.",An enemy that I've never had before.
警察も渋滞には歯が立たない,"Cops are stuck in the traffic, like everyone else.",The police can't keep up with the traffic.
歯が立たないよ,We're in over our heads.,I can't get my teeth out.
歴史は繰り返すのよ ダイアナの力を借りて,Diana is going to help us make sure that history repeats itself.,History repeats itself. With Diana's help.
歴史は繰り返します？,History will repeat itself?,Does history repeat itself?
"じゃ""歴史は繰り返す""、ってな","- Well, I guess history does repeat. - Okay.","So, history repeats itself."
それは私の役割が死の商人としての 情報将校であることだ,It's my job to be the merchant of death as an intelligence officer.,It's my role as the trader of death as an intelligence officer.
死の商人だ 汚い仕事の為に 傭兵とB. O.,He's a merchant of death using mercenaries and B.O.W.s to do his dirty work.,"He's a trader in death, a mercenaries and B.O.S. to do his dirty work."
死人に口なし,They couldn't risk her knowing or finding out.,Dead people don't talk.
それで　デルは 別の毛色の変わった 興行を打った,"So, Dell arranged a different kind of command performance.","So Dell made another strange, hair-colored performance."
あれで納得する人の気が知れない,Who'd believe it?,I don't know if that makes any sense.
わかるわ そんな女の気が知れない,I know. What kind of cheap woman could ever do something like that?,I know. I don't know who she is.
デカフェなど飲むヤツの 気が知れない,What kind of idiot drinks decaf anyway?,I don't know who drinks decaffeine.
何かしら 気が乗ってないのかもしれんよ,He might not be into getting back together with her.,I don't know. Maybe he's not feeling well.
女の子を集めて 来なくちゃ、気が乗らねぇ,"Maybe we should get some girls to watch this stunt, huh?",I gotta get the girls. I gotta get the girls. I don't feel good about it.
気が乗っているんでね,I'm in a generous mood.,I'm happy for you.
気が乗らなくて,Wasn't feeling the vibe.,I didn't like it.
気が乗らなくて...,Doesn't seem right.,I didn't like it.
"気が乗らないわ, ブライトン","I'm not in the mood, Brighton.","I don't like it, Brighton."
多分　気が付かなかったんだろう しかし　ダンピアではそんな 楽しいサーカスはない、だろ？,"Maybe you haven't noticed, but Dampier's no three-ring bloody circus, is it?","Maybe you didn't notice, but Dampier doesn't have such a good circus, does he?"
頭を撃ち抜けば 死んだと気が付くのに,You should've shot her in the head so they could hear her die.,"If you shoot him in the head, he'll know he's dead."
気が付かなかった,- It was so obvious. - Glucose levels.,I didn't notice.
いくらかの市民に 気が付いたが 私に背を向けている,I noticed some of your townsfolk turned their backs towards me.,"I've noticed some of the citizens, but they're turning their backs on me."
気が休まらないだろ？,And... you're not comfortable with that?,"You don't mind, do you?"
気が休まる,It helps.,It makes me feel better.
ライブワイヤーが逃走中で あなたを残して帰ったら― 気が休まりませんから,And I don't really feel comfortable leaving you here alone with Livewire on the loose.,"When Livewire's on the run, and I leave you behind, I won't feel better."
お前はホントに気が利かないんだから 夫人は千歳以上で執念深いのよ,You are really a clumsy flatterer filled with severe grudge,You really don't care. She's more than a thousand years old and she's stubborn.
これぞ 気が利くってもんだ,"Now, that's what I call making yourself useful, love.",That's what I'm talking about. That's what I'm talking about.
本当に　もう 気が利かないんだから。,"Seriously, you are so dense.",I really don't feel like it anymore.
わたしとならきっと気が合う,And definitely the most fun.,I'm sure you'll agree with me.
ただ気が合うだけで,We just have calculus together.,I'm just trying to get along.
気が合うね,Well you do.,I'm sure we'll get along.
昔よ 気が向いたら またやろう,"And I will again, once inspiration strikes.",It was a long time ago. I'll do it again if I think about it.
気が向いたら 連絡してくれ,"- McCabe. - All right, fine. You know what?",Call me if you feel like it.
あなたは気が向いたときにだけ,_,Only when you feel like it.
- いつもジンジャーの回りのことは気が咎めるわ...,I always feel so guilty around Ginger.,- I always feel guilty about Ginger...
元カノには気が回らなかった,There's nothing you can say that changes that.,I didn't feel like my ex-boyfriend.
他の人はそこまで気が回らない?,They couldn't be couriered?,Doesn't everyone else feel that way?
すみません 気が回らなくて,I know. I'm sorry. I should have said that.,I'm sorry. I didn't know what to do.
ここは地下だから 湿気が多い,THIS PLACE IS SUBTERRANEAN. THERE'S MOISTURE IN THE AIR.,It's underground. It's too damp.
鉱山は湿気が多いから 不発弾かも...,And either the mine is so damaged from the fire that it's a dud.,The mine's too wet. Maybe it's unexploded.
アルメニア人は 血の気が多いと言われる,We are all said to be fiery.,It's said that Armenians have a lot of blood.
気が大きくなるから 実際そうでした,Because it takes courage to think for yourself. She did.,I wasn't going to do it because I was going to do it because I'm going to feel better.
ここの奴らに 嫌気が差したのさ,"Because, man, I-- I'm just-- I'm done with this group, man.",I'm pretty pissed off by these guys.
親父に嫌気が差して 家出したんだと言われた,Said she probably ran to escape her jerk of a father.,My dad got mad at me. He said I ran away from home.
逃げることに嫌気が差した,You're sick of running.,I was so sick of running away.
答えるのに気が引けるが,"Alas, the answer's not so excellent.",I'm afraid I'm gonna have to ask you something.
さすがに気が引けるけど,And that was a dick move. Even for me.,"Well, I'm not sure if I'm going to be able to do that."
ジェナー博士 うっとおしいのは分かってる 俺も質問を投げかけるのは 気が引ける...,"Dr. Jenner, I know this has been taxing for you and I hate to ask one more question, but...","Dr. Jenner, I know you're a pain in the ass."
ちっこいのは気が強い 持ち上げとけ,"Oh, little people are mean.",You're a little guy. You gotta be strong. You gotta be strong.
独りで歩いて来るなんて 気が強いのも考えものね,It seems to me to show an abominable sort of conceited independence.,I can't help but think that you're willing to walk out here alone.
独りで歩いて来るなんて 気が強いのも考えものね,It seems to me to show an abominable sort of conceited independence.,I can't help but think that you're willing to walk out here alone.
十分空気が 抜けたと思うが,I think you're aired out enough.,I think I'm out of air.
喉をまっすぐ　ゆっくり慎重に 切り開いている 被害者の瞳から生気が抜けていくのを 観察することができるようにね,"He slits their throats slowly, carefully, so he can watch the life drain out of their eyes.","They cut their throats straight, slowly, carefully, so they can watch the victim slip out of her eyes."
それは結構だけど 殺し屋がいては 気が抜けないわ,And that is a luxury I cannot enjoy with my killer walking around.,"That's fine, but I can't help it with a hit man."
気が散らないから 落ち着いて仕事ができる,You're lucky... no distractions. You have your work and you do it.,"I'm not distracted, so I can do my job in peace."
あなたは気が散ってた,You've been distracted.,You were distracted.
生まれつきすぐに気が散って 病的なほど疑い深い気質だ,Distractible and paranoid by nature.,You're born with a predisposed predisposition and a morbidly suspicious attitude.
気が早いね　まだ女って 決まったわけじゃないよ,"No, it's a girl I want a girl",You're moving fast. I'm not sure you're ready for a woman yet.
気が早いな メキシコの祝日か？,"Holy crap. -What, is it Cinco de Mayo already?",That's fast. Is that a Mexican holiday?
「気が早いな．．．」,Can you still?,You're moving fast.
でも 入試がね 気が気じゃないもんね,"With the exams, you're probably not in the mindset.",But you're not in the mood for the entrance exam.
でも 入試がね 気が気じゃないもんね,"With the exams, you're probably not in the mindset.",But you're not in the mood for the entrance exam.
私が父親と住みたがるんじゃないかと 気が気じゃないみたい,She's all freaked out that I'm gonna want to live with him or whatever.,He doesn't think I want to live with my father.
どんだけぶっ飛ばされれば 気が済むって言うの？ さらにレベルアップして見ようか,How many of these guys' butts do we have to kick?,How long do you think it's gonna take to get beat up?
骨が砕ける音がしたぞ　ディアズ もうやめろ　気が済んだだろ,"You hear the bones cracking, Diaz. Come on, that's enough.","I heard a broken bone, Días. That's enough. You're done."
小屋を調べれば 気が済むだろう,Maybe we ought to check the shed just to quiet him down.,I'm sure you'll feel better if you look into the shed.
まあまあだ 家にいても 気が滅入るだけだし,"After a certain point, time off doesn't help so I figured I'd rather be here.",It's okay. It's just... it's just... it's... it's just... it's... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just...
いや　何も掛かってないと 気が滅入るだけだ,There are few things more depressing than empty coat hangers.,"No, nothing's going on. It's just... it's just... it's... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just... it's just..."
気が滅入った時に 探索してたの,Sometimes I get a little stir-crazy and go exploring.,I was trying to find out when I got upset.
いい人だけど気が短いわ,"Baby, you're sweet, but you've gotta mellow out.","He's a good guy, but he's short-minded."
雇い主は気が短いんだ こいつを使え,My client is getting impatient. Take these.,My employer has a short temper. Use this.
気が短いのはよすのだぞ？,That temper of yours is a dangerous thing.,"You don't want to lose your temper, do you?"
あなたは今気が立ってるだけよ,You're just a passing phase.,You're just getting nervous right now.
気が立ってたよね,He seems pretty pissed.,"You've got a lot on your mind, haven't you?"
気が立っているんだ そうさ,It can happen.,I'm nervous. I am.
気が紛れるわよ,Helps take the edge off.,It'll make you feel better.
気が紛れてる。,I'm distracted.,I'm out of my mind.
死後があるから― エリーゼが死んでも 気が紛れる,You think all the ghosts we've seen would somehow make me feel better that Elise is gone.,"There's a lot of death, and I don't know if Elise's dead or not, but I don't know what's going on."
つい気が緩んで,I'm not very focused tonight.,Just relax.
私はただ気が緩んでいるだけだった,I just wasn't paying attention.,I was just relaxing.
当然だな　気が若いから,"Well, that's not surprising. I was always young at heart, you know.",Of course I am. I'm young in mind.
気が触れた人間の集まりだろうかと,You think we're crazy.,I thought maybe it was a group of people.
気が触れぬのは幸運だ,It is mere luck we are not all insane.,You're lucky you're out of your mind.
気が触れたか？,Not yet. Are you crazy?,Are you out of your mind?
老人を痛めつけるのは気が進まなかったので 打ちのめすのは留まったのさ,"I could've beaten him, but I didn't want to hurt the old man.","I didn't want to hurt the old man, so I didn't have to beat him."
"""そして 彼らは気が進まないだろう""","""And the expectation must be""",And they won't like it.
そんなことを言われたら なおさら気が進まないよ,"Yeah, i know. You let me know that. And you know what?",I wouldn't even like it if you told me that.
仕方ないじゃない　無理して病気が 重くなったら困るでしょ。,"There's nothing we can do. You don't want her to get worse, do you?",I don't have a choice. You can't force yourself to get sick.
ソファで寝ないと 気が重いわ,"Please, Lucas, let me sleep on the couch. I'll feel bad.",I need to sleep on the couch.
気が重い,"No, you're not right.",I'm so tired.
タイタスが　じきここに来る やつが俺ほど 気が長くないのは知ってるよな,"Well, Titus is gonna be here soon, and we both know that he's not gonna be as patient as I am.",Titus will be here soon. You know he's not as long as I am.
いいんだ 気にするな,No worries. No worries.,It's okay. It's okay.
また衣装か　そんなの 誰も気にしないってばよ,Again with the costumes. No one cares what we're wearing.,"That's a costume again, isn't it? No one cares."
お前がこの事を、、気にする必要はないよ.,Never mind that. You heard the man. Come on.,You don't have to worry about this.
気にしないわ・・・いい気味よ,I don't care. It's what he deserves.,I don't care. It's... it's creepy.
いや　気にしないで　飲ませて お世話になったんだから,"N-No, it's okay. I can drink. It's a thing about me.","No, don't worry about it. I've been taken care of."
斜面は小さくなるが 牛は気にしない,"The chute gets smaller, but the cattle won't mind.","The slopes get smaller, but the cattle don't care."
息を潜めて... 仮面の裏側は気にすることもない.,"We keep our heads down, never bothering to look behind the masks.",Just breathe... and don't worry about the back of the mask.
ノートパソコンを渡せ どうやって手に入れたかは　気にしない,"Just give me the laptop. How it got there, I don't really care.",Give me your laptop. I don't care how you got it.
人間の手に渡ったところで、 「ソー」は気にしそうに無いですけど。,Wouldn't mind getting my human hands on Thor.,"When it comes to human hands, Thor doesn't seem to care."
気にするな ４年間休暇を取ってないんだ,Who cares? He hasn't taken a vacation in four years...,Don't worry. I haven't taken a leave of absence in four years.
君が気にしているのに ふと気が付いてね,I've noticed how you stroke it.,I suddenly realized that you care.
彼が死んだことは　気にしてないけど 殺されたことは　気になってるね,"And you don't care that he's dead, but you do care that he was murdered.","I don't care if he's dead, but I do care if he's dead."
（ｱﾙﾏﾝ）別に もし本当に １週間とか経って気になったら 俺のこと気にしないで ドンドン バンバン...,"If you're still interested in her after a week, don't worry about me.",Don't worry about me. Don't worry about me.
"""費用は気にせず 知恵を絞り""",I don't care what it costs. Dig up whatever you can.,♪ I don't care how much money you spend ♪
数人の脱走兵が 顔を見せる勇気もなく 湿地に隠れてることは 気にしてない,"Well, I'm not gonna concern myself with five or six deserters hiding' out in the swamp who don't have the courage to show their face.",I don't care if a few deserters are hiding in the swamp without seeing their faces.
お前は幽霊だから、 首の骨を折っても、気にしないだろう,"Since you're a ghost, you won't mind if I break your neck.","Because you're a ghost, you wouldn't care if I broke your neck."
一つでも汚点を作れば すぐに出向だ お前みたいに なりたくもない病気になっても 周りのやつらから,you get transferred out immediately. there isn't a single word of apology from those guys around you. they hand you a one way ticket to no man's land.,"If you make one spot of dirt, you'll be on your way, and if you get sick like you don't want to be, you'll be on your way from the people around you."
ちょっと気になって→,It bothered me a little so,I'm a little nervous.
関係を持つなら 本気にならないと,If we do this we really did this.,"If you're involved, you need to be serious."
《フッ｡ なんて いい気になってるのかな？,As if. Am I getting ahead of myself?,I wonder if it's getting better.
いい気になるな,Don't let it go to your head.,That's a good idea.
え？ レイチェルとつき合えて いい気になってるんじゃない？,"Greg, you hung out with Rachel once.",I think you're feeling better because you're hanging out with Rachel.
