sent,reference,translation
攻撃は最大の防御だ!,The best defense is a good offense!,The attack is our greatest defense!
あれだ 敵に塩を送ったんだ,She gave it to him.,That's it. I sent the enemy the salt.
"""女性下着というと"" ""敷居が高いイメージが ありますが""","""Women's lingerie may give the impression of being expensive...","I mean, women's underwear is more of a place to be."
なるほど でも少し敷居が高いかな 今直ぐは,"Yeah, well, that's kind of a tough sell right now.","I see, but it's gonna be a little bit expensive right now."
それにテロリストが何時 敷居を跨ぐか分からないしね,"Plus, you never know when a terrorist might darken your door.","Besides, I don't know when a terrorist will set up a perimeter."
200万ドルの赤旗を掲げてた マクナマラ一族の 過去18年間の 財務記録が必要よ,We're going to need access to the McNamara financials over the past 18 years.,We need the McNamaras' financial records for the past 18 years.
we're fifty strong 旗を掲げろ 歌を歌え ついに来た 我々は強い,"Raise the flag, sing the song Here we come, we're fifty strong",We're fifty strong
登り切らずとも 頂上に旗を掲げた,"We didn't just climb it, we rammed our flagpole in the summit.","I couldn't climb it, but I put a flag on the top."
連中が白旗を掲げるような いい知らせは 無いのか?,Does anyone have any good news that they can offer up?,Isn't there any good news that they're gonna raise a white flag?
私の役目は旗を揚げることだけだ,The part assigned to me is to raise the flag.,My only duty is to raise a flag.
白旗を揚げて 避難だ,Time to wave the white flag and head for the bunker.,We need to raise a white flag and evacuate.
家族なしでシリアに戻ること それは赤旗を揚げるようなことよ(危険),Returning to Syria without them would raise a red flag.,Going back to Syria without a family is like flying a red flag.
まだ日が浅いものね ファスコ,"The day is still young, Fusco.","It's still dark in here, Fusco."
まだ日が浅いのでしょ?,I know you haven't been with him for long.,"It's still dark, isn't it?"
わかってくれ 君は 彼のパートナーとしてまだ日が浅い,"I mean, you have to understand, of course, you are in the infancy of your partnership.","You know, you're still a little slow with his partner."
じゃあ彼らは日の目を見て 彼らの親切心を ないがしろにするのね,So they just saw the light of day and let you go out of the goodness of their hearts.,So they'll look into the sun and let their kindness go away.
いつかそのうち、ふさわしい危機が 頭をもたげて ソース・コードは、日の目を見るのだよ.,One of these days the right crisis is going to rear its head and source code is going to have its moment in the sun.,"One day, the appropriate crisis will come to mind, and the source code will look into the sun."
ルーラはこの10年 日の目を見なくてね その見事な才能を見込んでー ステージに出すことにした,"Well, Lula's been on the underground scene for the last decade, and I think she has some real talent, and I'd like to try her on stage to balance out the duo.","We haven't seen the sun in ten years, so we decided to put it on stage."
早い者勝ちだ,The quickest one wins.,The quickest one wins.
早い者勝ちよ,"First come, first served.",The fastest one wins.
俺らを欺して42日先行した 早い者勝ちだって 知ってたからさ,"Fine, he lied to our e-mail accounts and he gave himself a 42-day head start, because he knows what apparently you don't, which is that getting there first is everything.",You deceived us for 42 days because you knew the fastest man would win.
とにかく... 何と言うか 早い話が,"Well, I had gotten some insect samples from South America and...",Anyway... it's kind of early.
- 早い話が初歩から教えられました,Let's just say I've been initiated.,- I've been taught a lot of things from the beginning.
早い話が ここまでってことだ。,You've lost!,That means we're done here.
警察と兵士 明けても暮れても人々に悲しみを与える,"Cops and soldiers giving people grief day in, day out.",Cops and soldiers give people grief day and night.
明けても暮れても、生きねばならないこと、 そのように成らなければ ならないことを,"What he has to live with day in and day out, what that's got to be like.","The things you must live for the rest of your lives, the things you must become."
リオ・ブラボーの件が 明るみに出れば...,"Rio Bravo could be a real problem there, too.",If Rio Bravo gets out in the open...
ニカラグア メキシコ、フィリピンで明るみに出ています。,Mexico and the Philippines.,Mexico and the子供たち.
その場合 近藤が大和田と 取り引きした事実も明るみに出る,the fact that Kondo made a deal with Owada would be exposed too.,"In that case, the fact that Kondo made a deal with Owada will be exposed."
明日は我が身かもしれない,I don't want to be Ned.,I might be myself tomorrow.
明日は 明日の風が吹く,Tomorrow's another day.,Tomorrow. Tomorrow's wind blows.
私達はモハッドヴァンに 4つ星を挙げた,We gave Mohadevan a four star case to the front of the line.,We've got four stars in the mochadran.
"アラブでは ""昨日の友は 今日の敵""",An Arabic proverb attributed to a prince who was betrayed and decapitated by his own subjects.,"In the Arabs, yesterday's friends were today's enemies."
時は金なり,Time is precious.,Time is money.
ヤイラルパリルはそれを知っていた そして彼の時を待った,Yeeralparil knew it and waited his time.,Yeeralparil knew that and waited for his time.
その時を待って 世界的なショーにする,"Waiting for our time to make our move, take our show global.",I'm gonna wait and make it a world-famous show.
Drグリーンとこの時を 待っていた,Dr. Green and I have been waiting.,I've been waiting for this moment with Dr. Green.
新しい安全保障局局長は 時を移さずして 陸海空軍を組織して 石油を産する 小国 ジンベキスタンを,"The new commander-in-chief wasted no time deploying a coordinated assault involving army, navy and air force troops against the tiny, oil-producing nation of Zimbekistan.",The new Director of Homeland Security has taken a short time to organize the U.S. Air Force to produce oil in a tiny and tiny country-- Jinbe感謝.
ここに長くはいられない 俺が時を稼ぐ,"I can't give you long, but I can give you a head start.",I can't stay here long. I'll buy you some time.
- 我々がその時を稼ぐ,-We can give him that.,- We'll earn it.
なぜ使用人に暇を出さない?,Why did you send a servant away?,Why don't you give the servants some time?
ニャーチャンへのほうびの 休暇を取るものに祝福を... 先の戦闘での 素晴らしい実績に対して,Congrats to those taking a leave to Nha Trang as a reward... for marvelous achievements in the last battle.,Bless those who take a break from the Niacan to take a break from the war... for their excellent performance in the last battle.
ええ、休暇を取ってバーナードに。,"Where's bill? Yeah, with the rest over at bernard's.","Yeah, take a day off to Bernard."
思ったんだが このまま通りすぎて 休暇を取ったらいい,"Lady, what I think you need to do... you need to go down the road, take a vacation, okay?","I've been thinking, maybe you should just keep walking and take a leave of absence."
おそらく休暇を取るのが 最善だと思うよ 目を離さないからね,Perhaps it would be best if you took a leave of absence. I'm on to you.,Perhaps it's best to take a leave of absence. I'll keep an eye on you.
かろうじて ベッドから起きるため 数学で暇を潰し − 特別な力で 子供を奮起させてやる,"I barely encourage myself to get out of bed, let alone inspire some kid with special powers who wants to spend all his spare time doing maths.","I'm barely gonna get out of bed, and I'm gonna bury my maths and I'm gonna let my kid grow up with a special power."
あなたは暇を 潰す為に何かしないと,You gotta do something to pass the time.,You have to do something to cover your time.
どう暇を潰すの?,What do these people do for fun?,What are you gonna do? What are you gonna do?
暗礁に乗り上げました,I hit a snag.,I've landed in the darkness.
(記者) 指揮権発動により花岡疑惑追及は 暗礁に乗り上げました 特捜部のみならず 検察庁全部に,The move has sent shock waves through D. A. offices.,"With the launch of the command, the investigation into Hanaoka has gone dark."
彼が父を殺したという1つのヒント 彼の政治的将来は暗礁に乗り上げた,"One hint that he killed his father, and his political future is dead in the water.",One clue that killed my father and put his political future on the line.
最初で最後のね,"My first, my only.",First and last.
最初で最後よ,"First, and last.",First and last.
もう平気だもの これが最初で最後よ,I can handle it now. It'II be our first and last.,It's all right now. It's the first and last.
トリスタンが これを着て見せる予定で ウィックはこのドレスで ショーの最後を飾るはずだった,Tristan was gonna model it and Wyck was gonna close the show with it.,"Tristan was gonna show you this dress, and Wyck was gonna put on this dress to finish the show."
皇帝はその寛大なる み心で ローマ市民のために この大会の最後を飾る 歴史的な試合を 準備してくださった,And in his majestic charity... the Emperor has deigned this day to favor the people of Rome... with an historical final match.,"The emperor, with his generous heart, has prepared an slept match to mark the end of this competition for the citizens of Rome."
輝かしい経歴の 最後を飾るんだ 天才 オデッサ・コズロヴァ 真のプリマの,"It marks the end of a stunning career of one of ballet's greatest talents, Odessa Kozlova, a true Prima.","It's the end of a glorious career of a genius, Odessa Kozlova, the trueプリma."
スタニス・バラシオンは 良い最期を遂げなかったな?,"It didn't end well for Stannis Baratheon, did it?","Stannis Baratheon didn't end well, did he?"
どんな最期を遂げようと 非常に特別な兵士だった,"It doesn't matter how he ended, he was once something real special. Nonsense!","Whatever his end was, he was a very special soldier."
無残な最期を遂げるとはな,I knew ever since...,I can't believe you're going to end up like this.
だから有無を言わせず 俺も取り分をいただく,That's why I'm cutting myself in whether you like it or not.,"So if you don't tell me if it's not, I'll take your share."
これが最期となるなら せめて彼らには... 有終の美を飾らせたい,"If this is to be our end, then I would have them make such an end as to be worthy of remembrance.","If this is the end, at least I want them to see the end of their beauty."
息子は有頂天よ どう返せば?,Ruben was just ecstatic. I don't know how I'm gonna repay you.,He's the best. How do I get him back?
私の心は有頂天,I have always placed you far above me,My heart is full.
ぼくは 遠足に有頂天,I liked the school trips as well.,I've had a lot of field trips.
今日からは私が国家だ (朕は国家なり),I am the State,I'm a nation now.
親が金持ちなら 朝飯前だ,"Rich parents like Zach has, it's not hard to put two and two together.","If your parents are rich, they'll be ready for breakfast."
前は数千マイルだって 朝飯前だったのに,Before a couple thousand miles were a piece of cake.,It was only a few thousand miles before breakfast.
俺を殺すくらい朝飯前か?,Can they kill me before breakfast?,That's enough breakfast to kill me?
- 杞憂だといいが 署で追いかけられたバッドは 凶獣だ,"Well, I hope I'm wrong, but he followed Bud out of the precinct.","- I hope you're upset, but the Bud I was chasing at the station is a Wesen."
杞憂に終わりました,There was no danger at all.,It's over.
超自然に詳しい 私の予感が 杞憂であって欲しいのだが,I think you'll be able to confirm or deny my fears.,"I wish I'd known the supernatural, but I don't know what I'm thinking."
"""わー 板に付いてる""","Oh, I like the sound of that. - Hey.","""Oh, it's on the board."""
ここで本当に板挟みになった 私はとんでもないロボットを造った,We got a real dilemma here. Okay? I created incredible robots.,I built a hell of a robot here.
ラブクラフトは共同体の柱石,Lovecraft was a beloved pillar of this community.,Lovecraft is the pillars of the community.
娘は政治オタクでね 俺の株が上がる,"You don't understand. She's a freak for this kind of stuff, so if I get her in, I'm Dad of the Year.",My daughter's a political nerd. My stock goes up.
プロとして 株が上がった アンダーソン,Really upped my professional factor.,"As a professional, the stocks have gone up, Anderson."
で どうなるか? - 株が上がる,- The stocks went up.,- The stocks are up.
これは豊富な録音資料から 作られましたが あなたは問題の核心に触れることが 出来ると思います,"This is backed up by extensive audio recordings, but I think you'll find it gets to the heart of the matter.","This was made from a bunch of recordings, but I think you can touch the point of the matter."
わかったよ この件は相当に 根が深いんだ,"Okay, this is deep, deep background.","All right, this is a very deep case."
悲しいけど 家族の確執は根が深いの,"It's very sad, but family feuds run deep.","It's sad, but it's deep in the family."
外科部長になった毒島は それを根に持って→ 他の関連病院にも根回しした。,"Busujima, who became the Surgery Chief, bore a grudge against him for that, and he put pressure on other affiliated hospitals as well.","Busujima, the Surgery Chief, took the root of it and rooted it in other relevant hospitals."
根に持ってるのか?,"Still bitter, Tim?",Do you have it in your roots?
根に持ってたのか,"IT DID GET WARM, YEAH.",You had it in you.
どこかに根を下ろしたい それが大切,"I need to put my roots down somewhere that matter to me, Saul.",I want to put my roots down somewhere. That's what matters.
屋根を下ろしてってことか?,Put the top down?,You want me to drop the roof?
ここに根を下ろす,We're putting down roots.,I'm putting the roots down here.
分かった 根を詰めるな,"All right, don't work too hard.","All right, don't get greedy."
あんまり仕事で根を詰めないでね,Don't be too busy with work.,Don't work too hard.
根を詰め過ぎですよ,You work so hard.,It's too deep.
いいや 彼女が そう根回しをしているだけです,That's only what she's going around saying.,"No, she's just rooting it out."
根絶やしにするのは困難だ 内皮腫瘍患者の生存率は低い さらなる手立てを講じなければ,The survival rate of patients with severe endothelial growth... decreases exponentially the more the condition advances.,"It's hard to eradicate, and the survival rate of endocardial tumors is low, so we need to do more."
兄貴はおまえらとは桁が違う...,Lawrence is better than all you lot...,You're nothing like the others.
危険なのは乗客も同じだ しかも人数の桁が違う,So are my passengers. In greater numbers.,It's the same as the passengers. Their numbers are different.
- 桁が違う,I'll meet you on the other side.,- That's not the point.
お前らの桃源郷に行けと?,So we just should follow you to your Shangri-la?,You want me to go to your country?
案ずるより産むが易し、だよ,Doing it is the easy part.,It's easier to have a baby than it's supposed to be.
自分を棚に上げて?,"You're being pretty kind to yourself now, aren't you?",You put yourself on the shelf?
信じられない 自分たちのことは 棚に上げる気?,Am I dreaming? You were secretive too! Why should I give up?,I can't believe we're putting our own things on the shelf.
自分のことを棚に上げて?,Did you even hear what you just said?,Why don't you put your own things on the shelf?
"""しかし君と私には約束があったし"" ""君は終了を棚上げにしたからね""","But you and I had a bargain, and, uh, you held up your end.","But you and I had an appointment, and you've put an end to it."
モローは、彼のプロジェクトを棚上げに された為、レーンに復讐を望んでいる。,Morrow wants revenge on Lane for mothballing his project.,Morrow wants revenge on Lane for putting his project on the shelf.
この件を彼に代わって 棚上げにすることか?,Do you reach things off high shelves for this one?,You want me to put this on the shelf on his behalf?
彼女が棚卸しをする,She should inventory what we have.,She'll make the shelf.
殺人のあった夜 彼は棚卸しをしていたわ,He was doing inventory the night of the murder.,"The night of the murder, he was keeping a shelf."
槍玉に上げる誰かよ,All that judge is looking for is someone to make an example of.,Someone to put on a spear.
おばあちゃん まず横になって,"Grandma, just lie down.","Grandma, lay down first."
しばらく横になって...,But you should lie back down in case of another--,I need you to lie down for a while.
まずは横になって,If you want to lie down.,"First, you need to lie down."
彼はベッドに横になって 汗をかくのよ,He lies in bed and sweats.,"He's lying in bed, sweating."
2人とも向き合って 横を向いてた,Which means the killer was also facing the victim.,"They were both face-to-face, facing side by side."
ちょっと横を向いてくれる?,"Can you turn your head to the side, please?",Can you just turn around for a second?
つまり被害者は横を向いてた 助手席のもう1人の方です,Meaning the victim was turned and reaching toward the passenger.,"I mean, the victim was facing the other side of the passenger seat."
機を逸する前に 事態を収めるのだ,It's important you remedy things before the situation can get out of hand.,We need to stop this before it's too late.
我々が機先を制したようだ,Looks like we beat you to the punch.,Looks like we took the lead.
あなたはパティの機嫌を 取りたいだけ,"No,ellen,all you ever wanted was to impress patty hewes.",You just want to make her feel better.
ジョフリーは父を鎖に繋いだ上に 俺にご機嫌を取りに来いというのか?,"Joffrey puts my father in chains, now he wants his ass kissed?","Joffrey puts my father in chains, and he wants me to be happy?"
彼女は機嫌を取ってる でも それも本当だ,"She flatters me, but it's also true.","She's in a good mood, but it's true."
奴の機嫌を損ねる,"To him, something will be off.",It's disgusting.
何か機嫌を 損ねることでもした?,Have I done something to you to upset you?,Did I make you feel uncomfortable?
一族には気をつけて すぐに機嫌を損ねる種族だから,Careful what you say around these folks. They're easily offended.,Be careful with the families. They'll be in trouble soon enough.
ミスター・ワイズ 君は本当に機知に富んでいる,"Mr. Wise, you are as resourceful as promised.","Mr. Weiss, you're really clever."
明らかに、パパは彼女がどれだけ賢くて 機知に富んでいるか、考えてもいなかった。,"Clearly, he did not take into account how resourceful she is.","Obviously, he had no idea how smart she was and how clever she was."
犯人は 常に機知に富み... 追い手を 惑わす発想で... 理想的な 逃走路を発見した,"The killer, always resourceful... always thinking along lines that would baffle his hunters... had discovered an ideal avenue of escape.",The killer has always found the perfect escape route with the idea that he's trying to deceive the chaser.
機転が利くわね オリー,"Ah... good initiative, Olly.","That's a win-win, Ollie."
彼の歓心を買うように,- Keep him happy.,As he buys his heart.
止めを刺したんだな,Probably executed.,You stabbed him.
良いハンターは獲物の跡を 注意深くつけて 好機にのみ 止めを刺すものだ,"A good hunter stalks his prey with care, and only strikes when the time is right.",A good hunter takes care of his prey and stabs it only in an opportunity.
スピネラに止めを刺す瞬間だ,You wanna come watch? - No. You go on ahead.,It's the moment you put a stop to告nera.
正鵠を射るねえ グスタフさんよ,"You hit the nail on the head, Mr. Gustave.","That's a fair shot, Mr. Gustave."
''武士は食わねど高楊枝''って やつですか,Eagles don't eat flies... is that it?,A warrior doesn't want to be eaten. Is that him?
健康器具を捨て去り 青空のもとへ歩を進める,We are the morning you got off the treadmill and ran under the open sky.,"I'm gonna dump all my health care equipment, and I'm gonna move on to the blue sky."
歯が立たないよ,We're in over our heads.,I can't stand my teeth.
今まで 歯が立たなかった敵に,"Against an enemy that, to this point, has been unstoppable.",An enemy you've never held your toes with.
警察も渋滞には歯が立たない,"Cops are stuck in the traffic, like everyone else.",The police don't want to be in traffic.
"じゃ""歴史は繰り返す""、ってな","- Well, I guess history does repeat. - Okay.",So history repeats itself.
歴史は繰り返すのよ ダイアナの力を借りて,Diana is going to help us make sure that history repeats itself.,History repeats itself with Diana's help.
歴史は繰り返します?,History will repeat itself?,history repeats itself?
死の商人だ 汚い仕事の為に 傭兵とB. O.,He's a merchant of death using mercenaries and B.O.W.s to do his dirty work.,"A merchant of death, a mercenary with a B.O. to do his dirty work."
それは私の役割が死の商人としての 情報将校であることだ,It's my job to be the merchant of death as an intelligence officer.,My role is to be an intelligence officer as a merchant of death.
死人に口なし,They couldn't risk her knowing or finding out.,The dead don't talk.
それで デルは 別の毛色の変わった 興行を打った,"So, Dell arranged a different kind of command performance.","So, Del went to a different kind of show."
わかるわ そんな女の気が知れない,I know. What kind of cheap woman could ever do something like that?,I know. I don't know what kind of woman that is.
デカフェなど飲むヤツの 気が知れない,What kind of idiot drinks decaf anyway?,I don't know who drinks decaf.
あれで納得する人の気が知れない,Who'd believe it?,I don't know who's gonna be happy about that.
気が乗っているんでね,I'm in a generous mood.,I'm very excited.
女の子を集めて 来なくちゃ、気が乗らねぇ,"Maybe we should get some girls to watch this stunt, huh?",We need to get the girls together. That's awkward.
何かしら 気が乗ってないのかもしれんよ,He might not be into getting back together with her.,Maybe she's not feeling well.
気が乗らなくて...,Doesn't seem right.,I don't know.
"気が乗らないわ, ブライトン","I'm not in the mood, Brighton.","It's disgusting, Brighton."
気が乗らなくて,Wasn't feeling the vibe.,I'm sorry.
気が付かなかった,- It was so obvious. - Glucose levels.,I didn't notice.
頭を撃ち抜けば 死んだと気が付くのに,You should've shot her in the head so they could hear her die.,"If you shoot him in the head, he'll realize he's dead."
多分 気が付かなかったんだろう しかし ダンピアではそんな 楽しいサーカスはない、だろ?,"Maybe you haven't noticed, but Dampier's no three-ring bloody circus, is it?","Maybe you didn't notice, but there's no such an interesting circus in Dampier, right?"
いくらかの市民に 気が付いたが 私に背を向けている,I noticed some of your townsfolk turned their backs towards me.,I've noticed some civilians turning their back on me.
気が休まる,It helps.,It makes me feel better.
ライブワイヤーが逃走中で あなたを残して帰ったら― 気が休まりませんから,And I don't really feel comfortable leaving you here alone with Livewire on the loose.,"Livewire's on the run, and if he leaves you behind, it won't help."
気が休まらないだろ?,And... you're not comfortable with that?,"You don't feel well, do you?"
これぞ 気が利くってもんだ,"Now, that's what I call making yourself useful, love.",That's very clever.
本当に もう 気が利かないんだから。,"Seriously, you are so dense.",You're really mad at me.
お前はホントに気が利かないんだから 夫人は千歳以上で執念深いのよ,You are really a clumsy flatterer filled with severe grudge,"She's over a thousand years old, and she's obsessed."
ただ気が合うだけで,We just have calculus together.,It's just that we get along.
わたしとならきっと気が合う,And definitely the most fun.,I'm sure you'll find a good fit.
気が合うね,Well you do.,I'm glad you're here.
あなたは気が向いたときにだけ,_,Only when you're ready.
気が向いたら 連絡してくれ,"- McCabe. - All right, fine. You know what?",Call me when you're ready.
昔よ 気が向いたら またやろう,"And I will again, once inspiration strikes.",It was a long time ago. I'll do it again when I see it.
- いつもジンジャーの回りのことは気が咎めるわ...,I always feel so guilty around Ginger.,- I'm always so upset about Ginger.
すみません 気が回らなくて,I know. I'm sorry. I should have said that.,I'm sorry. I'm sorry.
元カノには気が回らなかった,There's nothing you can say that changes that.,I didn't like my ex-girlfriend.
他の人はそこまで気が回らない?,They couldn't be couriered?,Don't the others care that much?
ここは地下だから 湿気が多い,THIS PLACE IS SUBTERRANEAN. THERE'S MOISTURE IN THE AIR.,It's underground. It's too damp.
鉱山は湿気が多いから 不発弾かも...,And either the mine is so damaged from the fire that it's a dud.,There's a lot of damp in the mine.
アルメニア人は 血の気が多いと言われる,We are all said to be fiery.,It's said that there's a lot of blood in the 今.
気が大きくなるから 実際そうでした,Because it takes courage to think for yourself. She did.,"It makes me feel better. In fact, I did."
親父に嫌気が差して 家出したんだと言われた,Said she probably ran to escape her jerk of a father.,My dad said I ran away from home because I didn't like it.
ここの奴らに 嫌気が差したのさ,"Because, man, I-- I'm just-- I'm done with this group, man.",I didn't want them here.
逃げることに嫌気が差した,You're sick of running.,I didn't want to run away.
答えるのに気が引けるが,"Alas, the answer's not so excellent.",I don't know what to say.
さすがに気が引けるけど,And that was a dick move. Even for me.,"It's kind of disgusting, though."
ジェナー博士 うっとおしいのは分かってる 俺も質問を投げかけるのは 気が引ける...,"Dr. Jenner, I know this has been taxing for you and I hate to ask one more question, but...","Dr. Jenner, I know you're bored, and I'm not comfortable with the questioning..."
独りで歩いて来るなんて 気が強いのも考えものね,It seems to me to show an abominable sort of conceited independence.,It's hard to believe you're walking alone.
女性は皆、気が強い,"I know. It's just, you seem like a strong lady, is all.",All women are strong.
ちっこいのは気が強い 持ち上げとけ,"Oh, little people are mean.",The little one's strong. Just hold it up.
喉をまっすぐ ゆっくり慎重に 切り開いている 被害者の瞳から生気が抜けていくのを 観察することができるようにね,"He slits their throats slowly, carefully, so he can watch the life drain out of their eyes.","He's cutting his throat gently, slowly and carefully so he can observe the life out of the victim's eyes."
それは結構だけど 殺し屋がいては 気が抜けないわ,And that is a luxury I cannot enjoy with my killer walking around.,"Well, that's fine, but I'm not comfortable with a killer."
十分空気が 抜けたと思うが,I think you're aired out enough.,I think we got enough air.
あなたは気が散ってた,You've been distracted.,You were distracted.
気が散らないから 落ち着いて仕事ができる,You're lucky... no distractions. You have your work and you do it.,I'm not distracted. I can work quietly.
生まれつきすぐに気が散って 病的なほど疑い深い気質だ,Distractible and paranoid by nature.,"It's a pathological, paranoid, paranoid state."
「気が早いな...」,Can you still?,You're early.
気が早いね まだ女って 決まったわけじゃないよ,"No, it's a girl I want a girl",You're early. I haven't decided who you are yet.
気が早いな メキシコの祝日か?,"Holy crap. -What, is it Cinco de Mayo already?","It's early, isn't it, a Mexican holiday?"
私が父親と住みたがるんじゃないかと 気が気じゃないみたい,She's all freaked out that I'm gonna want to live with him or whatever.,He doesn't think I want to live with my father.
でも 入試がね 気が気じゃないもんね,"With the exams, you're probably not in the mindset.",But you're not interested in entrance exams.
あなたを見つけようとして 気が気じゃなかったのよ,I've been out of my mind trying to find you.,I didn't want to find you.
どんだけぶっ飛ばされれば 気が済むって言うの? さらにレベルアップして見ようか,How many of these guys' butts do we have to kick?,How much more do you want me to be?
骨が砕ける音がしたぞ ディアズ もうやめろ 気が済んだだろ,"You hear the bones cracking, Diaz. Come on, that's enough.","I heard the bone break, Diaz. Enough. You're done."
小屋を調べれば 気が済むだろう,Maybe we ought to check the shed just to quiet him down.,I'll take a look at the shed. It'll make you feel better.
いや 何も掛かってないと 気が滅入るだけだ,There are few things more depressing than empty coat hangers.,"No, it's just disgusting if it doesn't work out."
まあまあだ 家にいても 気が滅入るだけだし,"After a certain point, time off doesn't help so I figured I'd rather be here.",It's fine. It's just disgusting to be home.
気が滅入った時に 探索してたの,Sometimes I get a little stir-crazy and go exploring.,I was out on a field trip when I was depressed.
気が短いのはよすのだぞ?,That temper of yours is a dangerous thing.,Don't be shy.
いい人だけど気が短いわ,"Baby, you're sweet, but you've gotta mellow out.","He's a good man, but he's too short."
雇い主は気が短いんだ こいつを使え,My client is getting impatient. Take these.,The employers are very short-handed. Take this.
あなたは今気が立ってるだけよ,You're just a passing phase.,You're just hanging out right now.
気が立ってたよね,He seems pretty pissed.,I know you're upset.
気が立っているんだ そうさ,It can happen.,I'm just trying to stay with you.
気が紛れてる。,I'm distracted.,It's distracting.
死後があるから― エリーゼが死んでも 気が紛れる,You think all the ghosts we've seen would somehow make me feel better that Elise is gone.,"There's a time of death, so even if Elise's dead, it makes me feel better."
気が紛れるわよ,Helps take the edge off.,It's kind of distracting.
私はただ気が緩んでいるだけだった,I just wasn't paying attention.,I was just relaxed.
つい気が緩んで,I'm not very focused tonight.,I'm just a little nervous.
当然だな 気が若いから,"Well, that's not surprising. I was always young at heart, you know.",Of course. He's a young man.
気が触れぬのは幸運だ,It is mere luck we are not all insane.,You're lucky to be out of your mind.
気が触れた人間の集まりだろうかと,You think we're crazy.,I thought it was a gathering of people who touched me.
気が触れたか?,Not yet. Are you crazy?,Do you feel it?
"""そして 彼らは気が進まないだろう""","""And the expectation must be""",And they won't be happy.
そんなことを言われたら なおさら気が進まないよ,"Yeah, i know. You let me know that. And you know what?",I don't feel much better when you say that.
老人を痛めつけるのは気が進まなかったので 打ちのめすのは留まったのさ,"I could've beaten him, but I didn't want to hurt the old man.","I didn't want to hurt an old man, so I did."
ソファで寝ないと 気が重いわ,"Please, Lucas, let me sleep on the couch. I'll feel bad.",I need to sleep on the couch.
気が重い,"No, you're not right.",That's awkward.
仕方ないじゃない 無理して病気が 重くなったら困るでしょ。,"There's nothing we can do. You don't want her to get worse, do you?",I don't know what you're talking about.
タイタスが じきここに来る やつが俺ほど 気が長くないのは知ってるよな,"Well, Titus is gonna be here soon, and we both know that he's not gonna be as patient as I am.",Titus will be here soon. You know he won't be here as long as I am.
いいんだ 気にするな,No worries. No worries.,It's all right. It's all right.
また衣装か そんなの 誰も気にしないってばよ,Again with the costumes. No one cares what we're wearing.,You're wearing costumes again. Nobody cares.
お前がこの事を、、気にする必要はないよ.,Never mind that. You heard the man. Come on.,You don't have to worry about this.
気にしないわ・・・いい気味よ,I don't care. It's what he deserves.,I don't mind. It's good.
いや 気にしないで 飲ませて お世話になったんだから,"N-No, it's okay. I can drink. It's a thing about me.","No, don't mind me. I've been very helpful."
斜面は小さくなるが 牛は気にしない,"The chute gets smaller, but the cattle won't mind.","The curve will be smaller, but the cattle won't mind."
息を潜めて... 仮面の裏側は気にすることもない.,"We keep our heads down, never bothering to look behind the masks.",Keep breathing... and don't worry about the back of the mask.
ノートパソコンを渡せ どうやって手に入れたかは 気にしない,"Just give me the laptop. How it got there, I don't really care.",Give me the laptop. I don't care how you got it.
人間の手に渡ったところで、 「ソー」は気にしそうに無いですけど。,Wouldn't mind getting my human hands on Thor.,Thor doesn't seem to mind when it's in human hands.
気にするな 4年間休暇を取ってないんだ,Who cares? He hasn't taken a vacation in four years...,"Don't worry, I haven't taken a leave of absence in four years."
君が気にしているのに ふと気が付いてね,I've noticed how you stroke it.,I'm starting to notice that you care.
彼が死んだことは 気にしてないけど 殺されたことは 気になってるね,"And you don't care that he's dead, but you do care that he was murdered.","I don't care that he's dead, but I do care that he was killed."
(アルマン)別に もし本当に 1週間とか経って気になったら 俺のこと気にしないで ドンドン バンバン...,"If you're still interested in her after a week, don't worry about me.","If you really care about me after a week or so, don't worry about me."
"""費用は気にせず 知恵を絞り""",I don't care what it costs. Dig up whatever you can.,"""I don't care about the cost. I don't care about the wisdom."
数人の脱走兵が 顔を見せる勇気もなく 湿地に隠れてることは 気にしてない,"Well, I'm not gonna concern myself with five or six deserters hiding' out in the swamp who don't have the courage to show their face.",I don't care that a few deserters hide in the swamp without the courage to show their faces.
お前は幽霊だから、 首の骨を折っても、気にしないだろう,"Since you're a ghost, you won't mind if I break your neck.",You're a ghost. You won't mind if I break your neck.
一つでも汚点を作れば すぐに出向だ お前みたいに なりたくもない病気になっても 周りのやつらから,you get transferred out immediately. there isn't a single word of apology from those guys around you. they hand you a one way ticket to no man's land.,"You'll be transferred right away, even if you don't want to be as sick as you are to the people around you."
関係を持つなら 本気にならないと,If we do this we really did this.,"If we're going to have a relationship, we need to be serious."
ちょっと気になって→,It bothered me a little so,I was just wondering.
え? レイチェルとつき合えて いい気になってるんじゃない?,"Greg, you hung out with Rachel once.",Isn't it nice to hang out with Rachel?
いい気になるな,Don't let it go to your head.,Sounds good to me.
《フッ。 なんて いい気になってるのかな?,As if. Am I getting ahead of myself?,How are you feeling?
その気になっても子供たちのせいで、 やる気を失うそうよ。,"She said they were up all night, they were both exhausted all the time, the kids just took every sexual impulse they had outta them.",I'm going to lose my mind because of the kids.
皆病気になり暴力的になる,"People are gettin' sick, they get sick and they get violent.","They get sick, they get violent."
銀行を目の敵にしてるってわけか しかし気にならないか?,huh? But isn't it odd?,"I know you're enemies of the bank, but don't you mind?"
