sent,reference,translation
皆病気になり暴力的になる,"People are gettin' sick, they get sick and they get violent.","They all get sick, they all become violent."
銀行を目の敵にしてるってわけか しかし気にならないか？,huh? But isn't it odd?,"So you're making an enemy of the banks, but doesn't it bother you?"
少ししてから 目を覚ますと 少し狂気になり 非常に暴力的になっていて,"And when you wake up a little bit later, you are a little crazed and very violent.","A little while later, I wake up, a little crazed, very violent."
格好いいと思います 気に入りました,I think it's bad-ass. I like it.,I think it's cool. I like it.
恐らく お前の若い魔女娘は 奴を次第に 気に入ったのだろう,Maybe your young witch has grown partial to his company.,Perhaps your young witch girl has taken an increasing liking to him.
俺を睨み付けて 返事が気に入らなければ 俺を壁に叩きつけるんだな,"You get in my face,tighten your jaw,then if I say something you don't like, you slam me against the wall.","You glare at me, and if I don't like your answer, you slam me against the wall."
色々気に入ってる 肉も手に入るし 他のだって,I like the variety and availability of meats and other goodies...,I like it a lot. I can get meat. I can get other things.
うちの社長は 気に入らない仕事だからって 手を抜くような人じゃ ないですよね？,Our boss isn't someone who wouldn't do her best just because she doesn't like the product.,"Our president isn't the kind of person who cuts corners just because he doesn't like a job, is he?"
あなたの手段を選ばないところ 気に入っている,"I like this ""by-any-means"" approach of yours.",I like that you are a man of means.
いや、違う、優秀な人物には 気に掛かるところがある,"NO, NO. NO, WHEN SOMEBODY'S GOOD, IT COMES TO MY ATTENTION.","No, no. I have a thing about good people."
少し気に掛かるだろう 爆弾は作動してる,This is gonna make you a little bit anxious. It's ticking.,It'll be of little concern. The bomb's working.
この余白が気に掛かる,I hate this margin.,I'm curious about these margins.
お気に 掛けないで下さいね ハンサムな方と話が出来るだけでも もう嬉しくて,"I hope you don't mind, but I don't get many handsome young men visitors anymore.","I hope you don't mind, but I'm already happy just to be able to talk to a handsome man."
それで今日　彼女を救う あなたは手伝う事になる たとえあなたが 誰も気に掛けないとしても あなたの娘ジュリアでさえ,"So today, I'm saving hers, and you're gonna help, even if you care about no one, not even your daughter Julia.","So today, you're going to help save her, even if you don't care about anyone, not even your daughter Julia."
聞くことで 気に掛けてくれるとの 貴方への満足感を 与えたく無かった,I didn't want to give you the satisfaction of thinking I cared enough to ask.,I didn't want to give you the satisfaction of knowing that I care.
俺が目に付くのは 両方を気に掛ける誰かだ 苦難の連続だった,What I see is somebody that both of us care for having a rough go of it.,"All I see is someone who cares about both sides, and it's been a struggle."
君は気に病むたちだからな もう忘れろ,"Well, you always worried too much, Jim. The past is the past, my friend.",You're the one who's obsessed. Forget about it.
気に病む事はない,"I wouldn't bother, laddie.",Don't worry about it.
- おやおや もう気に病まなくても いいですよ,You don't need to worry about me anymore.,"- Well, well, well. You don't have to worry about it anymore."
気に障ったかな？,Mind if I sit?,Did I offend you?
何が気に障った? ん? 最後ぐらい一,At least die like a honourable man.,What's wrong? Hmm? One last thing.
先に使ってしまって お気に障ったかしら,I hope you don't mind that I tried it first.,I hope you don't mind that I used it first.
僕が吹っ切れてるのが 気に食わないんだ,She just can't stand that I got over it.,He doesn't like that I'm blowing off steam.
"１回は""イエス""の意味だ 気に食わないとさ",One ding. That means yes. Tio don't like you.,"One ""yes"" means you don't like it."
破られたのが 気に食わないんだ,- I don't think you like the fact that I beat your test.,I don't like the fact that they ripped it up.
ちょっとした 協定が気に食わない・・ 毎月第2週目の火曜・・,"I'd hate for our little arrangement, every second Tuesday of the month...",I don't like the little arrangement... the second Tuesday of every month...
同性愛って... 病気のようなもので 病気は心配です,"Homosexuality is like... is like disease, and I'm afraid of disease.",Homosexuality is... It's like a disease. I worry about diseases.
気を付けろ,"- Watch it, man. - Ready with number six.",Watch out.
- 了解 気を付けろ,I know you know.,- Copy that. Be careful.
「特に気を付けて頂きたいのは 交換した鍵が漏洩したり」,"""I would like to confirm out of email that the keys we exchanged","I want you to be especially careful that the locks you replace are not compromised."""
「足が速いから気を付けろ」と 父に言われたが,"Our dad had warned us how fast that dog was, but we couldn't resist.",My father told me to be careful because he's fast.
気を使った言い方してくれても いいんじゃない？,"Er, yeah, nicely put, John.",You could have said it in a more considerate way.
気を使うな,Don't mind me.,Don't worry about it.
あー 本当はいろいろ進んでんのに （勇気）うん 知らないふりして 気を使って,"You mean how even though things are progressing between them, we have to pretend we don't know.","You're really making progress, but you're pretending like you don't know."
よく判らない グリムに戻らないでいる為に ジュリエットや皆に 何かにつけ 気を使わせたくない,"You know, I just don't want Juliette to constantly have to worry about something bad happening to me, or to her, or to one of our friends.","I don't know, I don't want Juliette or anyone else to have to worry about anything just so I don't have to go back to being a Grimm."
キミは僕の手を煩わせないように気を使うだろ？,"Just try and do your best To keep your hands off me, yeah?","You're just trying to keep me out of trouble, aren't you?"
気を付け そして 互いに気を使い続ける様に,"Be safe out there, look out for each other and keep charging.","Take care, and keep looking out for each other."
新鮮な空気を入れるよ,You want my air? Here. Take mine.,I'll get some fresh air.
普通　空気の取り入れ口は　１つよ 冷たい空気を入れるためには １つか２つでいい,"There's usually one vent for intake, and then maybe one or two to blow cold air.","Normally, there's one air intake, but for cold air, you only need one or two."
電気を入れてみる。,I got to turn the main power switch back on.,I'm going to turn on the electricity.
気を利かせてくれて... ありがとう,Thank you for your... efficiency.,You're very thoughtful... Thank you.
気を取り直して働け,Now pull the cobwebs out of your ass and move.,Pull yourself together and get to work.
それとも手に気を取られたか？,Or you been too busy watching the hand holding the deck?,Or were you distracted by the hand?
"ああ, だがあの時は 食べ物に気を取られてたんだ","Yeah, but they were feeding. They were distracted.","Yeah, but I was distracted by the food at the time."
「ダズリングス」に 人気を取られると思って... 悪いウワサを流してるのでは？,Perhaps you're all just worried that the Dazzlings will steal your spotlight.,I thought the Dazzlings would take over. I think you're spreading a bad rumor.
俺が夜の王に気を取られているのは それを目にしたからだ,I'm consumed with the Night King because I've seen him.,I'm distracted by the Night King because that's what I see.
離婚してから ヤツは物に気を回さなくなった 何か夢中になるものを 探してたように見えます,"Ever since his divorce, he didn't really care much about stuff.","Since the divorce, he's stopped paying attention to stuff, like he was looking for something to get into."
気を回さないで　あなたに... 話が...,I just came by to... talk.,Don't worry about me. I'm here to tell you... I need to talk to...
バリー 分かったぞ！ 君が気を失った...,We think we know why you keep...,"Barry, I got it! You passed out."
ガソリンを入れている時に 蒸気を吸って それでまた気を失ったんだ,"You were pumping gas, and the fumes, they made you pass out again.","He was pumping gas, inhaled some fumes, and that's when he passed out again."
た たぶん 気を失ったのだと思います,"I - I don't know, I think I passed out for a while.",I think I might have blacked out.
気を引きたいのか 嫌なヤツだぞ,You girls throw yourselves at any douche bag who happens to be Moroi and royal.,You're just trying to impress me. I don't like him.
ホントにあなたの気を 引いちゃったのね,"I really got to you, didn't I, Walter?","I really got your attention, didn't I?"
だったら 教えてちょうだい 万引き癖のある最悪の妹に かかわって 私に何の得が？ あの子は周りの 気を引きたいだけ,"Now I'm supposed to go, ""Hank, please what can I possibly do to further benefit my spoiled, kleptomaniac, bitch sister who somehow always manages to be the center of attention?""","Then tell me, what's in it for me, if I'm going to help my sister, the worst kind of shoplifter? She's just trying to get people's attention."
分かったよ 若旦那 気を悪くせんでくれ,"All right young sir, I meant no offense.","All right, young master. Don't be offended."
みんな気を悪くしている 臨機応変に対応してくれよ？,"A lot of people would just suck it up, you know, rise to the occasion?","People are getting upset. Be resourceful, okay?"
謝りに来た 君の気を悪くしたから... 仲直りしよう,To apologize for anything I said that hurt your feelings and sort things out between you and me.,I came to apologize. I know I offended you. Let's make up.
よし 気を抜くなよ,"OK, stay sharp.",All right. Stay sharp.
気を抜くな,Stay sharp.,Stay sharp.
気を抜くな,Stay sharp.,Stay sharp.
気を持たせるだけだなと思って 言えなかったのね,I figured that would just lead him on.,You didn't want to tell me because you thought it would only make me uncomfortable.
あの夜は気を持たせちゃって...,I know I left you hanging the other night and I just wanted...,I'm sorry I put you on the spot that night...
アニーに気を持たせて 何もしない気なのか？,"May, you can't give Annie all this hope and then not deliver on anything at all.",Are you trying to get Annie's attention and do nothing?
気を確かに持つんだ！,Stay awake! Stay awake!,Be careful!
気を落とすな 覚えてる,Be brave I'll remember you,Don't lose heart. I remember.
気を落とさずに,God bless.,don't lose heart
気を落とさないで　ヴィクター,"Take care,victor.","Don't lose heart, Victor."
白状させるには 信用できる誰かが要る 気を許してしいる誰かだ,"Look, if we're gonna get him to confess, it has to be with someone that he truly trusts, someone that he'll genuinely let his guard down with.","To get him to confess, he needs someone he trusts, someone he feels comfortable with."
ジュリエット 気を許すな,"Juliette, you can't trust her.","Juliette, don't let him get to you."
僕は本当に彼女に気を許していた,I really let her in.,I really let her get to me.
健康には気を遣わないと,"We're watching our cholesterol, I guess. Not me.",We need to take care of our health.
- ほらほら あなた達はもっと お互いに気を遣わないと,Hey! Hey! Hey!,"- Come on, come on. You guys need to take better care of each other."
これは特に気を遣うの　注意して,That one's very fragile. Be careful.,This one is especially sensitive. Be careful.
細かいところまで　気を配らないと,It's an attention to detail.,You have to pay attention to the details.
あなたと違い 気を配ってるので 好きな時間や 相棒を迎えに来る時間など,"Yes, I, unlike you, pay attention to details, like what time it is and what time you're supposed to pick up your partner for shift.","Unlike you, I pay attention to things like favorite hours and when to pick up my partner."
あなたのお父さんは 色々と気を配るのよ,"Your dad, he is so thoughtful, to the end.",Your father takes care of a lot of things.
落ち着くんだ　気を静めろ,"Okay, McFly. Get a grip on yourself.",Calm down. Calm down.
まあ奥様 気を静めてください,"Please, don't get upset, Princess. It's just your imagination, because, I assure you...","Well, ma'am, you need to calm down."
気を静めて入りなさい,So you better pull yourself together and get in there.,Calm down and come in.
全然　気合が入ってない,There's absolutely no commitment.,You don't seem at all enthusiastic.
鳥井教授　今日は 一段と気合が入ってますよ　ええ。,Professor Torii is certainly fired up today.,"Professor Torii, you're even more enthusiastic today, yes."
気合を入れろ！,You didn't convince me.,Get fired up!
チアリーダーたちが劇で 気合を入れてくれるようだ,The cheerleaders have put together a skit to help get us in the spirit.,Looks like the cheerleaders will be putting on a play to get us in the mood.
気合を入れろ！,Put some spunk into it!,Get fired up!
君よりも、私のほうがずっと気味が悪いと 思われてるよ、マーゴ。,"I'm much weirder than you will ever be, Margot.","They think I'm much creepier than you, Margot."
気味が悪くて広い場所だ,"I know it's spooky, big guy.","It's a spooky, wide open place."
気味が悪いな,Spooky.,That's creepy.
謝罪するなら すべてを水に流すそうよ,He says he'll drop the whole thing if you apologize.,"He says if you apologize, he'll let bygones be bygones."
まさか水に流すよ,"Live and let live, man.",No way. I'll let bygones be bygones.
ジュニア　赤ん坊を渡せ すべて水に流そう,"Junior, look, hand over the baby, and we'll let bygones be bygones.","Junior, give me the baby. Let's let bygones be bygones."
だが言い終わる前に あの光に水を差された 話の続きを期待してるんだが,"But before he could finish, we were interrupted by that flash of light and I'm hoping we can pick up where we left off.","But before I could finish, I was interrupted by that light, and I'm hoping we can continue the story."
水を差すようだが 操ってはならん,"I hate to interrupt, But glamour is not permitted.","I hate to interrupt, but you can't manipulate them."
水を差さないで,Right.,Don't get me started on the water.
私が捕まれば全てが水の泡,"If they arrest me, this mission is blown.","If they catch me, all bets are off."
チャドが生活体験者の名簿を 持って来なければ 全て水の泡,"If Chad doesn't get back with that list of live-aboards, it was all for nothing.","If Chad doesn't bring the list of live-aboards, all bets are off."
私が捕まれば全てが水の泡,"If they arrest me, this mission is blown.","If they catch me, all bets are off."
"水火も辞せずついて行きます""","To the bitter end.""","Water and fire are also not to be resigned."""
歴史教科書から氷山の一角にしか学べない 自分の手で直接体験した方がよい,"Archive texts can only teach you a part of the picture, my young Padawan. You'll learn a lot more through some hands-on experience.",You can only learn the tip of the iceberg from history textbooks. It's better to experience it first hand yourself.
パン工房は ほんの氷山の一角ね,The bakery's just the tip of the iceberg.,The bakery is just the tip of the iceberg.
氷山の一角じゃないんですか？,Tommy.,Isn't this just the tip of the iceberg?
汗をかいて　顔は真っ赤に まるで...,like...,"I was sweating, my face was red, I looked like a..."
奴らは遠くから来たのに なぜ汗をかいてない？,They just stalked all the way from outside the wire and not a drop of sweat?,They've come a long way. Why aren't they sweating?
髭の男は汗をかいて 瞳孔が開いてる,"The one with the facial hair, agitated breathing, sweating, dilated pupils.","The man with the beard is sweating, his pupils dilated."
共に血と汗を流し 弾の雨をくぐって来た,"We've shared blood, sweat and precious metal together.","Together, we've shed blood and sweat, we've walked through a hail of bullets."
心をなくしてた　それが彼女 スポーツして汗を流すこともなく ただひたすら研究してた,"You're losing your mind, and there she is, working just as hard, not even breaking a sweat.","She was losing her mind, and that's why she never played sports, never worked up a sweat, just studied."
そうです　食事はビーガン 走って汗を流します,"Yeah, I actually did. I'm a vegan. And I started working out, and running, and working out, and running...","Yes, the food is vegan. We run and sweat."
この場で決を採ろう,"On behalf of custodial services,",Let's take a vote right here.
決を採ろう,We should vote.,Let's take a vote.
- ちょっと 決まりが悪いな,"- Yeah, but it'd be pretty awkward.",- It's a little clumsy.
決まりが悪いわ。,He'd be embarrassed.,It's not a good rule.
キャット・グラントは、Catcoの ハックについて沈黙を 破ろうとしています。,It seems Cat Grant's silence regarding the Catco hack is about to be broken.,Cat Grant is trying to break his silence about the Catco hack.
その一帯に囮貨物船が到着次第 無線で沈黙を破ります,"Soon as the decoy freighters arrive in the system, they'll break wireless silence.","As soon as the decoy freighters arrive in the area, we will break the radio silence."
夫が沈黙を破ります 妻の失踪に― 彼の不倫や噂の事を,"A husband breaks his silence, not just on his wife's disappearance... but on his infidelity, and all those shocking rumors.","A husband breaks his silence over his wife's disappearance, his infidelity, rumors."
油が切れてるな,Transmission's dry.,You're out of oil.
冬が来るまでずっと ここで油を売ってるつもりか？,Do you plan on sitting here scratching your balls till winter?,Are you going to be here selling oil all winter?
油を売るために 電話した訳じゃない,"I don't make the call about which, if any, of these charges hold water.",I didn't call you to sell oil.
よう なんだ 一体どこで油を売っていた?,"Hey, man, where'd you run off to?","Hey, what's up? Where the hell have you been selling oil?"
潤滑油を注ぐためだ,There's always a way to oil everyone's lock.,To lubricate it.
私の頭に油を注いでくださる 私の杯は 溢れています,"""You anoint my head with oil. My cup overflows.","He anoints my head with oil, my cup overflows."
〈今日のように 暑い日は―〉 〈機械に油を 注ぐようなもの〉 〈酒の回りも速い〉,Hot day like today too much oil in the machine can cause it to blow a gasket.,"On a hot day like today, it's like lubricating a machine that needs a little extra oil to keep going."
風と波に乗り　全速前進！,Ride hard between wind and tide!,"Riding the wind and waves, full speed ahead!"
最後に彼女を見たのは 3日前だ 夕方 デボンポイントで 波に乗った時だ,I saw Chris three days ago-- sunset patrol at Devon point break.,"I last saw her three days ago, in the evening, riding the waves at Devon Point."
悪魔は 汚染や電磁波に 乗ってくる,"I don't. All that pollution and technology,",The demon rides on pollution and electromagnetic radiation.
波風が立たないよう　友達のように接する 貴方の態度の事よ,It means that you're still acting like you're everyone's best friend.,"I'm talking about the way you treat me like a friend, like you don't want to cause any trouble."
この件が蒸し返して 泣きを見なければいいんだが,As long as this doesn't come back and bite us in the ass.,I hope this doesn't come back to bite them in the ass.
"""泣きを見る"" 君は言ってくれた",""" It will end in tears. "" You've warned me.","""I'll cry,"" you said."
分かってるだろう 土下座して 泣きを入れる奴も居れば その一方で 英雄然として,"Well, you know as well as I do, there's guys who roll over and beg and mercy, and then there's those other guys who get all heroic, and are willing to die for the cause.","You know, there are those who get down on their knees and cry, and then there are those who, on the other hand, are heroes."
泣きっ面に蜂ですよ,Took us completely by surprise.,It's a crying shame.
♪別々に暮らす 泣き出しそうな空を,I don't have enough strength anymore,We live separately The sky is about to cry
泣くに泣けなかったよ,"It was very, very sad.",I couldn't cry.
確かに誕生日会はしなかった 周りの注意を引くからな 警察の目も光ってた 目立たない方がいい,"Well, you didn't have birthday parties, because that would draw attention to us and with the police looking for us, that's not a good thing.","I certainly didn't have a birthday party, because that would draw attention to the area around me, and the police had their eyes on me, so I'd better keep a low profile."
彼の注意を引いて下さい,Distract him.,Get his attention.
念じて物を動かしたり 少しでも父の注意を 引こうとして,"Or that I was moving stuff around with my mind, hoping it might get him to pay a little more attention.",I've been trying to get my father's attention... by moving things around with my mind.
注目に値する,Remarkable.,be noteworthy
本当にそれは注目に値します 本当に驚異的です CIAにとっては大成功ですね 貴方が作戦統制を管理して以来,"I must say, it is remarkable, really astounding, the success that the CIA has had since you have taken operational control, and so the President has asked me to ask you to ask him, to invite you both","It really is remarkable, really phenomenal, and a huge success for the CIA since you took operational control."
科学者で鑑定家としてそう思った こりゃ何だ？ 注目に値する,"And as a scientist and a connoisseur, I have I have no idea the contents of this remarkable potion.","As a scientist and connoisseur, I thought so. What is this? It's remarkable."
彼らは隊で侵入 メディアと国家からの注目を浴び 人質の命を盾に,"they enter with force, drew the attention of the media and law enforcement using human hostages as collateral for their demands.","They invaded in force, drawing media and state attention and using the hostages' lives as a shield."
やっとボスの 注目を浴びるチャンスが 来たかと思った,"I saw a chance to step up for you, get noticed.",I thought I finally had a chance to get the boss's attention.
"頭は低く, つねに目を見張れ, 注目を浴びたい衝動に打ち克て.","Keep your head down, keep your eyes up, resist the urge to be seen as important or special.","Keep your head down, keep your eyes on the prize, and resist the urge to be noticed."
イエス・キリストの名によって 洗礼を受け...,"Ye have prayed that our Lord, Jesus Christ, would vouchsafe to receive her.",Baptized in the name of Jesus Christ...
火曜日に洗礼を受ける,Christened on Tuesday.,Baptism on Tuesday.
ビスケイン湾で 洗礼を受ける,He's taking the holy spirit on right there in the waters of the Biscayne Bay.,Baptized in Biscayne Bay.
だが彼は市の裏の部分 残忍さ暴力を浮き彫りにさせる,"What that man does is carry out a dark reckoning for his city. It is a brutal, violent vision of justice, one we do not share.","But he brings to light the underbelly of the city, the brutality, the violence."
自慢じゃないがこの齢になるまで 一回も浮いた噂はない,I've had no romance in my life.,"I don't mean to brag, but until I reached my age, I've never heard of a single fling."
レバノン内戦にキリスト教徒側で参戦して その後消息を絶ったが,"Fought with the Christian Phalangists in the Civil War, then disappeared.",He fought on the side of the Christians in the Lebanese Civil War and then disappeared.
そう娘を探してる時は いつもこんなよ 娘が消息を絶ってから...,"Yes, he stays out this late when he's looking for my daughter, since my daughter has been gone -- yes!","Yeah, it's always like this when I'm looking for my daughter, ever since she disappeared."
教授はラングーンに到着後 消息を絶っています 妻であるアウン・サン・スー・チー氏 を訪ねる目的だった模様,It has not been seen since his arrival in Rangoon where he came to visit his wife.,"The professor has not been seen since his arrival in Rangoon, apparently on a visit to his wife, Aung San Suu Kyi."
お前の母親はどう？ 醜悪な精神病院で 涎を垂らしながら死なせたいかい？,And what about your mother? Huh? You want her to die drooling in some hideous asylum?,What about your mother? Would you want her to die drooling in some hideous asylum?
ただ、私の歌はよく子供の涙を誘うがね,"Yeah. On the other hand, my singing would often drive my children to tears.","But my songs often bring children to tears, though."
彼女の甘い香水が 俺の涙を誘う,Her perfume a sweet promise that brings tears to my eyes.,Her sweet perfume brings tears to my eyes.
彼女は涼しい顔で人生を乗り切ってきた,She handled life like it was easy.,She's gotten through life with a cool face.
竜巻の中に歩いて入り... 涼しい顔で出て来る男,"We need someone who can walk into a tornado, and come out the other side like it was a damn gentle breeze.",Walking into a tornado... Man comes out looking cool
どんな時も 涼しい顔してたよね？,How'd you always make it look so easy?,"You've always had a cool head, haven't you?"
彼女の血が強く君に訴えてる... それで私は渇きを覚えている。,Her blood appeals to you so much it makes me thirsty.,Her blood appeals to you so strongly... That makes me thirsty.
渡りに船さ,"Janitors go anywhere, everywhere, nobody pays any attention to them.",It's a good thing I'm not.
向こうにとっても 今回の提案は渡りに船だ,This proposal is a godsend to them as well.,"For the other side, this proposal is a godsend."
滅相もない... ！,Oh no!,"Oh, my God...! !"
私は　その場しのぎの 一時的な謙虚さを潔しとしない,"Well, I will not allow false modesty to tarnish the moment.","I have no grace for temporary, stopgap humility."
Vが濡れ衣を着せたのは二度目,- It's the second time V's framed you... for something you didn't do. - Anything you wanna tell us?,This is the second time the V's have framed me.
社長に殺人犯の濡れ衣を着せれば 事業計画を妨害できると言うのは わかるけど えらく回りくどいやり方ね,"I get that framing the head of a company for murder could throw a hitch in his business plan, but it's a hell of a long way to go.","I can see how framing the CEO as a murderer could thwart his business plans, but that's a very roundabout way of going about it."
まぁ... 教会の金庫を空にする目的で 会計係に濡れ衣を着せ 自分が着服したと考えている,"Well, we think he framed the church accountant for clearing out the church's coffers and took the money for himself.",Well... He thinks he framed the treasurer and took the money for the purpose of emptying the church's coffers.
あなたを破滅させたがってる人物に 濡れ衣を着せられたように見せかけた,You were being framed by someone who wanted to destroy you.,You were made to look like you were being framed by someone who wanted to destroy you.
濡れ衣を着せられるのはごめんだ,I ain't going down on some trumped-up murder charge.,I don't want to be framed.
濡れ衣を着せられた じゃリストを盗んだ人物は　まだ逃走中か,So the person who stole the list is still at large.,So the person who stole the list is still at large.
任務を与えたら 火に油を注ぐ事に,We have enough race troubles as it is without these sons of bitches in the press throwing fuel on the fire.,"If I give you a mission, I'm adding fuel to the fire."
誰かが気づくべきだった 露骨なまでに目の前にあるんだ perfectly obvious 火を見るより明らか,Any one of us should have seen the perfectly obvious staring us in the face.,"Someone should have seen it coming, it's blatantly right in front of us, perfectly obvious."
彼が出たら　葉巻に火を付ける,I will light my cigar when he's coming out.,I'll light a cigar when he's out.
そこだ　火を付けて行こう,It's just up ahead. We light it up and we go.,There. Light it up and let's go.
でもいい子にしてないと もう一つの目にも火を付けるわよ,"You know, but if you're a good boy, then I'm not gonna torch your other eye.","But be a good girl, or I'll light up your other eye."
ゆっくり火を通す,-It's all about slow roasting.,cook slowly
チキンはちゃんと火を通して,Make sure those chickens are cleaned properly.,Make sure the chicken is properly cooked.
火中の栗を拾う性分,"You never could keep yourself out of trouble, either.",(a tendency to) pick up chestnuts by the fire
彼らは海洋で仕事を 火中の栗を拾っている それを了解なしに引き上げようと,"They're out there in the freakin' ocean risking their lives for us, and you raise their taxes without asking me?","They're picking up jobs in the ocean, they're picking up chestnuts in the fire, and they're going to pull them out of the water without a word."
火中の栗を拾うなら そうなるだろう 奴らは我々をも 普通の人間扱いするだろうか？,Not if we risk our lives doing so.,"If we were to pick chestnuts out of the fire, would they treat us like normal human beings, too?"
俺は 5歳か、そこらかな、小さい町で、ワイルドバーグって、 ブラックフォレストにあったんだが、 ちょうど爆撃されて灰燼に帰したんだ、知ってるか？,"I was five years old, or something, in a little town, Wildberg, in the Black Forest, and it was just bombed to ashes, you know?","I was five or something, a small town, Wildberg, in the Black Forest, and it was just bombed to ashes, you know?"
ダミーコ一味が すべて灰燼に帰すまで―,Not 'til D'Amico and his whole damn operation are burnt to ashes.,Until all of D'Amico's crew is burnt to ashes.
"""灸を据える""って言ったろ",But you prayed for me to get punished!,"You said, ""I'm going to give you moxa."""
後ろから弱点を打つ,I must strike the weak spot from behind.,Strike the weak spot from behind.
点数を稼ぎたいのよ,I need a win.,I'm just trying to score some points.
古いゲームの所為にしてると マスコミに知れたら,If this gets out to the press that we are pinning this on some old video game...!,If the press finds out I'm blaming it on old games.
貨物船の為にした 武器すらない,- For a cargo ship. - What did you expect? - Not getting attacked without weapons.,I did it for a freighter. Not even a weapon.
俺がした事は全て君の為に さようなら,Everything I ever did was for you. All board. All board.,Everything I did was for you. Goodbye.
自分にもっと度量があったら アナタに応えられた アナタの為になる事を,"I just keep wishing that I'd been bigger somehow, able to give you... what you needed to be okay again after you got back, but I couldn't.","I wish I had the strength to respond to you, to do what's best for you."
お前がしっかりしなきゃ ヤツの為にならないぞ,You oughtta lock him up for his own good.,You're not doing him any favors if you don't get your shit together.
沈黙が君の為に なるとは思えない,I don't believe the life of the Silent Sisters is for you.,I don't think silence will do you any good.
当てはないが 為せば成る,Just go for it.,"It's not a given, but if you do it, you can do it"
烏合の衆のクソ週末兵士に 穴に埋められた,Buried in a hole by a bunch of weekend warriors!,Buried in a hole by a bunch of weekend shithead soldiers.
その烏合の衆の中に 交渉権を持つ者は？,Is there any in this rout with authority to treat with me?,Who among that crowd has the right to negotiate?
烏合の衆のままでは いさかいが絶えぬだけで,"If we work separately, we'll just end up fighting.","If we remain as a ragtag group, there will be nothing but constant fighting."
悪党は全て テロリストの烙印を押され,"This new law, where if you're a bad enough, bad guy they stamp ""Terrorist"" on your jacket.",All the bad guys are branded as terrorists.
人生の烙印を押されたんだ,I was branded for life.,I was branded for life.
特に　自分の父親を殺した子と 烙印を押されるのはね,Especially when you're branded the kid who killed your dad.,Especially to be branded as the child who killed her own father.
防毒マスクは 水素には 無用の長物になるのです,Gas masks will be useless against hydrogen.,The gas masks would be useless for hydrogen.
護衛する？ だからむやみに無辜の民を殺すのか,Escorting me is not the reason that you can kill willfully,Escort them? So you kill innocent people unnecessarily.
むやみに無辜の民を殺さないなら,As long as you don't kill the innocent,If you don't kill innocent people unnecessarily.
無辜の民か それが次のターゲットだ,"I-it could be an innocent of some kind, but I think that could be his next kill.",Blameless people. That's the next target.
じゃ、無駄口を叩くな,Then don't waste time talking about it.,Then don't waste your breath.
新米の君たちへの忠告だ よく観察して 無駄口を叩くな,"Now, a few words of advice as newbies on the job... eyes open, mouths shut.","A word of advice to all you newbies out there, watch closely and don't waste your breath."
考えておるわい 焦点を合わせろ,I said I would think about it. Now focus.,I'm thinking. Focus.
焦点を合わせて 押すんだ,"You just take it, point it, and shoot it.",Focus. Push.
焦点を合わせるのか。 私は、彼らの正体と、 組織の仕組みを知る価値があると考えました。,"We decided it is worth knowing who these people are and how their organizations operate, because on the other side of the rage and the sadness are clarity and strength, the power we have to focus our efforts effectively,",Focus. I figured it was worth knowing who they were and how their organization worked.
焦点を絞りましょう,Let's narrow the window of incident.,Let's narrow our focus.
これらの一つに焦点を絞りましょう,I want to focus on just one of them.,Let's focus on one of these
焼け石に水なんだよ！,- is just a drop in the bucket!,It's a burnt stone!
北の我が軍は 煙幕を張り こっそりと、少し後退した 一方、爆撃機は３回にわたり,Our troops in the north put down a smokescreen and under cover they withdrew a little while our bombers went in in three deadly waves to deliver a large aerial bombardment and one of the heaviest of the whole campaign.,"Our troops in the north put up a smokescreen, and stealthily, they pulled back a bit, while the bombers went back three times."
煮え湯を飲まされた,But to be betrayed by him...,I've been boiled.
銀行さんには 今まで どんだけ煮え湯を飲まされたか,I don't know how many times I've been burned by banks.,I can't tell you how many times I've been burned by the bank.
彼のことは　完全に熱が冷めたの,That guy is completely out of my system.,I'm completely over him.
熱が冷めるように,Like the passing of a fever.,as the heat dies down
結婚すると熱が冷めるって おまえ　言ってたけど 俺たち夫婦は　反対だな,"You'd think that marriage would just cool things off, but for us, it's just the opposite.","You said marriage cools things off, but we're the opposite."
誰に熱を上げようと 構わんが...,I wouldn't give a shit about your pathetic schoolgirl crush.,I don't care who you're into.
熱を上げた最近の 女がすることよ,It's what us modern girls do when we have a crush.,That's what women do these days when the heat is on.
プレイに熱を入れろ！,Play with some energy now!,Put some heat on your play!
もっと熱を入れて,"Come on, give me some heat...",More heat.
さて最近　この中の誰かが 少し熱くなってます,"Now, one of you has been coming in a little hot lately.","Well, one of these guys has been a little hot lately."
熱くなろうぜ,"♪ Come on, let it burn baby",Let's get hot.
熱くなろうぜ,"♪ Come on, let it burn baby",Let's get hot.
Who'd have ever thought that this could be? 胸が熱くなるの,Who'd have ever thought that this could be,Who'd have ever thought that this could be? 胸が熱くなるの
プライスレスのライフワークです」 って　このコメント→ 実に素晴らしくて 胸が熱くなりました！,"To me, surgery is priceless life work."" That comment was so very touching, I was fraught with emotion!","This comment, ""This is priceless life's work,"" was so wonderful that it really touched my heart!"
会場の空気は熱気を帯びて来ています,Enjoy your day.,The air in the hall is getting hotter and hotter.
彼女はロマンチックなんだと思う 彼女の好きな詩人の 爪の垢を煎じて飲むわ,"I mean, knowing Jess, she probably just thought it was romantic, following in the footsteps of her favorite poet.","I think she's a romantic, and I'd drink the toenails of her favorite poet."
俺は片を付けようと言ったんだ,I told you we're finishing this.,I said let's get this over with.
