source,references,hypothesis,type
彼女の甘い香水が 俺の涙を誘う,['Her perfume a sweet promise that brings tears to my eyes.'],Her sweet perfume brings tears to my eyes.,idiomatic
ただ、私の歌はよく子供の涙を誘うがね,"['Yeah. On the other hand, my singing would often drive my children to tears.']","But my songs often bring children to tears, though.",idiomatic
どんな時も 涼しい顔してたよね？,"[""How'd you always make it look so easy?""]","You've always had a cool head, haven't you?",idiomatic
彼女は涼しい顔で人生を乗り切ってきた,['She handled life like it was easy.'],She's gotten through life with a cool face.,idiomatic
竜巻の中に歩いて入り... 涼しい顔で出て来る男,"['We need someone who can walk into a tornado, and come out the other side like it was a damn gentle breeze.']",Walking into a tornado... Man comes out looking cool,idiomatic
彼女の血が強く君に訴えてる... それで私は渇きを覚えている。,['Her blood appeals to you so much it makes me thirsty.'],Her blood appeals to you so strongly... That makes me thirsty.,idiomatic
渡りに船さ,"['Janitors go anywhere, everywhere, nobody pays any attention to them.']",It's a good thing I'm not.,idiomatic
向こうにとっても 今回の提案は渡りに船だ,['This proposal is a godsend to them as well.'],"For the other side, this proposal is a godsend.",idiomatic
滅相もない... ！,['Oh no!'],"Oh, my God...! !",idiomatic
私は　その場しのぎの 一時的な謙虚さを潔しとしない,"['Well, I will not allow false modesty to tarnish the moment.']","I have no grace for temporary, stopgap humility.",idiomatic
Vが濡れ衣を着せたのは二度目,"[""- It's the second time V's framed you... for something you didn't do. - Anything you wanna tell us?""]",This is the second time the V's have framed me.,idiomatic
まぁ... 教会の金庫を空にする目的で 会計係に濡れ衣を着せ 自分が着服したと考えている,"[""Well, we think he framed the church accountant for clearing out the church's coffers and took the money for himself.""]","Well... He thinks he falsely accused the treasurer of emptying the church's coffers, and he thinks he's the one who took the fall.",idiomatic
社長に殺人犯の濡れ衣を着せれば 事業計画を妨害できると言うのは わかるけど えらく回りくどいやり方ね,"[""I get that framing the head of a company for murder could throw a hitch in his business plan, but it's a hell of a long way to go.""]","I can see how framing the CEO as a murderer could thwart his business plans, but that's a very roundabout way of going about it.",idiomatic
濡れ衣を着せられた じゃリストを盗んだ人物は　まだ逃走中か,['So the person who stole the list is still at large.'],So the person who stole the list is still at large.,idiomatic
あなたを破滅させたがってる人物に 濡れ衣を着せられたように見せかけた,['You were being framed by someone who wanted to destroy you.'],You were made to look like you were being framed by someone who wanted to destroy you.,idiomatic
濡れ衣を着せられるのはごめんだ,"[""I ain't going down on some trumped-up murder charge.""]",I don't want to be framed.,idiomatic
任務を与えたら 火に油を注ぐ事に,['We have enough race troubles as it is without these sons of bitches in the press throwing fuel on the fire.'],"If I give you a mission, I'm adding fuel to the fire.",idiomatic
誰かが気づくべきだった 露骨なまでに目の前にあるんだ perfectly obvious 火を見るより明らか,['Any one of us should have seen the perfectly obvious staring us in the face.'],"Someone should have seen it coming, it's blatantly right in front of us, perfectly obvious.",idiomatic
チキンはちゃんと火を通して,['Make sure those chickens are cleaned properly.'],Make sure the chicken is properly cooked.,idiomatic
ゆっくり火を通す,"[""-It's all about slow roasting.""]",cook slowly,idiomatic
火中の栗を拾う性分,"['You never could keep yourself out of trouble, either.']",(a tendency to) pick up chestnuts by the fire,idiomatic
火中の栗を拾うなら そうなるだろう 奴らは我々をも 普通の人間扱いするだろうか？,['Not if we risk our lives doing so.'],"If we were to pick chestnuts out of the fire, would they treat us like normal human beings, too?",idiomatic
彼らは海洋で仕事を 火中の栗を拾っている それを了解なしに引き上げようと,"[""They're out there in the freakin' ocean risking their lives for us, and you raise their taxes without asking me?""]","They're picking up jobs in the ocean, they're picking up chestnuts in the fire, and they're going to pull them out of the water without a word of warning.",idiomatic
俺は 5歳か、そこらかな、小さい町で、ワイルドバーグって、 ブラックフォレストにあったんだが、 ちょうど爆撃されて灰燼に帰したんだ、知ってるか？,"['I was five years old, or something, in a little town, Wildberg, in the Black Forest, and it was just bombed to ashes, you know?']","I was five or something, a small town, Wildberg, in the Black Forest, and it was just bombed to ashes, you know?",idiomatic
ダミーコ一味が すべて灰燼に帰すまで―,"[""Not 'til D'Amico and his whole damn operation are burnt to ashes.""]",Until all of D'Amico's crew is burnt to ashes.,idiomatic
"""灸を据える""って言ったろ",['But you prayed for me to get punished!'],"You said, ""I'm going to give you moxa.""",idiomatic
後ろから弱点を打つ,['I must strike the weak spot from behind.'],Strike the weak spot from behind.,idiomatic
点数を稼ぎたいのよ,['I need a win.'],I'm just trying to score some points.,idiomatic
古いゲームの所為にしてると マスコミに知れたら,['If this gets out to the press that we are pinning this on some old video game...!'],If the press finds out I'm blaming it on old games.,idiomatic
俺がした事は全て君の為に さようなら,['Everything I ever did was for you. All board. All board.'],Everything I did was for you. Goodbye.,idiomatic
自分にもっと度量があったら アナタに応えられた アナタの為になる事を,"[""I just keep wishing that I'd been bigger somehow, able to give you... what you needed to be okay again after you got back, but I couldn't.""]","I wish I had the strength to respond to you, to do what's best for you.",idiomatic
沈黙が君の為に なるとは思えない,"[""I don't believe the life of the Silent Sisters is for you.""]",I don't think silence will do you any good.,idiomatic
お前がしっかりしなきゃ ヤツの為にならないぞ,['You oughtta lock him up for his own good.'],You're not doing him any favors if you don't get your shit together.,idiomatic
当てはないが 為せば成る,['Just go for it.'],"It's not a given, but if you do it, you can do it",idiomatic
その烏合の衆の中に 交渉権を持つ者は？,['Is there any in this rout with authority to treat with me?'],Who among that crowd has the right to negotiate?,idiomatic
烏合の衆のクソ週末兵士に 穴に埋められた,['Buried in a hole by a bunch of weekend warriors!'],Buried in a hole by a bunch of weekend fucking soldiers.,idiomatic
烏合の衆のままでは いさかいが絶えぬだけで,"[""If we work separately, we'll just end up fighting.""]","If we remain as a mob, we will only end up fighting each other.",idiomatic
特に　自分の父親を殺した子と 烙印を押されるのはね,"[""Especially when you're branded the kid who killed your dad.""]",Especially to be branded as the child who killed her own father.,idiomatic
悪党は全て テロリストの烙印を押され,"['This new law, where if you\'re a bad enough, bad guy they stamp ""Terrorist"" on your jacket.']",All the bad guys are branded as terrorists.,idiomatic
人生の烙印を押されたんだ,['I was branded for life.'],I was branded for life.,idiomatic
防毒マスクは 水素には 無用の長物になるのです,['Gas masks will be useless against hydrogen.'],The gas masks would be useless for hydrogen.,idiomatic
無辜の民か それが次のターゲットだ,"['I-it could be an innocent of some kind, but I think that could be his next kill.']",Blameless people. That's the next target.,idiomatic
むやみに無辜の民を殺さないなら,"[""As long as you don't kill the innocent""]",If you don't kill innocent people unnecessarily.,idiomatic
新米の君たちへの忠告だ よく観察して 無駄口を叩くな,"['Now, a few words of advice as newbies on the job... eyes open, mouths shut.']","A word of advice to all you newbies out there, watch closely and don't waste your breath.",idiomatic
じゃ、無駄口を叩くな,"[""Then don't waste time talking about it.""]",Then don't waste your breath.,idiomatic
考えておるわい 焦点を合わせろ,['I said I would think about it. Now focus.'],I'm thinking. Focus.,idiomatic
焦点を合わせるのか。 私は、彼らの正体と、 組織の仕組みを知る価値があると考えました。,"['We decided it is worth knowing who these people are and how their organizations operate, because on the other side of the rage and the sadness are clarity and strength, the power we have to focus our efforts effectively,']",Focus. I figured it was worth knowing who they were and how their organization worked.,idiomatic
焦点を合わせて 押すんだ,"['You just take it, point it, and shoot it.']",Focus. Push.,idiomatic
これらの一つに焦点を絞りましょう,['I want to focus on just one of them.'],Let's focus on one of these,idiomatic
焦点を絞りましょう,"[""Let's narrow the window of incident.""]",Let's narrow our focus.,idiomatic
焼け石に水なんだよ！,['- is just a drop in the bucket!'],It's a burning stone!,idiomatic
北の我が軍は 煙幕を張り こっそりと、少し後退した 一方、爆撃機は３回にわたり,['Our troops in the north put down a smokescreen and under cover they withdrew a little while our bombers went in in three deadly waves to deliver a large aerial bombardment and one of the heaviest of the whole campaign.'],"Our troops in the north put up a smokescreen and stealthily pulled back a bit, while the bombers went back in three times.",idiomatic
煮え湯を飲まされた,['But to be betrayed by him...'],I've been boiled.,idiomatic
銀行さんには 今まで どんだけ煮え湯を飲まされたか,"[""I don't know how many times I've been burned by banks.""]",I can't tell you how many times I've been burned by the bank.,idiomatic
熱が冷めるように,['Like the passing of a fever.'],as the heat dies down,idiomatic
結婚すると熱が冷めるって おまえ　言ってたけど 俺たち夫婦は　反対だな,"[""You'd think that marriage would just cool things off, but for us, it's just the opposite.""]","You said marriage cools things off, but we're the opposite.",idiomatic
彼のことは　完全に熱が冷めたの,['That guy is completely out of my system.'],I'm completely over him.,idiomatic
誰に熱を上げようと 構わんが...,"[""I wouldn't give a shit about your pathetic schoolgirl crush.""]",I don't care who you're into.,idiomatic
熱を上げた最近の 女がすることよ,"[""It's what us modern girls do when we have a crush.""]",That's what women do these days when the heat is on.,idiomatic
もっと熱を入れて,"['Come on, give me some heat...']",More heat.,idiomatic
プレイに熱を入れろ！,['Play with some energy now!'],Put the heat on play!,idiomatic
さて最近　この中の誰かが 少し熱くなってます,"['Now, one of you has been coming in a little hot lately.']","Well, one of these guys has been a little hot lately.",idiomatic
プライスレスのライフワークです」 って　このコメント→ 実に素晴らしくて 胸が熱くなりました！,"['To me, surgery is priceless life work."" That comment was so very touching, I was fraught with emotion!']","This comment, ""This is priceless life work,"" was so wonderful that it touched my heart!",idiomatic
Who'd have ever thought that this could be? 胸が熱くなるの,"[""Who'd have ever thought that this could be""]",Who'd have ever thought that this could be? 胸が熱くなるの,idiomatic
会場の空気は熱気を帯びて来ています,['Enjoy your day.'],The air in the hall is getting hotter and hotter.,idiomatic
彼女はロマンチックなんだと思う 彼女の好きな詩人の 爪の垢を煎じて飲むわ,"['I mean, knowing Jess, she probably just thought it was romantic, following in the footsteps of her favorite poet.']","I think she's a romantic, and I'd drink the toenails of her favorite poet.",idiomatic
- 車で片を付けるか,"[""I'm gonna keep it about the cars""]",- I'll just take the car and clean up.,idiomatic
片を付ける ここに居ろ,['I got business to finish. You stay here.'],I'll take care of it. You stay here.,idiomatic
俺は片を付けようと言ったんだ,"[""I told you we're finishing this.""]",I said let's get this over with.,idiomatic
あの建物が分かるか？,"['You recognize building, yes?']",Do you recognize that building?,idiomatic
- 探してる物が分かったら教えるよ,"[""It'd help if I knew what the hell I was looking for.""]",- I'll let you know if I find what you're looking for.,idiomatic
君の所有物を調べれば 君が持ち出した物が分かるかな？,['Are they gonna be able to go into your stuff and figure out what you took?'],"If we go through your property, do you think we can find out what you took out of it?",idiomatic
判った 物は試しだ,['Okay.'],"All right, let's try this.",idiomatic
物は試しと言うだろ,['-All right. It was worth a try at least.'],"It's like they say, you never know what you're gonna get.",idiomatic
君がはっきり物を言うから 推薦したのだ,"[""I recommended you to the President because you're not afraid to speak up.""]",I recommended you because you speak up.,idiomatic
お気に召さない? じゃこれだ デカさが物を言う,"['Let me tell you something, Size does matter.']",Don't like it? Then this is it. Bigger is better.,idiomatic
キャロル、相手を 見て物を言えよ,"['Carol, you got to start listening to yourself when you talk.']","Carol, look who you're talking to.",idiomatic
"ねぇ, この事件は犬も食わないわ.","['I mean, this case is a dog.']","Hey, this case is dog eat dog.",idiomatic
犬猿の仲ね,['He hates the man.'],They're like dogs and monkeys.,idiomatic
- イラク人を誘い込んで狙いをつけるか...,['- Either we call the Iraqis and level with them...'],- Or lure the Iraqis in and take aim...,idiomatic
だから俺の顔に 完璧に一致したマスクを見つけてくれ 俺が逃走中狙いをつける能力に 影響を与えないこと,"[""So find me a mask that conforms perfectly to my face and doesn't affect my ability to aim while I'm on the run.""]",So find me a mask that perfectly matches my face and doesn't affect my ability to aim on the run.,idiomatic
狙いを定めて,['Set your sight.'],Aim.,idiomatic
狙いを定めたら 気を付けて,['And be careful where you point that thing.'],"When you get a clear shot, be careful.",idiomatic
狭き門だからね,"[""Yeah, but it's hard to become one.""]",It's a narrow gate.,idiomatic
狸寝入りするってのか？,"[""Will you stop crying about this? Let's go.""]",Are you saying you're going to raccoon them?,idiomatic
私たちは悪人になる為に参加してない 猫の手も借りたいくらいよ,"[""We didn't join up to be in a gang. We did it so we could help people.""]","We're not in it to be the bad guys, we're in it to be the cat's paw.",idiomatic
猫の手も借りたい、行くぞ,['We need all the help we can get.'],Let the cat out of the bag. Let's go.,idiomatic
俺を玩具にして,"[""You're fucked up, you know that?""]",You toyed with me.,idiomatic
憶えてるさ 人を玩具にしやがって,"[""I know he remembers me! He's just messing with my head!""]",I remember you. You're a fucking toy.,idiomatic
もしあなたが気違いなら 理に適う事はないわよ,"[""Well, if you were crazy, they wouldn't make sense to you.""]","If you're crazy, you're not being reasonable.",idiomatic
この法律を遡って適用 すべきでないのは理の当然 更に、私が 困惑しているのは アルトマンさんの弁護人が この事実を知らせていない,"[""It seems to me obvious that the FSIA rulings cannot be retroactively applied, and I'm bewildered that Mrs. Altmann's counsel has not advised her of this fact.""]","It stands to reason that the law should not be applied retroactively, and furthermore, I am puzzled that Ms. Altmann's counsel has not informed her of this fact.",idiomatic
なぜこんなことに夢中になるのか 理解に苦しむわ,['What got into you? Why did you do it?'],I just don't understand why people get so worked up about this.,idiomatic
だから理解に苦しむ なぜ妻に不死身だと言った？ 分別ある人間なら 不死身など信じてない,"['Which makes it all the more difficult to understand why you would tell your wife that you are immortal, why you would believe, in that moment, something that any sane man would know is impossible.']",That's what I don't understand. Why did you tell your wife you were immortal? No sensible man would believe in immortality.,idiomatic
事故以来のお前って ほんとに理解に苦しむ,"['That night of the crash, you started getting all weird. What? What are you talking about?']",I really don't understand you since the accident.,idiomatic
お客様の琴線に触れるような イメージを 作り出していきたいと 思っています,['We would like to create products that reflect this desire.'],I hope to create an image that strikes a chord with our clients.,idiomatic
ハロー 瓜二つ,"['Hello, doppelganger.']","Hello, two melons.",idiomatic
お父上に瓜二つだ,['You look like your father.'],You look just like your father.,idiomatic
君は瓜二つだな,"[""You're like a clone.""]",You're a melon.,idiomatic
貧乏 甘く見るんじゃないわよ （繭子）え？,"[""Don't underestimate the poor.""]",Don't underestimate poverty. -What?,idiomatic
老人だと思って 甘く見るな 究極に極めた力がある,"[""That old man finally has the power that he's always yearned for.""]",Don't underestimate the old man. He has the ultimate in power.,idiomatic
自然の力を甘く見て 思いあがるとこわいぞ,"[""The lack of humility before nature that's being displayed here staggers me.""]","You underestimate the power of nature, and your hubris will get you in trouble.",idiomatic
人生はそんなに甘くない 甘い汁を吸う奴もいるんだ,['Life is full of disappointments for some people.'],Life isn't that easy. Some people take the easy way out.,idiomatic
甘い汁を吸う会社だ,"['How about that big, fat Soylent Corporation?']",It's a sweet-sauce company.,idiomatic
大統領はＴＶに出て話をし カネ持ちは甘い汁を吸う,"['Hell, even the President gets on TV and tells corporations and the rich to suck eggs.']","The president goes on TV to talk, and the rich get the sweetest deals.",idiomatic
生き血を吸わない バンパイアなんて...,"[""A vampire who doesn't feed is like a... like a...""]","I mean, what kind of vampire doesn't suck the blood of the living?",idiomatic
フェンスの生ける屍達が... ここを守ってるが,"['You see, I have a lot of free labor here at the fence... living dead pricks that help keep the riffraff out.']",The living dead on the fence... Protecting this place.,idiomatic
むしろ抗生物質を貰う代わりに 歩き回ってる生ける屍みたいね,"[""He'd rather walk around like the living dead instead of just get antibiotics.""]",More like the living dead walking around instead of getting antibiotics.,idiomatic
生ける屍ね,['We are the dead.'],The living dead.,idiomatic
生みの苦しみはきつく,['Her agony was awful!'],The pain of birth is tight,idiomatic
"""産みの苦しみ"" ね","[""She's having some growing pains.""]","""Birth pains.""",idiomatic
ハイテクとは言えんが 十分用が足りる,"[""(monroe) it's not very high-tech, but we think it'll work.""]","It's not exactly high-tech, but it's good enough.",idiomatic
"用を足す機会が 与えられねばならない"" もうそのぐらいの 時間は経つだろう","[""And I do believe we're creeping up on that time.""]","I must be given a chance to do my business."" That much time has already passed.",idiomatic
だれも家の中で用を足さない,"['- Vikings. Well, none of them are house-trained.']",Nobody does their business in the house.,idiomatic
ワインを飲み過ぎれば 用を足したくもなる,"['I drank too much wine, I must take a piss.']","If you drink too much wine, you'll need to go to the bathroom.",idiomatic
劣った男が立っているのを 前にして 「神は人間を平等に創造した」 だなんて 信じられるわけがない,"['impermeable to reason, with cold, pallid slime in their veins instead of hot, red blood!']","How can anyone believe that ""God created men equal"" when there are inferior men standing before him?",idiomatic
驚かすつもりはないが 君の後ろに 変な男が立ってる,"[""Um, I don't want to alarm you right now, but there's a fucking creepy dude standing right behind you.""]","I don't mean to alarm you, but there's a strange man standing behind you.",idiomatic
時にはもやしっ子が強大な男になることもある,['And sickly little boys sometimes become powerful men.'],Sometimes a brittle boy can become a mighty man.,idiomatic
男を上げる しかも誰も彼もの良心が 晴れやかになる,"['He looks good, and everyone feels better about themselves.']","It raises a man's spirits, and it clears everyone's conscience.",idiomatic
男を磨いてるの,"[""I'm making you look pretty.""]",I'm polishing my man.,idiomatic
しかし 異を唱える声も,['Though the day is not without controversy.'],But there are those who disagree.,idiomatic
彼はロバート王の弟と共謀し ジョフリー王子の王位継承に 異を唱えたらしい,"[""They say he conspired with Robert's brothers to deny the throne to Prince Joffrey.""]",It is said that he conspired with King Robert's brother to challenge Prince Joffrey's claim to the throne.,idiomatic
リコンの生きている限り 総督の座に異を唱えられる 生かしておくわけがない,"[""As long as he lives, Ramsay's claim to Winterfell will be contested, which means he won't live long.""]","As long as Rickon lives, he can challenge the Governor's seat, and there's no way they'll let him live.",idiomatic
異彩を放っていて ステキだわ,['It makes you very different.'],It's so unique. I love it.,idiomatic
疑わしきは罰せずにね,['I gave you the benefit of the doubt over and over.'],"When in doubt, don't punish.",idiomatic
"""疑わしきは罰せず"" だよ","['Hey, innocent until proven guilty, Jess.']","""When in doubt, don't punish.""",idiomatic
白状しないと 痛い目に合うぞ,['This can be as painless as you want it to be.'],You better come clean or I'm gonna hurt you.,idiomatic
痛い目に遭うか？,"[""I'm going to kick your ass.""]",Will it hurt?,idiomatic
他社に移って 痛い目に遭わせる,"[""Yeah, that man lives in fear. I'll go across town. Hell, I could go anywhere.""]","I'm going to move on to another company, and I'm going to hurt you.",idiomatic
え　いや 君は痛い目に遭う事になる,"[""Eh, no, you're gonna get hurt.""]","Uh, no, you're going to be in a lot of pain.",idiomatic
リンダを送りたいが 仕事があるし 癇に障る面もある,"[""I'd send Linda, but there's so much work for her to do here, and, well, she can be abrasive at times.""]","I'd love to send Linda, but I have work to do, and there are aspects of her that make me nervous.",idiomatic
その NETFLIXさんが 日本に上陸するにあたって ちょっと このテラスハウスに 白羽の矢が立ったと,['Netflix came to our shores and showed their interest in Terrace House.'],"Netflix, the company that brought Terrace House to Japan, has been looking at Terrace House for a while now.",idiomatic
誰だっていいさ お前は的が外れてる,"[""It doesn't matter, you know, you're missing the point.""]",I don't care who you are. You're missing the point.,idiomatic
私達の事に的を絞ると とやかく言われる,['And focusing on us and not on the affair.'],They'll say anything if you focus on us.,idiomatic
- 標的を絞ってる,"[""I think it's targeting people.""]",- He's narrowing his focus.,idiomatic
だから 標的を絞ると,['So you focus on the highest value target.'],That's why we have to narrow down the target.,idiomatic
君は、見る目があるよ,"[""Trust you've had a chance to take a look around, huh?""]",You're a good judge of character.,idiomatic
なかなか見る目がある,['A man of taste.'],have an eye for people with discerning eyes,idiomatic
人を見る目があるな,"[""You're a good judge of character.""]",You have a good eye for people.,idiomatic
ほら　あの目がいい,['Aw! Aw! Look at his eyes.'],"Look, I like her eyes.",idiomatic
お前の目がいいな,"['Yeah, buddy, look at your eyes.']",I like your eyes.,idiomatic
彼らは目が利く,"['Well, they know a winner when they see one.']",They have good eyesight.,idiomatic
我々は尊い金鉱夫だったんだ 闇の中でも目が利くのでね,['We were noble gold miners because we could see the light in the darkness.'],"We were precious gold miners, for we could see in the dark.",idiomatic
あぁ 目が回ってるさ,"['- Yeah, we do. We sure do.']","Yeah, I'm spinning my wheels.",idiomatic
目が回るか？,"['Quickly, quickly, quickly. Do you feel dizzy?']",Are you dizzy?,idiomatic
なんか... すごく... 目が回る,['I... feel... awfully... dizzy!'],It's just... I'm so... I'm dizzy.,idiomatic
５通目が届いた後　返事を書き始めたよ,['I began to reply after the fifth one.'],I started writing back after the fifth letter arrived.,idiomatic
私たちを 守るためだって... 目が届くからって,"['She said it was to protect us, so she could patrol things.']",He said he was protecting us. Just because he can see us.,idiomatic
よりいっそう細部にまで目が届き より本質に迫れる,['I prefer to work on the originals.'],More attention to detail and more insight into the essence of the product,idiomatic
- 目が眩む 何も見えない,"[""- I can't see. I'm blind. - Me too.""]",- I'm dizzy. I can't see a thing.,idiomatic
本物の職人の技で 目が眩むわよ,"[""You'll be blinded by the sheer craftsmanship.""]",You'll be dazzled by the true craftsmanship.,idiomatic
鎮静剤を打つ 家で目が覚めるだろう,"[""I'm gonna give you a sedative. You'll wake up back at home.""]",I'll sedate you. You'll wake up at home.,idiomatic
原因爆弾はそれらの束を目が覚めました。,['Cause bombs woke up a bunch of them.'],Cause bombs woke up a bunch of them.,idiomatic
それは脅し方次第じゃなくって 殺せば目が覚めるだけ,"[""That depends on what you're threatening. Killing him will just wake him up.""]","It depends on how you threaten them. If you kill them, they'll just wake up.",idiomatic
気を失って 三日前に目が覚めた,"['I blacked out, then I woke up three days ago.']",I blacked out and woke up three days ago.,idiomatic
- ファスコ刑事から目が離せない,['Keep an eye on Detective Fusco.'],- Keep an eye on Detective Fusco.,idiomatic
もう目が離せない 並外れた動き,"[""I can't take my eyes up off it moving so phenomenally""]",I can't take my eyes off it now. Extraordinary movement.,idiomatic
お前から目が離せないからな,"[""I'm keeping an eye on you, you slippery little mutt.""]",I'll be keeping an eye on you.,idiomatic
目が飛び出て　拷問の証拠だ,"['Eyes blown out, evidence of torture.']","Eyes popping out, evidence of torture.",idiomatic
目が高いぜ　世界最強の 助っ人を選ぶとは,"[""You were wise to seek help from the world's most deadly weapon.""]",You've got a good eye for picking the best helpers in the world.,idiomatic
お目が高くていらっしゃいます,['You have a keen eye.'],"You have very good eyes, sir.",idiomatic
お 目 が高いですな,"[""Boy, you sure know how to pick 'em.""]","You've got a good eye, sir.",idiomatic
目と鼻の先で暴動になったら,['What if we set your backyard on fire?'],If a riot breaks out right under our noses.,idiomatic
そんなところの目と鼻の先で働いているんだ,"[""I can't believe you work right across the street from there.""]",I work right under the nose of a place like that.,idiomatic
怒りは人を盲目にする... 関わらないのが最良だが,"['When fighting angry, blind men... best we just stay out of the way.']",Anger blinds people... Best not to get involved.,idiomatic
想像できるだろ 家柄も何もない子供が 伝説の人物たちを目にするんだ,"['You can imagine what it was like for me, a boy from nowhere, with nothing to his name, watching these legendary men, tilting at the lists.']","You can imagine, a kid with no family background and nothing to show for it, seeing these legendary figures.",idiomatic
アーノルドは 息子の誕生日を目にしーー そして　この世を去るのを 目にした,"['Arnold had watched his son come into this world, and then he had watched that light extinguished.']","Arnold saw his son's birthday, and he saw him leave this world.",idiomatic
自分の目を疑う光景を目にすることだろう,['You will see things that will make you doubt your eyes.'],You'll see sights that will make you doubt your own eyes.,idiomatic
耳にしたことは まったくないわけでもない 目にしたこともまったくないわけじゃない ごめん,"[""I can't unhear things I've heard, unsee things I've seen.""]","It's not that I haven't heard about it, or seen it, or even heard of it, but I haven't seen it.",idiomatic
"""ニック 目には目を 歯には歯をだろ？"" あれで","['I think the time for being careful is over, Nick.']","""Nick, an eye for an eye, a tooth for a tooth, right?"" You know what I'm saying?",idiomatic
いや、ただ中で目に付いて、思ったんだ ほら、持っておくべきだって,"['No, I just saw it inside and thought I, you know, should bring it along with me.']","No, I just saw it in there and thought, look, I should have it.",idiomatic
ロビー・ボーイは全く目に付かず かつ何時でも見つけられなければならない,"[""A Lobby Boy's completely invisible, yet always in sight.""]",Lobby boys must be completely invisible and be found at all times.,idiomatic
どうしても目に付く 医者にも行かないのか 私が勧めた,"[""But I can't help noticing that you are nowhere near the doctor that I recommended.""]",I can't help but notice it. You're not even going to see a doctor? I recommended it.,idiomatic
わしの価値以上に─ 態度が目に余って 辞めるべきなら...,"['If I should cease to be useful, if my behaviors are outweighing my value, well...']",If you think I'm worth more than I'm worth... and if you think I should quit because of my attitude...,idiomatic
目に余るほどの虚偽 これまでに見た事がない,"[""A sorrier pack of deck wallopers I don't think I've ever seen.""]",Blindingly false. I've never seen anything like it.,idiomatic
勤務中この二人が目に入っても、,"[""From time to time, you're gonna see these two.""]","Even if I see these two people while I'm on duty,",idiomatic
その目に映るもの全て,['All the things I see in your eyes.'],Everything you see in those eyes,idiomatic
君の目に映っているのは 本当の僕じゃない,"[""What you're looking at-- that's not who I am inside.""]",What you see in your eyes is not the real me.,idiomatic
寝入る姿が目に浮かぶ,"['With one of his lucky strikes in his hand,']",I can see you falling asleep.,idiomatic
目に浮かぶよ 巨大なネオンに君の名,"['- Straight to the top. Why, I can see your name in lights, lights six feet high.']",I can see it in my mind's eye. Your name in giant neon lights.,idiomatic
まざまざと目に浮かぶね,"[""That's a vivid image.""]",I can see it vividly in your eyes.,idiomatic
見てしまったら 目に焼き付いて離れない,"[""Once you see it, you can't unsee it.""]","Once you see it, it's burned into your eyes and won't go away.",idiomatic
この犯人も目に焼き付かれて いる様ですね,['It seems this Ouroboros killer was also obsessed with eyes.'],It seems this killer has been burned into his eyes as well.,idiomatic
目に焼き付いてます,"[""It's so clear in my mind.""]",It's burned into my eyes.,idiomatic
目に物見せるわ,['Show me something.'],I'll show you something.,idiomatic
目に物見せてやる！,"[""I'll show you what I've got! This!""]",I'll show you something for your eyes!,idiomatic
何か これっていう目標がさ 目に見えてあって 入ってきたわけじゃないから,"[""I didn't gain any insight on what I want to work towards.""]",I didn't come here with a clear goal in mind.,idiomatic
ひざに座らされた子供達が 身もだえするのは目に見えてる,"[""Kids are squirming in his lap all day. It's bound to happen sooner or later.""]",I can just see those kids squirming in my lap.,idiomatic
死体を目に触れやすい屋外に捨てるのは ギャングの仕業らしい気もします,['Dumping the body out in the open like that feels like a gang hit.'],Dumping a dead body outdoors where it can be easily seen seems like the work of a gang.,idiomatic
死体写真を 持ってても デクスタの机でやれば ハリソンの 目に触れない,"[""And maybe you could keep the photos on Dexter's desk, so Harrison won't see them.""]","Even if I had a picture of the corpse, if I did it on Dexter's desk, Harrison wouldn't see it.",idiomatic
仰々しい演出だ 目に触れるよう 人や物を引用している,"[""It's a theatrical term referring to a picturesque grouping of people or objects.""]","It's an ostentatious production, citing people and things for your eyes to see.",idiomatic
目の前が真っ暗になったとき,"['And just as everything was going dark,']",When it's pitch black in front of your eyes,idiomatic
密売人や臓器カルテルにとって 私は目の敵です,"['Traffickers, cartels.']",I am the apple of the eye for traffickers and organ cartels.,idiomatic
魔法省はなぜ僕を目の敵に？,"[""I don't understand. What has the Ministry of Magic got against me?""]",Why does the Ministry of Magic have such a hard-on for me?,idiomatic
おれを目の敵だ,"[""He was just tryin' to bait me.""]",You're looking at me like I'm the enemy.,idiomatic
何で哀れなスメアゴルを 目の敵にする？,['Why does he hates poor Sméagol?'],Why do you turn your back on poor Sméagol?,idiomatic
山口の一件で花岡先生を 目の敵にしてるんですよ （蒲生） 裁判所の呼び出しに　応じない場合,['Kuryu has been targeting him ever since Yamaguchi!'],He's been eyeing Dr. Hanaoka because of the Yamaguchi incident.,idiomatic
何ヶ月も彼を目の敵にしてきたと言っている,['Monroe and Clennon had it in for him for months.'],They say they've had him in their sights for months.,idiomatic
- 目の毒だな,"[""- Well, you shouldn't look like that.""]",- You're a sight for sore eyes.,idiomatic
目も当てられない,['This looks terrible.'],not to be sniffed at,idiomatic
マーシーに関わると 皆 目を付けられる,['Because anybody associated with Marshy is a marked man.'],"If you get involved with Marcy, you'll be on everyone's radar.",idiomatic
祈りなさい 目を付けられたぞ　アーサー,"[""Pray on it. Hello. They're on to you, Arthur.""]","Pray for me. He's got his eye on you, Arthur.",idiomatic
♪人を傷つける事に目を伏せるけど,"['""Tolerance to do harm to others""']","Â I'm not going to look down my nose at hurting people, but I'm going to",idiomatic
