source,references,hypothesis,type
"Tu as décidé de me faire la tête, c'est ça ?",['You are giving to me the silent treatment.'],"You decided to piss me off, right?",idiomatic
"Oui, c'est vrai, je pense que tu as fait la tête non stop de 1992 à 1994 peut-être.","[""Yes, right, I think you sulked nonstop from about 1992 to '94 maybe.""]","Yes, it&#39;s true, I think you sulked non-stop from 1992 to 1994 maybe.",idiomatic
Tu m'as fait une queue de poisson.,"['You cut me off, bitch.']",You made me a fishtail.,idiomatic
"Un jour, un type a fait une queue de poisson à Pinker.","['One time, this guy cuts Pinker off on the highway.']","One day, a guy fishtailed Pinker.",idiomatic
Il t'a fait une queue de poisson sur l'autoroute.,['He cut you off on the freeway.'],He cut you off on the freeway.,idiomatic
Je ferais un tabac avec un car vidéo-mobile.,['- I can get the jump on everybody if I get a remote.'],I would be a hit with a video-mobile car.,idiomatic
"Il a bossé un an et à son retour, il a fait un tabac.",['He just worked his ass off for a year. He come back. And he hit it big.'],"He worked for a year and when he came back, he was a hit.",idiomatic
Vous pourriez faire un tabac.,['You could be really big.'],You could be a hit.,idiomatic
Pourquoi avez-vous filé à l'anglaise?,"[""Why'd you give them the slip up at the hospital? You don't like the place?""]",Why did you slip away?,idiomatic
Vous avez filé à l'anglaise ?,"['Say, did you sneak out of here?']",Did you spin in English?,idiomatic
Il a filé à l'anglaise.,['He was tired and slipped away.'],He spun in English.,idiomatic
Et ça finit en queue de poisson.,['Then it all fizzles out.'],And it ends in a fishtail.,idiomatic
L'enquête pourrait finir en queue de poisson.,['The investigation could end up going the other way.'],The investigation could come to a head.,idiomatic
- Il fait un froid de canard.,"[""- It's freezing cold!""]",- It&#39;s freezing cold.,idiomatic
Il fait un froid de canard.,"[""It's colder than a well digger's ass, man.""]",It&#39;s freezing cold.,idiomatic
"Il fait un froid de canard, ici.","[""It's freezing here.""]",It&#39;s freezing cold here.,idiomatic
Il faut souffrir pour être belle.,"[""And that's a good thing?""]",You must suffer to be beautiful.,idiomatic
Il faut souffrir pour être beau.,"['No pain, no gain.']",One must suffer to be beautiful.,idiomatic
Il faut souffrir pour être beau !,['Agony fashion !'],One must suffer to be beautiful !,idiomatic
"À 4h du matin, sur les routes d'Akina il n'y a pas un chat.","[""There's not a soul there at 4 in the morning.""]","At 4am, on the roads of Akina there is not a cat.",idiomatic
"Il n'y avait pas un chat, alors j'ai commandé un cocktail.","[""There wasn't a soul to talk to, so I ordered a sidecar.""]","There wasn&#39;t a cat, so I ordered a cocktail.",idiomatic
Il n'y aura pas un chat à moins que les joueurs ne viennent avec des souris.,"[""The game won't draw flies unless the players bring their horses.""]",There won&#39;t be a chat unless the players come with mice.,idiomatic
Ça lui apprendra à jeter l'argent par les fenêtres !,"[""I'm going to teach that boy a lesson. Yes, that's what he deserves \x97 throwing nickels around like that.""]",That&#39;ll teach him to throw money away!,idiomatic
"Tu as passé ta vie à flamber, à jeter l'argent par les fenêtres.",['You spent your life squandering your money.'],"You&#39;ve spent your life flaming, throwing money down the drain.",idiomatic
On résout les problèmes en jetant l'argent par les fenêtres ?,"[""That's the spirit. Solving problems by throwing money at them.""]",Do we solve problems by throwing money away?,idiomatic
"Eh bien, si tu vas jeter le bébé avec l'eau du bain...","[""Well, if you're gonna throw the baby out with the bathwater...""]","Well, if you&#39;re going to throw the baby out with the bathwater...",idiomatic
"qui devient intéressant de commencer, mais que personne ne ""jeter le bébé avec l'eau du bain"" et je pense que c'est très important, de garder la foi dans la science.","[""But one doesn't want to throw the baby with the bath water and I think it's really important to stay faithful to science.""]","which is getting interesting to start with, but no one is &quot;throwing the baby out with the bathwater&quot; and I think that&#39;s very important, to keep the faith in science.",idiomatic
On jetait le bébé avec l'eau du bain.,['A case of throwing the baby out with the bath water.'],The baby was thrown out with the bathwater.,idiomatic
Le toebib a jeté l'éponge ae 6e roend.,['The doctor threw in the towel in the sixth round.'],The toebib threw in the towel ae 6th roend.,idiomatic
Tu te planques ? Tu crois que je vais jeter l'éponge !,"[""You think you've escaped?""]",Are you hiding? You think I&#39;m going to throw in the towel!,idiomatic
"Sa dernière tension est à 70, mais Bailey veut pas jeter l'éponge.","[""Her last systolic was in the 70s, but Bailey's not ready to throw in the towel yet.""]","His latest blood pressure is 70, but Bailey doesn&#39;t want to throw in the towel.",idiomatic
"Je suis revenu avec des glacières médicales, un conteneur scellé, mais, une fois, j'ai jeté un coup d'oeil.","['I flew back with medical ice chests, coolers sealed up tight, but I got a look once.']","Came back with medical coolers, sealed container, but once I peeked.",idiomatic
Ça ne vous dérange pas si on jette un coup d'oeil ?,"[""I hope you don't mind if we look around.""]",Do you mind if we take a look?,idiomatic
Laissez-moi juste jeter un coup d'oeil.,['Just give me one stroll around the foot.'],Just let me take a look.,idiomatic
"Le pauvre a eu du mal à joindre les deux bouts, dernièrement.","[""Poor guy's been struggling lately.""]",Poor guy has been struggling to make ends meet lately.,idiomatic
Comment vais-je joindre les deux bouts ?,"['How, how am I going to make ends meet, mmkay?']",How am I going to make ends meet?,idiomatic
"C'est dur de joindre les deux bouts, mais encore plus d'épargner.","[""Breakin' even's hard enough, but getting ahead's impossible.""]","It&#39;s hard to make ends meet, but even harder to save.",idiomatic
"Si Eaton les convainc d'être des martyres et d'accepter les 30 jours, les carottes sont cuites.","[""He doesn't have a right to be deaf, so he'll have to listen to what we have to say. First thing, there's nothing in your file about children.""]","If Eaton convinces them to be martyrs and accept the 30 days, the carrots are done.",idiomatic
"Vous vous dites, ""Les carottes sont cuites!","['You\'re saying to yourself, ""The jig is up!']","You say to yourself, &quot;The carrots are done!",idiomatic
"Je te bats les doigts dans le nez. Si c'est que tu veux, d'accord!","[""I could beat you hands down, but if that's what you want, you can have it!""]","I beat my fingers in your nose. If that&#39;s what you want, okay!",idiomatic
Je penserais que j'y suis arrivée les doigts dans le nez et je le regretterais.,"[""I'll think I aced it and I'll live to regret it.""]",I would think that I got there with my fingers in my nose and I would regret it.,idiomatic
C'est pas la fin des haricots.,"[""listen, uh... It's not the end of the world.""]",It&#39;s not the end of the beans.,idiomatic
Ce n'est pas la fin des haricots...,"[""There, there, Esme. It's not the end of the world.""]",This is not the end of the beans...,idiomatic
Ce n'est pas la fin des haricots.,"[""That's the last straw!""]",This is not the end of the beans.,idiomatic
"Tu sais, la goutte d'eau qui fait déborder le vase...","[""Did you ever hear about the straw that broke the camel's back?""]","You know, the straw that broke the camel&#39;s back...",idiomatic
"Pour la Fox, c'était la goutte d'eau qui faisait déborder le vase.","['For Fox, this was the final straw.']","For the Fox, it was the straw that broke the camel&#39;s back.",idiomatic
C'est la goutte d'eau qui fait déborder le vase.,"[""That's the last straw. I'm going over there.""]",It&#39;s the drop of water that makes the vase overflow.,idiomatic
L'habit ne fait pas le moine.,"[""Not everything's as it seems""]",The clothes do not make the man.,idiomatic
- l'habit ne fait pas le moine.,"[""- One man's ceiling is another man's floor.""]",- the clothes do not make the man.,idiomatic
"L'habit ne fait pas le moine, pas vrai, les gars ?","[""Sure as shit can't tell a book by its cover, huh, boys?""]","The clothes don&#39;t make the monk, right, guys?",idiomatic
J'ai mangé sur le pouce.,['I kinda ate on the run.'],I ate on the go.,idiomatic
"Au lieu de ça, je mangeais sur le pouce et je me rendais à un spectacle amateur de kabuki.","['Instead, I stopped at my favorite sidewalk cafe for a quick bite, and was on my way to some kind of amateur kabuki performance.']","Instead, I ate on the go and went to an amateur kabuki show.",idiomatic
Y a t-il des en-cas à manger sur le pouce ?,['Is there any finger food?'],Are there snacks to eat on the go?,idiomatic
"- Une déposition, d'après lui. Je crois plutôt qu'il essaie de mener quelqu'un en bateau.","[""- He says it's a statement, but I think he's putting somebody on.""]","- A statement, he says. I rather believe that he is trying to lead someone on.",idiomatic
Ça met du piment dans ma vie.,['Adds a little excitement to my life.'],It spiced up my life.,idiomatic
Je mets du piment dans vos vies et vous vous plaignez sans cesse.,"['I add a little excitement, a little spice to your lives and all you do is complain.']",I spice up your lives and you complain all the time.,idiomatic
Ça met du piment dans notre vie amoureuse.,['It adds mystery and excitement to our love life.'],It spice up our love life.,idiomatic
"Mais dans votre cas, je pense que ça serait plus sage de mettre la charrue avant les boeufs, si on peut dire.","['But in your case, I think it would be wise to put the cart before the horse,so to speak.']","But in your case, I think it would be wiser to put the cart before the horse, so to speak.",idiomatic
"Sans mettre la charrue avant les boeufs, que se passera-t-il, si je réussis?","[""I don't want to get ahead of myself, but if things go my way, what's next?""]","Without putting the cart before the horse, what will happen if I succeed?",idiomatic
J'ai mis la charrue avant les boeufs.,['I put the cart before the horse.'],I put the cart before the horse.,idiomatic
Il a assez mis son grain de sel quand on écrivait le discours...,['We got enough input from him while we were writing the thing.'],He put his two cents enough when we were writing the speech...,idiomatic
Tu veux mettre ton grain de sel ?,"[""Don't you want to put your 2Â¢ in?""]",Want to add your two cents?,idiomatic
Donc tu dois venir me voir quand tu veux mettre ton grain de sel.,['So you need to consult with me before you do anything like this.'],So you have to come see me when you want to put your grain of salt.,idiomatic
Je suis censé les détester. Ne pas avoir ma langue dans ma poche.,"[""I'm supposed to despise girls... not feel nervous talking to one.""]",I&#39;m supposed to hate them. Not having my tongue in my pocket.,idiomatic
"Ils rataient des trucs. Si on était malin, ils n'y voyaient que du feu.","['If a director was subtle enough and clever enough, they got around it.']","They were missing stuff. If we were smart, they wouldn&#39;t see it.",idiomatic
Elle n'y verra que du feu.,"[""She's won't notice anything.""]",She will see nothing but fire.,idiomatic
Il s'attaquait à une pauvrette qui n'y voyait que du feu.,"[""He was gonna put the hurt on this poor girl who didn't know any better.""]",He attacked a poor girl who saw nothing but fire.,idiomatic
On n'a pas élevé les cochons ensemble !,"[""Make sure he doesn't sit near me.""]",We didn&#39;t raise the pigs together!,idiomatic
"- Tout partira en fumée, sauf la prison.","['- Everything goes, except the jail.']","- Everything will go up in smoke, except the prison.",idiomatic
Il n'y a aucun plaisir à voir la fierté partir en fumée.,"['""I don\'t think so, no pride in what goes up in smoke""']",There&#39;s no fun in seeing pride go up in smoke.,idiomatic
"Les 180 millions, partis en fumée.","['180 millions faded away, huh?']","The 180 million, gone up in smoke.",idiomatic
C'était en train de partir en fumée.,['McGEE: It was running on fumes.'],It was going up in smoke.,idiomatic
"Il fabrique des punaises depuis 1888, et les campagnes modernes, c'est pas sa tasse de thé.","[""He's been making thumbtacks since 1888 and he doesn't go for this modern hoopla.""]","He&#39;s been making thumbtacks since 1888, and the modern countryside isn&#39;t his cup of tea.",idiomatic
"Vos films, ne sont pas ma tasse de thé.",['Your movie is not my teacup.'],Your films are not my cup of tea.,idiomatic
Le gardiennage n'est pas ma tasse de thé non plus.,"[""Babysitting isn' t my thing either""]",Babysitting isn&#39;t my cup of tea either.,idiomatic
"En quelques clics, vous passez du coq à l'âne ?","['What I don\'t believe is that a couple clicks took you from fiber-optic footprints to ""Help Me Rhonda.""']","In a few clicks, you go from rooster to donkey?",idiomatic
Peter Petrelli est passé du coq à l'âne comme vous le dîtes chez vous.,"['Peter Petrelli went from steady as a clam to, as you say, crap-house rat in a blink.']",Peter Petrelli went from rooster to donkey as you say at home.,idiomatic
Il semble passer du coq à l'âne.,['He seems to be drifting from one thought to another.'],He seems to go from rooster to donkey.,idiomatic
Vous avez enfin passé l'arme à gauche?,"['Are you finally dead, old man?']",You finally passed the weapon to the left?,idiomatic
Un type normal aurait passé l'arme à gauche et serait mort.,"['I mean, any normal man would have just turned up his toes and died.']",A normal guy would have shot left and been dead.,idiomatic
Je croyais... qu'il avait passé l'arme á gauche.,['But I thought... he was long gone.'],I thought... he put the gun to the left.,idiomatic
"A l'aise :""Petit à petit, l'oiseau fait son nid""!","['""The early bird catches the worm."" ""A stitch in time saves nine.""']","At ease: &quot;Little by little, the bird makes its nest&quot;!",idiomatic
"""Petit à petit, l'oiseau fait son nid.""","[""You know the phrase 'Softly softly catchee monkey'?""]","&quot;Little by little, the bird makes its nest.&quot;",idiomatic
"petit à petit, l'oiseau fait son nid.",['I call it my onwards and upwards theory.'],"little by little, the bird makes its nest.",idiomatic
"Tu as entendu beaucoup de voix... mais comparé à moi, c'est du pipi de chat.","[""You may have heard a lot of singers... but you ain't heard nothing sung till you heard me sung it.""]","You&#39;ve heard a lot of voices... but compared to me, that&#39;s cat pee.",idiomatic
"Je le regarde, et Mr Beau-Gosse, ici présent, pleure comme une madeleine.","['I look over, and Pretty Boy here is bawling his eyes out.']","I look at him, and Mr. Beau-Gosse, here present, is crying like a madeleine.",idiomatic
elle a même pleuré comme une madeleine parce qu'il lui manquait. ce n'est pas comme si je n'avais pas utilisé Hye Ri.,"['Lawyer. His name was Seo-Dong-Gun. Do you know him, by any chance?']",she even cried like a madeleine because she missed him. it&#39;s not like I haven&#39;t used Hye Ri.,idiomatic
"Une année, il m'a apporté une Barbie et j'ai pleuré comme une madeleine.",['He brought me a barbie and i bailed my eyes out.'],One year he brought me a Barbie and I cried like a madeleine.,idiomatic
Tu crois qu'Elliot est en train de pleurer comme une madeleine ?,"[""Do you think Elliot's somewhere right now, crying her eyes out?""]",Do you think Elliot is crying like a madeleine?,idiomatic
La dernière fois que je vous ai vu... vous étiez en train de pleurer comme une madeleine.,['Have you come to talk about marriage?'],The last time I saw you... you were crying like a madeleine.,idiomatic
"Il est con. Il pleut des cordes, et il veut baiser.","[""He's nuts. lt's raining like hell, and he wants a fuck.""]","He is dumb. It&#39;s raining cats and dogs, and he wants to fuck.",idiomatic
Il pleut des cordes.,"[""It's raining cats and dogs.""]",Raining cats and dogs.,idiomatic
"Oui, il pleuvait des cordes.","['Yes, it rained cats and dogs, as you say.']","Yes, it was raining cats and dogs.",idiomatic
"Plumer quelqu'un, c'est facile.","[""Beating a man out of his money, that's easy.""]",Fleeing someone is easy.,idiomatic
Je t'ai posé un lapin.,"[""I stood you up. - It wasn't a date.""]",I stood you up.,idiomatic
"Tu me poses un lapin et tout ce que tu dis, c'est ""désolé"" ?","['You stood me up and your only explanation is ""sorry""?']",You fool me and all you say is &quot;sorry&quot;?,idiomatic
Tu poses un lapin à ta sœur ?,['Are you really standing up your sister for work?'],Are you standing your sister up?,idiomatic
Ce serait comme poser un lapin à quelqu'un au bal de fin d'année.,"[""It'd be like standing someone up for the prom.""]",It would be like standing up for someone at the prom.,idiomatic
"Tu as posé un lapin à quelqu'un, récemmment ?",['You? Stand anyone up lately?'],Have you stood up to anyone lately?,idiomatic
J'aimerais manger sans qu'on me prenne la tête.,['I would like to eat in peace.'],I would like to eat without being bothered.,idiomatic
Il a pris la tête et fonça vers la clôture.,['When he took the lead he fought for the rail.'],He took the lead and raced towards the fence.,idiomatic
"Savage prend la tête pour Angkor ! - Allez, Savage !",['Savage now in the lead for angkor.'],"Savage takes the lead for Angkor! - Come on, Savage!",idiomatic
Tu es en train de te prendre la tête.,"[""You're psyching yourself out.""]",You are taking your head off.,idiomatic
Sarah est en train de te prendre la tête.,"[""Oh, Sarah's got you all up in a tizzy.""]",Sarah is giving you a headache.,idiomatic
Prends tes cliques et tes claques et va à Paris.,['Do as I say and head to Paris first thing.'],Take your clicks and your slaps and go to Paris.,idiomatic
"Prenez vos cliques et vos claques, partez.",['I want you out of the house.'],"Take your clicks and your slaps, go.",idiomatic
Alors j'ai pris mes cliques et mes claques et je me suis enfui comme un perdu !,['Then I packed my things and ran away like a madman!'],So I took my clicks and my slaps and I ran away like a lost person!,idiomatic
Je prends mon courage à deux mains.,['Start getting a little brave.'],I take my courage in both hands.,idiomatic
Alors elle a pris son courage à deux mains pour faire la fille mature de fac.,['So she dug down deep and did the only thing a mature college woman could do.'],So she mustered up her courage to play the mature college girl.,idiomatic
"Quand il est arrivé, j'ai pris mon courage à deux mains pour aborder le sujet.","['When he did arrive, I had the courage to get to the heart of the matter.']","When he arrived, I mustered up my courage to broach the subject.",idiomatic
"Vous voyez un rat,Et vous prenez vos jambes a votre cou ?","['You see one rat, turn tail and run?']","You see a rat, And you take your legs around your neck?",idiomatic
J'ai pris mes jambes à mon cou.,['I ran out of here like the place was on fire.'],I took to my heels.,idiomatic
Et vous avez pris vos jambes à votre cou.,['And you ran away as fast as you could.'],And you took to your heels.,idiomatic
Je vais péter un câble.,"[""I'm going to go out of my mind.""]",I will explode.,idiomatic
"Tu as pété un câble, détenue ?","['- Are you out of your mind, inmate? - Hey.']","Did you freak out, inmate?",idiomatic
"Tous les clients m'en offrent un. Le soir, je pète un câble","[""Wherever I deliver mail, they offer me some, by evening I'm a wreck.""]","All customers give me one. In the evening, I freak out",idiomatic
C'est pas sa mère qui est en train de péter un câble.,"[""It's not his mother who's gone around the bend.""]",It&#39;s not his mother who is freaking out.,idiomatic
Randy est en train de péter un câble là-bas dedans.,"[""Randy's losing his brain in there.""]",Randy is freaking out in there.,idiomatic
"- Ethan, je suis en train de péter un câble à cause...","[""Ethan, I'm freaking out.""]","- Ethan, I&#39;m freaking out because...",idiomatic
"- Quand le chat n'est pas là, les souris dansent...","[""- You were just taking advantage of the cat's absence.""]",- When the cat&#39;s away the mice will play...,idiomatic
"Tu sais ce qu'on dit, ""Quand le chat n'est pas là, les souris dansent.""","['\'You know what they say, ""While the cat\'s away, the mice will play.""']","You know what they say, &quot;When the cat isn&#39;t around, the mice are dancing.&quot;",idiomatic
"Ouais, quand les poules auront des dents!","['Yeah, about the time you get your third set of teeth.']","Yeah, when the hens have teeth!",idiomatic
- Quand les poules auront des dents.,['-When fish ride bicycles.'],- When pigs fly.,idiomatic
- Je quitterai ma ferme... quand les poules auront des dents!,"[""- Ain't leaving my house for nothing. Not in a hundred years!""]",- I will leave my farm... when the hens have teeth!,idiomatic
Pas qu'il y ait quelque chose qui cloche avec ton look.,"[""Not that there's a damn thing wrong with them.""]",Not that there&#39;s anything wrong with your look.,idiomatic
"Armistead MAUPIN Ecrivain dans notre quotidien. Quand on est homo et qu'on n'en voit jamais le reflet dans les films, on se dit qu'il y a quelque chose qui cloche.","[""When you're gay... and don't see that reflected in any way ever in the movies... you began to feel that something truly is wrong.""]","Armistead MAUPIN Writer in our daily life. When you&#39;re gay and you never see it reflected in the movies, you think there&#39;s something wrong.",idiomatic
"Rick, il y a quelque chose qui cloche avec la radio.","[""Rick. Rick, there's something wrong with the radio.""]","Rick, there&#39;s something wrong with the radio.",idiomatic
"Hier, vous ignoriez son existence. Qui vole un œuf vole un bœuf.","[""Let a man steal an egg, tomorrow he'll steal an ox.""]","Yesterday, you were unaware of its existence. Whoever steals an egg steals an ox.",idiomatic
"Qui vole un œuf vole un bœuf. Après la pluie, le beau temps.","['""Half a loaf of bread is better than none.""']",Whoever steals an egg steals an ox. After rain the good weather.,idiomatic
"""Qui vole un oeuf vole un boeuf"" ?","['""A bird in the hand\'s worth two in the bush""?']",&quot;Who steals an egg steals an ox&quot;?,idiomatic
Ça t'autorise pas à raconter des salades.,"['If I lied,']",That doesn&#39;t allow you to talk nonsense.,idiomatic
Lave tes mains et arrête de raconter des salades.,['Wash your hands and no more bullshit.'],Wash your hands and stop talking nonsense.,idiomatic
"Ma maman à moi, elle me pinçait quand je racontais des salades.",['- My mom used to pinch me when I lied.'],"My mom to me, she pinched me when I was talking about salads.",idiomatic
"Bon... s'il ramène sa fraise, ou s'il appelle...","[""So... if he fuckin' shows up or anything, or if he fuckin' calls.""]","Well... if he brings back his strawberry, or if he calls...",idiomatic
Warwick a ramené sa fraise.,['Warwick came sniffing around.'],Warwick brought back his strawberry.,idiomatic
Et va savoir qui va ramener sa fraise !,"[""Who knows who's gonna be coming along in that time?""]",And who knows who will bring back his strawberry!,idiomatic
Et on a reçu une note salée pour la réquisition de photos d'un certain congrès.,['The accounts department received a huge bill for the requisition of photos from some congress.'],And we got a hefty bill for requisitioning photos from a certain convention.,idiomatic
"Il va recevoir une note salée, hein ?","[""He'll have some huge bill when he's done, right?""]","He&#39;s gonna get a salty note, huh?",idiomatic
"Car si vous voulez savoir, De temps en temps je reçois des notes salées !",['But I do want to know about that because I get endless bills to pay!'],"Because if you want to know, From time to time I get salty notes!",idiomatic
"Alors, tu as finalement rendu l'âme, Batman?","['I see you finally shuffled off this mortal coil, Batman.']","So, did you finally pass away, Batman?",idiomatic
Jusqu'à ce qu'elle rende l'âme.,['Until she passed.'],Until she gives up her ghost.,idiomatic
"Bon, revenons à nos moutons.","['- All right, back to business. - Ho, ho, ho!']","Ok, let&#39;s go back to what we were saying.",idiomatic
"Fei-yu, abrège. Revenons à nos moutons.","['Shi Yu, just get to the point, can you?']","Fei-yu, short. Back on topic.",idiomatic
Revenons à nos moutons.,['Let me get down to brass tacks.'],Back on topic.,idiomatic
"Je roule sur l'or, ils rament.","[""That's why we drive Benz, they take bus""]","I roll on gold, they row.",idiomatic
Comme si on roulait sur l'or !,"[""Haven't we had enough of two-bit prizes?""]",As if we were rolling in gold!,idiomatic
"Votre ami Reese roule sur l'or, à présent.","[""Your friend Reese... he's in the big time now.""]",Your friend Reese is rolling in gold now.,idiomatic
"La technologie en soi, on s'en fout complètement. Tout ce qu'on veut, c'est s'en mettre plein les poches.","[""We don't give two shits about how technology works because all we care about is getting fucking rich.""]","Technology in itself, we don&#39;t give a damn. All we want is to fill our pockets.",idiomatic
"Ces messieurs se servent, s'en mettent plein les poches et nous oublient.",['The rich people that we serve will put the money in their pockets and forget about us.'],"These gentlemen help themselves, fill their pockets and forget about us.",idiomatic
"Il s'en met plein les poches. J'en ai côtoyé, aux Moeurs.",['I met people like him in Vice.'],"He fills his pockets. I rubbed shoulders with them, at Les Moeurs.",idiomatic
Tu as dû quitter le pays parce que ton coloc s'envoyait en l'air ?,"['Wait, wait. You had to leave the state because your roommate was having sex?']",You had to leave the country because your roommate was having sex?,idiomatic
"Imagine combien de gens sont en train de s'envoyer en l'air, mec.","['Imagine how many people out there right now are fucking, man.']","Imagine how many people are getting laid, man.",idiomatic
Nous sommes Matthew McConaughey et Kate Hudson de la comédie romantique Comment se faire larguer en 10 leçons.,"[""We're Matthew McConaughey and Kate Hudson from the classic romantic comedy How to Lose a Guy in 10 Days.""]",We are Matthew McConaughey and Kate Hudson from the romantic comedy How to Get Dumped in 10 Lessons.,idiomatic
"""Comment se faire larguer en dix jours ?""",['How to Lose a Guy in Ten Days.'],&quot;How to get dumped in ten days?&quot;,idiomatic
"Mon ex-mari Coleman, qui m'a largué pour une femme plus jeune, vient de se faire larguer par une femme plus jeune...","['My ex-husband Coleman, who dumped me for a younger woman, just got dumped by a younger woman...']","My ex-husband Coleman, who dumped me for a younger woman, just got dumped by a younger woman...",idiomatic
C'est ce qui s'appelle se jeter dans la gueule du loup.,['I guess this is what they mean by moths flying to the flame.'],This is called jumping into the mouth of the wolf.,idiomatic
Verdice se jette dans la gueule du loup.,['Verdice is walking right into an arrest.'],Verdice throws herself into the mouth of the wolf.,idiomatic
Je voulais savoir ce que ça fait de se jeter dans la gueule du loup.,['Wanted to know what it was like to walk into a propeller.'],I wanted to know what it&#39;s like to throw yourself into the mouth of the wolf.,idiomatic
Je me mettais sur mon 31. On faisait comme si on avait les moyens.,"[""I'd get myself all dressed up, make the dealer believe we could actually afford it.""]",I put on my 31. We acted as if we had the means.,idiomatic
Mais je vais essayer de me mettre sur mon 31.,['But I think I might try to dress up.'],But I will try to put on my 31.,idiomatic
"Le jour de la fête des Mères, les gens se mettent sur leurs 31.","[""On Mother's Day, people pull out all the stops.""]","On Mother&#39;s Day, people dress up in their 31s.",idiomatic
On se noie dans un verre d'eau.,['Might we not be creating a storm in a tea cup?'],We drown in a glass of water.,idiomatic
Il se noie dans un verre d'eau.,['This man would drown in a glass of water.'],He drowns in a glass of water.,idiomatic
Qu'il s'occupe de ses oignons !,"[""Why doesn't he mind his own business!""]",Let him take care of his onions!,idiomatic
J'espère que votre bande de batârds fouineurs va apprendre à s'occuper de ses oignons.,['I wish you nosy bastards would learn to mind your own business.'],I hope your bunch of nosy bastards learn to mind their business.,idiomatic
Laisse-la se prendre un râteau.,['Let her learn the hard way.'],Let her take a rake.,idiomatic
Alors je me prends un râteau. Je suppose.,"[""Wow, so you're turning me down?""]",So I take myself a rake. I guess.,idiomatic
Mais j'ai pas l'habitude de me prendre un râteau.,"[""I'm not used to being blown off, that's all.""]",But I&#39;m not used to taking myself a rake.,idiomatic
On peut se serrer la ceinture.,['We can tighten it up.'],We can tighten our belts.,idiomatic
"Avec la crise, le directeur financier veut qu'on se serre la ceinture.",['Our CFO feels we need to do some belt-tightening.'],"With the crisis, the financial director wants us to tighten our belts.",idiomatic
Il faudra se serrer la ceinture un mois ou deux.,"[""We're just gonna have to suck it up for a couple months.""]",We will have to tighten our belts for a month or two.,idiomatic
"Je garde les traces de ce que mes clients achètent, et ceux-là se vendent comme des petits pains.","['I keep strict tabs on what my customers buy, and those are selling like hotcakes.']","I keep track of what my customers buy, and those sell like hotcakes.",idiomatic
"L'aventure. Le sexe. Mets ça dans ton livre, il se vendra comme des petits pains.","[""Adventure, sex... you put that in your book, it'll sell like hot cakes.""]","Adventure. Sex. Put that in your book, it will sell like hotcakes.",idiomatic
- II sent le sapin!,"[""- He knows it's coming!""]",- He smells of fir!,idiomatic
"Si Colleen est partie sur un coup de tête, elle n'a pas emporté grand-chose.","[""You know, if Colleen really did take off she didn't take much with her.""]","If Colleen left on a whim, she didn&#39;t take much with her.",idiomatic
"Écoute, je sais que c'est agaçant et même si on dirait que je fais ça sur un coup de tête, ce qui est le cas, il y a une raison à ma folie.","[""Look, I know this is annoying and although it seems like I'm making this up on the fly, which I am, there's a method to my madness!""]","Look, I know this is annoying and even though it looks like I&#39;m doing this on a whim, which I am, there&#39;s a reason I&#39;m mad.",idiomatic
Elle n'a pas juste attaqué Tom sur un coup de tête parce qu'elle vous a entendu vous disputer vous et votre femme.,"[""She didn't just attack Tom out of an impulse because she overheard you and your wife argue.""]",She didn&#39;t just attack Tom on a whim because she heard you and your wife arguing.,idiomatic
"C'est une grosse enquête; Le directeur assistant a besoin de savoir qu'il sera tenu au courant sans fioritures, donc...","[""It's a major case; the Assistant Director needs to know he's getting the facts without spin, so...""]","It&#39;s a big survey; The assistant director needs to know that he&#39;ll be kept up to date with no frills, so...",idiomatic
"Je ne suis pas fou de joie d'entendre ça, mais il faut se tenir au courant.","[""I'm not exactly bursting to hear it either. We've gotta know what's going on.""]","I&#39;m not overjoyed to hear that, but you have to keep up to date.",idiomatic
"Ils veulent prendre des notes, se tenir au courant, mais si ça leur sautait au visage, ils ne seraient pas responsables.","[""It's like they want to keep tabs on this. They want to stay on top of it, but if it blows up in their faces, then they don't have to take responsibility for it.""]","They want to take notes, keep up to date, but if it jumped out at them, they wouldn&#39;t be responsible.",idiomatic
On jette un coup d'oeil et on te tient au courant.,"[""We'll take a look and get back to you.""]",We&#39;ll take a look and let you know.,idiomatic
"j'envisage de changer de camp. Je vous tiens au courant, je vous dirai si ça marche.","[""It's a question you haven't asked,mikayla,and i'm so surprised.""]","I plan to switch sides. I&#39;ll let you know, I&#39;ll let you know if it works.",idiomatic
"Non, j'ai plaidé trop d'affaires pour tomber dans le panneau.","[""No, I've been in far too many courtrooms to fall for that.""]","No, I&#39;ve litigated too many cases to fall for it.",idiomatic
Il est tombé dans le panneau !,"[""Walked right into that one, didn't he?""]",He fell into the trap!,idiomatic
"Je n'arrive pas à croire que tu es tombé dans le panneau du ""roi tourmenté"".","['I can\'t believe that you fell for the old ""king in trouble"" thing.']",I can&#39;t believe you fell for the &quot;tormented king&quot; sign.,idiomatic
"Et paf, j'ai percuté un réverbère... et je suis tombé dans les pommes.","['And bam, I hit this light pole... and just knocked myself out.']","And bam, I hit a lamppost... and I passed out.",idiomatic
Il va tomber dans les pommes.,"[""He's going to faint.""]",He&#39;s going to pass out.,idiomatic
"D'abord, vous êtes tombé dans les pommes.","[""Well, for starters, you're a one-hitter quitter.""]","First, you passed out.",idiomatic
Vous avez tourné la page.,['Closure.'],You have turned the page.,idiomatic
