source,references,hypothesis,type
両親の話をする度に 目を伏せる,"['Every time I mention my parents, your eyes go down.']",Look down every time you talk about your parents,idiomatic
目を凝らすと 今までの人生が見える,"['If you look hard enough, you can see your whole life from up here.']","If you look closely, you can see your life up until now",idiomatic
貴方は目を凝らして 耳を澄まして 王子との契約期間を過ごすだけ,"['Lynne, all you have to do now is keep your eyes and ears open for the remainder of your contract with the prince.']",All you have to do is keep your eyes open and your ears open for the duration of your contract with the prince.,idiomatic
遠くに目を凝らしても かすんで消えていく,['♪ And when you look too far away ♪ It all but disappears'],"Even if I strain my eyes into the distance, it fades and disappears",idiomatic
カーターに電話した時に お前は一線を超えた デビッドソンの殺人で 私に目を向けさせようとした,"['You crossed a line when you made that call to Carter, pointing her towards me in the Davidson murder.']","When you called Carter, you crossed the line and tried to point me to Davidson&#39;s murder.",idiomatic
ゲームに目を向けながら. . 老人の複雑な心境で,"['Making the tour of the prison before he left and looking on at a game of skittles with the mixed feelings of an old inhabitant who had his private reasons for believing that it might be his destiny to come back again.""']",While looking at the game... with the mixed feelings of an old man,idiomatic
まぁ 今は君達２人に 疑いの目を向けている,"['Well, he did find that book, and he is paying attention to her and to you.']","Well, now I&#39;m looking at you two with suspicion.",idiomatic
真実に目を向けるために 目を開かせるのだ,"[""That's why I have to open your eyes to the truth.""]",Open your eyes to face the truth,idiomatic
コサックは目を塞がれてきた その結果彼らの大部分は 俺達に反対している,"[""If we don't arrest the most active enemies now, they'll rebel again.""]",The Cossacks have been blinded so that most of them are against us,idiomatic
すぐに、君の目を奪う 盲目の女が地下で 生存することは出来ない,['We take your eyes now... and see how long a blind girl can survive in the basement.'],I&#39;ll take your eyes off you soon Blind women can&#39;t survive underground,idiomatic
部門の防犯カメラの の映像を引き出した メタモルフ薬品のバンが 私の目を引いた,"[""I pulled up the department's security camera footage, and a van from Metamorpho Chemical caught my eye.""]","A metamorph drug van caught my eye, pulling footage from the department&#39;s security cameras.",idiomatic
警官殺しは　とても注目を引く クーパーが不正をしたことに,"['The murder of a cop draws a lot of heat, so dirtying Cooper up is one way to deflect it.']",Killing a cop gets a lot of attention because Cooper cheated.,idiomatic
それで絵の構成に 彼を中心に据え 見る人の目を 引きたいと思っています,"[""So just like this spider, I built my web, hoping to catch the viewer's eye.""]",So I want to put him at the center of the composition of my paintings and try to catch the eye of the viewer.,idiomatic
♪人目を引いて 注目を浴びるの,"[""# I'm gonna make a scene I'm gonna make a fuss""]",♪It&#39;s been a long time,idiomatic
お前に目を掛けている,['He cares about you.'],i&#39;m looking at you,idiomatic
私、私の目を欺くか？,['Do my eyes deceive me?'],Am I deceiving my eyes?,idiomatic
俺の目を欺くことは出来ないぞ お前が化けても,"[""You can't bluff my eyes with your disguise""]","You can&#39;t deceive my eyes, even if you disguise yourself",idiomatic
びっくり仰天 わが目を疑う出し物,['...is presenting to you something you will absolutely refuse to believe!'],"Surprise and astonishment, a performance that makes you doubt your eyes",idiomatic
- いや、もう自分の目を疑ったよね。,"['I was like, pinching myself while I was hooking up with her. -No!']","- No, you can&#39;t believe your eyes.",idiomatic
目を疑いたくなるような 不可解なものを,"[""I mean, hell, half the stuff, we wouldn't have believed it ourselves had we not seen it together.""]",A mysterious thing that makes you want to doubt your eyes,idiomatic
僕の目を盗んでは 古い地図に見入ってる,"[""He spends hours and hours poring over old maps when he thinks I'm not looking.""]","Stealing my eyes, staring at old maps",idiomatic
君のママがその指を見て 手を洗いなさいって言うけど それでもママの目を盗んで その指舐めたりしてさ,"[""And your mom probably told you to wash your hands, but I bet you'd just lick it off when she wasn't looking.""]","Your mama looks at those fingers and tells you to wash your hands, but you steal my eyes and lick your fingers",idiomatic
下女ごときが　人目を盗んで,['A servant secretly lighting lanterns in her room!'],"Like a maid, stealing my eyes",idiomatic
兄弟の罪に目を瞑った,"[""She turned a blind eye to her brother's sins.""]",I closed my eyes to my brother&#39;s sins,idiomatic
俺は職務を果たすぞ 目を瞑って　奴がシアトルで捕まるのを 期待するのが最善とは思えん,"[""I'll do my job myself, instead of praying they catch him in Seattle!""]",I&#39;ll do my duty. I don&#39;t think it&#39;s best to close your eyes and hope he gets caught in Seattle.,idiomatic
うしろめたさから逃れるために そのことから目を背け,['And every time I walked away from something I wanted to forget'],"To escape the guilt, turn away from it",idiomatic
目を背けるな,"[""Don't turn away.""]",don&#39;t look away,idiomatic
問題から目を背けさせるため 民衆の注意を引くのが仕事だ,"['From now on, your job is to be a distraction. So people forget what the real problems are.']",It&#39;s my job to get the public&#39;s attention to turn a blind eye to the problem.,idiomatic
目を覆うんだ　ナンシー 見てほしくない,"[""Cover your eyes, Nancy. I don't want you watching this.""]","Cover your eyes, Nancy, I don&#39;t want you to see",idiomatic
目を覆って ♪ welcome to the machine ♪ ♪ where have you been ♪,['Cover your eyes. _ ?'],Cover your eyes ♪ welcome to the machine ♪ ♪ where have you been ♪,idiomatic
目を覆っても 見えるって分かる?,['You do know I can see through this?'],Do you know that you can see even if you cover your eyes?,idiomatic
自伝を書かせてるが これは 目を見張るほどの 出来だ,"[""It's a simple autobiography and then I get this amazing piece.""]","I&#39;m having you write an autobiography, and this is a spectacular achievement.",idiomatic
目を見張った！,['It is spectacular!'],Eye-opening!,idiomatic
目を見張る忍耐力だ,['You show remarkable grit for a teacher.'],Patience is an eye-opener,idiomatic
booを開く場合、クソ彼と一緒に座って目を覚ます。,"['Boo wakes up, you fucking sit up with him.']",If you open boo you fucking wake up sitting with him.,idiomatic
グレゴリーが目を覚ました 話がしたいって,"[""Gregory's up.""]",Gregory woke up and wanted to talk.,idiomatic
目を覚ますまで 壁を揺すってやる,['And I will shake your walls until you wake.'],I&#39;ll shake the wall until you wake up,idiomatic
毎晩、私は目を覚ました、 冷や汗をかいて 怯え、そして孤独だった,"['Every night, I would wake up in a cold sweat, frightened and alone.']","Every night I woke up in a cold sweat, scared and lonely",idiomatic
- これに目を通したら、,"['- Look through that,']","- If you look through this,",idiomatic
目を通して　たのむよ,"[""Come on, you'll see. Please.""]",I hope through your eyes,idiomatic
「我々は、報告書に全て目を通し、 頭に叩き込んだ」,"[""We've done a briefing book, so read up.""]",&quot;We read all the reports and hammered them into our heads.&quot;,idiomatic
- 目を逸らすな,"[""- Don't look away.""]",- Don&#39;t look away,idiomatic
目を逸らさなかった。,"[""I didn't look away.""]",I didn&#39;t look away.,idiomatic
だが今は、誰か死ぬのに目を逸らすか、 解決するか選ぶんだ。,"['But you can look away now when someone else dies, or you can help solve this.']",But now I have a choice to turn a blind eye to someone&#39;s death or settle it.,idiomatic
盗みに目を配らなきゃならないけどね,"[""You've gotta watch out for the stealing.""]",I have to keep an eye on stealing,idiomatic
財務を建て直し 研究にも目を配っている,"['Not only in keeping our finances in order, but overseeing a good amount of product research.']",Rebuilding finances and keeping an eye on research,idiomatic
ダリルと外出するから― ハーシェル達に 目を配ってくれ,"[""When I'm out with Daryl, help Hershel keep an eye on things around here.""]","I&#39;m going out with Daryl, so keep an eye out for Hershel and the others.",idiomatic
目を開かせるのです 足ではなく・・,['- We opens their eyes not their legs.'],"Open your eyes, not your legs...",idiomatic
遅かれ早かれ目を開くわ,"['Sooner or later, you will open those eyes.']",I&#39;ll open my eyes sooner or later,idiomatic
おぃ、彼から目を離すな、 ここを去ろうとするなら、私に知らせろ,['Hey. Watch him well. let me know.'],"Oh, keep an eye on him, let me know if you want to leave here",idiomatic
彼から絶対に目を離さないで下さい ミセスドレークの後を追う間,"[""I'll keep an eye on him while you follow Mrs. Drake.""]",Never take your eyes off him while you go after Mrs. Drake.,idiomatic
おい　お前もだ 目を離すな,"['Hey -- you, too. Keep an eye on him.']",hey you too keep an eye on me,idiomatic
私はスターラボが地域・社会のために、何が出来るか考えていた。 多分、もう人々はDr. ウェルズに対して それほど目くじらを立てていないだろう。,"[""I thought if Star Labs could do something nice for the community, maybe people wouldn't be so angry at Doctor Wells anymore.""]",I was thinking about what Star Labs could do for the community and society. Maybe people aren&#39;t so upset with Dr. Wells anymore.,idiomatic
- なんで、そんなに目くじらを立てる,['Do you understand that?'],- Why are you so frustrated?,idiomatic
実に目先が利くな,"['Astute, actually.']",really sharp,idiomatic
目先を変えて お互いに親切にしても 良かったかもね,"['Maybe we could be kind to one another for a change, huh?']",Maybe we could turn around and be nice to each other,idiomatic
選挙のことから 少し目先を変えて― かぼちゃ大王の話をします,"[""And, as a change of pace, rather than campaign talk I've decided to say a few words about the Great Pumpkin.""]","Let&#39;s change the subject a little bit from the election, and let&#39;s talk about the Great Pumpkin.",idiomatic
どうして黙って目先を変えないの？,"[""Why don't you just shut up for a change?""]",Why don&#39;t you shut up and change your eyes?,idiomatic
目処が付くまで捜査する 私が疑われる つまり私達全員が,"['Until they close it, their focus could turn to me, which means us.']","Investigate until I have a clue, I&#39;m suspected, I mean all of us",idiomatic
ナンシー パリで目星を付けた女,"['Nancy, okay, you know the woman I spotted in Paris, the bomber?']",Nancy Paris,idiomatic
目玉が飛び出るほど高かったけど 18の誕生日だったから...,"['It was outrageously expensive, but it was her 18th birthday, so...']","It was eye-poppingly expensive, but it was my 18th birthday...",idiomatic
なるほど ったく相変わらず頑固だな,"['Still the same old Frank, huh?']","I see, you&#39;re as stubborn as ever",idiomatic
相変わらず兄上は 権力の掌握が大事なのね 兄弟の救出よりも,"['As usual, your power grabs are more important than rescuing your brother.']","As usual, it&#39;s more important for you to seize power than to rescue your brother.",idiomatic
でも彼は相変わらず 時計のネジを巻き続けている,"[""But there's you every day winding that stupid watch.""]",But he still winds the clock screw,idiomatic
相変わらず口が悪くて よかった,"[""I'm glad to see you still have your twisted sense of humor.""]",I&#39;m glad I still have a bad mouth,idiomatic
僕らの血液の相性が悪いと 君は死ぬことになる,"['If our blood is incompatible, you could die.']","If our blood isn&#39;t compatible, you&#39;ll die.",idiomatic
相性が悪いと言われて... 里親にね。,"[""- Said I wasn't a good fit.""]",I was told I wasn&#39;t compatible... with my foster parents.,idiomatic
- 中佐、ウィルスは炭素ベースの生命体とは相性が悪いんです,"['Commander, the virus is incompatible with carbon-based life.']","- Lieutenant Colonel, viruses don&#39;t mix well with carbon-based life forms.",idiomatic
そりゃ　相談に乗ってもらったり 力を借りることはあるけど→ できる限り　自分でやらなきゃって 思ってるの。,"['That is, by consulting with you, I enlist your help but as much as I can, I believe I must do it myself.']","Well, there are times when I ask for advice and borrow strength, but I think I have to do it myself as much as possible.",idiomatic
あの　ドレスについて相談に 乗ってくれるって言ってたわよね,"['Hey, you said you wanted to help me with my dress.']","You said you&#39;d come and talk to me about that dress, didn&#39;t you?",idiomatic
相談に乗ると電話番号を俺に,['Why you slipped me your number in case I ever need to ask anything?'],Give me your phone number when you talk to me,idiomatic
あの人ったら 固まって眉一つ動かさないの,"[""He didn't dare raise an eyebrow.""]",That person freezes and doesn&#39;t move an eyebrow,idiomatic
真に受けていない,"[""Don't be an ass.""]",not taken seriously,idiomatic
あの女の言うことなど 真に受けるな,"[""Oh, for christ's sake. How many times I got to tell you, that woman is crazy, Larry.""]",Don&#39;t take what that woman says seriously,idiomatic
奴らの言うことを 真に受けちゃだめだ... 地獄みてぇに 狂わされるからな,['They say they try to get you straight... but they make you crazier than hell.'],Don&#39;t take what they say seriously...it will drive you crazy like hell,idiomatic
そうさ... 教皇の話は 真に迫る,"['Yeah, well, the Pope tells it like it really is.']",Yes... The Pope&#39;s story is so true,idiomatic
そして　完全な被害者だ 私　真に迫っていたわよね？,"[""I was so believable today, wasn't I?""]",And I&#39;m the perfect victim.,idiomatic
それは真っ赤な嘘だった,['It was a big lie.'],it was a blatant lie,idiomatic
入局して 真っ赤な嘘だと分かったよ,['I wish someone had told me it is a total lie.'],"When I joined the station, I found out that it was a complete lie",idiomatic
それは真っ赤な嘘だ,['That is an outright lie.'],that&#39;s a blatant lie,idiomatic
"だがホッブズさんよ 俺達は ""眠れる獅子"" なんだよ","[""But I can assure you, Mr. Hobbes, we're a sleeping giant.""]","But Mr. Hobbes, we are sleeping lions.",idiomatic
時間の不変性を冒せば 矛盾が生じるでしょ？,"['Well, if you mess with the consistency of time, you create a paradox, right?']","If you violate the immutability of time, you&#39;ll get a contradiction, right?",idiomatic
ですがキャリー マティソンの 補記と矛盾,"[""Yet Carrie Mathison's addendum to your file contradicts that.""]",But Carrie Mathison&#39;s addendum and contradiction,idiomatic
お前は矢面に立ってる... しかし　そうすべきではない,['Putting yourself in the firing line is no way of dealing with it.'],You bear the brunt... but you shouldn&#39;t.,idiomatic
私はお前の馬鹿さの矢面に立つ,['I have to bear the brunt of your idiocies.'],I bear the brunt of your stupidity,idiomatic
お前が 矢面に立ってくれた,['You were more often in the line of fire.'],you took the brunt,idiomatic
知らぬが仏だよ,"[""What they don't know won't hurt 'em.""]",ignorance is buddha,idiomatic
知らぬが仏って事もある,"[""Well, sometimes what we don't know doesn't hurt us, right?""]","I don&#39;t know, but there is also a Buddha",idiomatic
知らぬが仏 だ,['Ignorance is bliss.'],ignorance is buddha,idiomatic
知らぬ存ぜぬでもいいが まだまだ先は長いぞ,['I can play this game All day long.'],"It&#39;s okay if you don&#39;t know it, but there&#39;s still a long way to go",idiomatic
知る人ぞ知る ルイス・ル・プリンスは 悪魔だったという話しさ,['The legend is only something people in the know would know... that Louis Le Prince was the Devil.'],People in the know say that Louis Le Prince was the devil.,idiomatic
孫は　知る由もない 白人貧困層が　父であること,['My grandson will never know that piece of white trash is his father.'],Grandchildren have no way of knowing that the white poor are their fathers,idiomatic
２人だと知恵が回る,"['When working, it gets us nothing!']",Wisdom revolves around two people,idiomatic
犯罪者の誰もが　知恵が回るわけじゃない,"[""Not everyone's a criminal mastermind.""]",Not all criminals are smart,idiomatic
みんなが問題を 解決して欲しくて... あなたの知恵を借りに来るって 誇らしい気分でしょうね 何かトラブルを起こすんじゃないかと 思われてるよりも,['It must be nice to have everyone always looking to you for answers to their problems instead of waiting for you to cause a problem.'],You want people to solve their problems... I&#39;m sure you&#39;re proud to come here to ask for your wisdom.,idiomatic
戦争に勝利した今 先人の知恵を借りる時だ,"['Now that the war is won, we should all find time for wisdom.']","Now that the war has been won, it&#39;s time to borrow the wisdom of our predecessors.",idiomatic
兄さんも父さんも 知恵を絞ったけど――,"[""No! Steve and Dad wracked their brains, - but they said it's impossible.""]","Both brother and father have tried their best, but-",idiomatic
知恵を絞るんだな,['I have faith in your resourcefulness.'],I&#39;m narrowing down my wits,idiomatic
何 怒ってんだよ お前 短気は損気だよ お前,"[""What're you getting all pissed off about?""]",What are you angry with?,idiomatic
一石二鳥だ,['All in one fell swoop.'],kill two birds with one stone,idiomatic
机を叩けば一石二鳥です,['Tapping the table kills both birds with one stone.'],Hitting the desk kills two birds with one stone,idiomatic
一石二鳥と 言う事で,"[""I've always wanted to visit Disneyland. Two birds with one stone, as they say.""]",By saying killing two birds with one stone,idiomatic
破天荒な人生を送ってきた.,['I lived my wild life.'],I have led a rough life.,idiomatic
分離主義者の戦艦マレヴォレンス 共和国の領域に破竹の勢いで進んで、 どんな船に出会っても、 引っかきまわす,"['The Separatist battleship Malevolence advances unopposed to Republic space, tearing apart any ship that stands in its path.']","Separatist battleship Malevolence Scrambles into Republic territory, ripping through any ship it encounters.",idiomatic
彼が近くに来るといつも 君の態度が少し硬くなる,"[""Your posture stiffens subtly whenever he gets close. I'm pretty sure it doesn't.""]","Every time he comes near, your demeanor becomes a little stiffer.",idiomatic
その日、ヤツが 埋葬した死体が 現在の我々の基礎を 築いたのだ,['The bodies he buried that day laid the foundation of what we are now.'],The bodies he buried that day laid the foundation for who we are today.,idiomatic
彼女は数ヶ月の間に、今回の買収の 基礎を築いていました,"[""She's been laying the foundation for this takeover for months.""]",She spent months laying the groundwork for this acquisition.,idiomatic
ソフトウェアデザインチームの リーダー その人のお父上もまた ＥＮＣＯＭ社に多大な貢献をし 本日の基礎を築きました,"[""The head of our software design team, a man whose father's own notable history with ENCOM helped make this company what it is today.""]","The leader of the software design team, whose father also contributed greatly to ENCOM, laying the foundation for what it is today.",idiomatic
あなたは少し礼を失している,"[""For the same reason you're not. It's the way I was brought up.""]",you are a little rude,idiomatic
礼を失する,"['It means rude, disrespectful.']",disrespectful,idiomatic
礼を失するのでは? お前の家で眠っている男を撃つために,"[""You know, it's not considered polite to shoot a man who's sleeping in your house.""]",To shoot a sleeping man in your house,idiomatic
奴を捕らえたら祝杯を上げよう,"[""There'll be plenty of time for celebrating after we get Nazir.""]",Let&#39;s raise a toast when we catch him,idiomatic
祝杯を上げよう,['I want to make a toast.'],let&#39;s raise a toast,idiomatic
君はホードーの精神に入った,"[""You got inside Hodor's mind.""]",you entered the hoodo mind,idiomatic
ジマーマンは 神経が高ぶってた,['Zimmerman was a man on the edge.'],Zimmerman was nervous,idiomatic
神経が高ぶってるのかも,"[""Maybe I'm getting all worked up over nothing.""]",Maybe my nerves are high,idiomatic
神経が高ぶるか？,"[""Is it the trip? It's got you nervous?""]",Are you nervous?,idiomatic
神経を使わないのだろう,"[""Maybe she's just asleep.""]",don&#39;t use your nerves,idiomatic
私としたことが...,['What I am doing?'],What I did...,idiomatic
コウノトリが巻きついてるなんて クソにも程がある,"[""I hate that fucking thing too. A stork wrapped around a tree branch. That's the stupidest thing I've ever seen.""]",A stork wrapped around me,idiomatic
誰でもいいわ 冗談にも程がある,"[""Okay, whoever's in there, this is majorly unfunny.""]",It doesn&#39;t matter who you are.,idiomatic
私とジョフリーが結婚し次第　種を蒔く,"[""I'll plant the seed as soon as Joffrey and I are married.""]","As soon as me and Joffrey get married, I&#39;ll plant the seeds.",idiomatic
おぃ　アナルに穴が空くだろ！,"['Ow! Asshole, that hurt! - Yeah, that was the point!']","Oh, there will be a hole in your anus!",idiomatic
あんな天才はいない 心に大きな穴が開いたようだ,"[""He had such life, you know? Such a talent. It's a big hole.""]","There&#39;s no genius like that, it feels like there&#39;s a big hole in my heart",idiomatic
外装に穴が開いてしまいー,['It could cause a hole to be melted into the exterior.'],I got a hole in the exterior.,idiomatic
穴が開いてる,['Holes. Hmm.'],there is a hole,idiomatic
心の穴を埋めて...,['Fill some crater in your soul?'],Fill the hole in your heart...,idiomatic
私の心の 穴を埋めてくれる何かが,['♪ Something to fill this hole inside.'],something to fill the hole in my heart,idiomatic
皆も気付いていたが 昨晩　バリーの従妹が 穴を埋めてくれて はっきりしたよ,"[""We all noticed it, and it got real clear last night after Barry's cousin filled in.""]","We all noticed, but Barry&#39;s cousin filled in last night, and it&#39;s pretty clear.",idiomatic
ニックはプライベートジェットを使う 私は民間航空を使う,"[""Nick's taking a small plane. I'm flying commercial.""]","Nick uses a private jet, I use a commercial airline.",idiomatic
私と彼との経緯は　ご存知でしょう そして　彼の導き出す推理が 突拍子も無いことも,"[""You know my history with the guy, and now you see that some of the theories he comes up with can be pretty out there, and I just don't think he'll be a good fit around here.""]","You know how I got to know him, and how crazy his deductions are.",idiomatic
突拍子もないとは思うけど 時間差の説明は　つくわね,"['It sounds crazy, but it would explain the time gap.']","I don&#39;t think it&#39;s out of the ordinary, but I can come up with an explanation for the time difference.",idiomatic
突拍子もないニュースが沢山ある,['There is all kinds of crazy news people out here.'],I have a lot of crazy news,idiomatic
サイロンの攻撃から隠れるための 窮余の策だ、違うか？ last -ditch effort　窮余の一策,"['Last ditch effort to hide from the Cylon attack, right?']","A last resort to hide from Cylon attacks, isn&#39;t it? last -ditch effort",idiomatic
私は立往生していた...,['I felt stranded...'],I was stuck...,idiomatic
( 国境が閉鎖され航空機は飛べず 旅行者は立往生しています),"['Borders are closed and flights have been grounded, stranding millions of travelers.']","(Borders are closed, planes can&#39;t fly, travelers are stranded.)",idiomatic
しかし 大勢のアメリカ人が 立往生している,['But there are a lot of Americans stuck there.'],But many Americans are stuck,idiomatic
立ち往生してる様だから 兄を見つけたい,['You seem to be stuck with this place and I want to find my brother.'],"You seem to be stuck, so I want to find my brother.",idiomatic
立ち往生された,['Weesa going nowhere.'],stranded,idiomatic
彼は、メロンの立ち往生した。,"[""He's got his melon stuck.""]",He got stuck in a melon.,idiomatic
我々としても立つ瀬がない,['We feel humiliated.'],We can&#39;t even stand,idiomatic
私の立場がなくない？,"[""You're kind of making me look bad.""]",Am I out of position?,idiomatic
避けてたのに 立場が無いよ,"[""I don't know, maybe this is my fault. Maybe I'm missing something here.""]","I was avoiding it, but I&#39;m in no position",idiomatic
君は21歳のはずだ 奴らは立場がなくなる,"[""You gotta be 21. They'll lose their license.""]","You must be 21, they&#39;re out of place",idiomatic
最高議長 元老院の方々 悲劇が起きました 交易ルートの関税問題に 端を発し...,"['Supreme Chancellor, delegates of the senate, a tragedy has occurred... which started right here with the taxation of trade routes... and has now engulfed our entire planet... in the oppression of the Trade Federation.']","Supreme Chancellor, Members of the Senate, a tragedy has occurred, triggered by the tariffs on trade routes...",idiomatic
これは 俺が端を発している,['This is on me.'],this is what i started,idiomatic
毒ベリーに端を発した,['A problem that began the moment you revealed those poison berries in the arena.'],Originating from poisonous berries,idiomatic
わたしはラマ・ブラックバーンの竹馬の友だぞ,"[""I'm Lamar Blackburn's oldest friend.""]",I&#39;m Llama Blackburn&#39;s friend on stilts,idiomatic
- 笑いが止まらなかったよ,['He kept making me laugh.'],- I couldn&#39;t stop laughing,idiomatic
笑いが止まらないって 経験ある？,"[""Have you ever had that feeling when you can't stop smiling?""]",Have you ever had the experience of not being able to stop laughing?,idiomatic
パレスチナの問題は 笑い事ではない,['We do not consider the issue of Israel and Palestine a laughing matter.'],The Palestinian problem is no laughing matter,idiomatic
今のところ、しかし笑い事ではないの cuz我々は我々は彼を忘れてしまった。,"[""It's not so funny now, though cuz we forgot where we put him.""]","For now, but no laughing cuz we we forgot him.",idiomatic
お前はラニスター軍の誰よりも筋がいい,['You have better instincts than any officer in the Lannister army.'],You&#39;re stronger than anyone in the Lannister army,idiomatic
お前は筋がいい,['You have good instincts.'],you are muscular,idiomatic
なぜ筋を通さなかった？,"[""Show him what's what?""]",Why didn&#39;t you make sense?,idiomatic
俺たちは筋を通す,"[""You see, we're reasonable people.""]",we are muscle,idiomatic
そこで 私が筋を通し 和解を申し出れば 伯父上も受け入れて 下さることでしょう,"['I flatter myself that my overtures of goodwill are highly commendable, and will not lead you to reject the offered olive branch.']","So if I go through the process and offer a settlement, I&#39;m sure your uncle will accept it.",idiomatic
筋金入りの人達がいるから,"[""There's some hardcore haters out there.""]",because there are hardcore people,idiomatic
君の勇気は筋金入りだ,['Your courage is legendary.'],your courage is hardcore,idiomatic
「これ以上話す前に、以下の予防策を 講じる様、どうかご同意ください」,"['""extremely high-risk, and you are willing to agree ""to the following precautions before I share more.']","&quot;Before speaking any further, please agree to take the following precautions.&quot;",idiomatic
質問は どのような対策を 講じるか です,"['My question is, what do you plan there to do?']",The question is what measures to take,idiomatic
私は安全策を講じる マスコミを利用する すべて仕組まれたことだと,"['And when you do, I will read about it from a secure location, and I will reintroduce myself to society at that time.']","I play it safe, I use the media, it&#39;s all set up",idiomatic
小男の下で精を出して 働く意味は分かる,['I know what it is to toil beneath lesser men.'],I understand the meaning of working hard under a small man,idiomatic
明らかに 財産作りに精を出している,['Trying to make a legacy for herself.'],It&#39;s clear he&#39;s working hard to make a fortune.,idiomatic
地域の表看板役に 精を出してる,['Takes that job very seriously.'],I&#39;m doing my best to play the role of a local figurehead,idiomatic
糞食らえ　ドワーフ,"['Eat shit, dwarf.']",Shit Eater Dwarf,idiomatic
伝統なんて糞食らえだ,['Fuck kneeling and fuck oaths.'],Tradition sucks,idiomatic
- 数など糞食らえ,['Fuck the math.'],- Don&#39;t eat the numbers,idiomatic
糠喜びさせたくは無いが かなり良い所まで来たと思う,"[""Now, I don't want anyone living in a fool's paradise, but I would say we're in pretty good shape for our first preview tonight.""]","I don&#39;t want to make you happy, but I think you&#39;ve come to a pretty good place.",idiomatic
糸を引く者が居る筈よ,"['Castle, whoever is behind this,']",There must be someone who pulls the strings,idiomatic
裏でVが糸を引いてる気が,"[""I got a feeling the V's are somehow in the middle of all this.""]",I feel like V is pulling the strings behind the scenes,idiomatic
ボスは上層を守るために 糸を引いている所だ,['My boss is pulling strings right now to save the upper management.'],The boss is pulling strings to protect the upper layers.,idiomatic
覚えておいて カワイイ子とキモい子 その差は紙一重,"[""Just remember, there's a fine line between cute and creepy.""]","Remember, the difference between a cute girl and a disgusting girl is a fine line",idiomatic
雑談どころか 議論と紙一重です,['Do you call that a debate? Since the beginning your comments have been controversial !'],"Far from chatting, it&#39;s a fine line between discussion and discussion.",idiomatic
人種差別者と紙一重,['On the verge of being racist!'],Fine line with racist,idiomatic
まぁ　終わりよければ　すべてよし　だろ？,"[""Hey, all's well that ends well, though, right?""]","Well, as long as it ends well, everything&#39;s fine, right?",idiomatic
「終わりよければ　すべてよし」でしょ？,"[""All's well that ends well, right?""]","&quot;All is well if the end is good&quot;, right?",idiomatic
そうするくらいなら お前は終止符を打つ,"[""If you did, you'd put a stop to all this.""]","Rather than do that, you put an end to it",idiomatic
(記者)いやー｡ 絵になりますね｡ さすが チョコレート王子｡,"[""- Yes. Wow, it's as pretty as a picture. As expected of the prince of chocolate.""]",(Reporter) No. It looks like a picture. As expected of the chocolate prince.,idiomatic
"絵になる場面だぜ ベイビー "" 神様 いる？","[""There's the money shot, baby.""]","It&#39;s a picture-perfect scene, baby &quot;Is there a god?",idiomatic
絵に描いたような妻は？ 幸せそうに笑う 俺のかわいい子供たちはどこだ？,"[""Where's my gift-wrapped Norman Rockwell wife, and my beautiful, happy, smiling children?""]",A picture-perfect wife? Laughing happily Where are my lovely children?,idiomatic
僕はギリギリの綱渡りをしているんだ、,"[""But I'm walking a fine line right now.""]","I&#39;m walking a tightrope,",idiomatic
シマンスキーは操作網を張ったわよ そろそろ何してるか教えて,"[""Szymanski's got a dragnet out for your hit man. I suggest you steer clear for a while.""]","Shimansky set up a control net, tell me what you&#39;re doing now",idiomatic
線を引いてそれに制限を設けると 小便とばし大会を開くことになると主張するよ。,['I would argue drawing a line might encourage a pissing contest.'],"I argue that if you draw a line and put a limit on it, you&#39;re holding a piss-skipping contest.",idiomatic
親子の縁を切るの,['A full parental divorce.'],sever parent-child ties,idiomatic
またあんな格好したら 縁を切るぞ,['I will disown you if you ever don those tie-dyed pants again.'],"If you dress like that again, I&#39;ll cut ties",idiomatic
お前との縁を切るぞ。,['I will cut you off.'],I will cut ties with you.,idiomatic
縁起でもないこと言うなよ,"[""Don't talk like that!""]",Don&#39;t say unlucky things,idiomatic
縁起でもない　そんなに長生きして　どうする,"[""Nonsense! I don't want to live that long.""]",It&#39;s not even auspicious What are you going to do with such a long life?,idiomatic
まだ10: 35だ 私は縁起を担ぐのでね,"[""It is now 10:35 p.m. and I'm very superstitious.""]",It&#39;s still 10:35.,idiomatic
このホテルの最上階に 政権移行チームと缶詰になり 書類を読み、打ち合わせを 行っており...,"[""The top two floors of the Intercontinental, where she's huddled with her transition team poring over briefing books, taking meetings...""]","I&#39;m stuck on the top floor of this hotel with the transition team, reading papers, having meetings...",idiomatic
僕と違って 妹には罪がない,"[""I'll die. I should. But my sister never did anything to you.""]","Unlike me, my sister is innocent",idiomatic
ええ テロリストが 秘密の通路を作って― こっちに罪を着せようとしたのよ 引っ越しくらいしないとね,"[""Yeah, well, when a terrorist builds a secret passageway into your apartment and frames you for mass murder, burning a little sage doesn't really cut it.""]","Yeah, terrorists built a secret passageway and tried to put the blame on us, so we&#39;d have to move.",idiomatic
私に罪を着せないで,"[""Don't yöu blame this on me.""]",don&#39;t blame me,idiomatic
彼女を殺した後　自分の技能を使って カール・レズニックに罪を着せようとしたのか？,"[""And after you killed her, that's when you decided to use your skills to frame Carl Resnick?""]","After killing her, did you try to use your skills to frame Karl Resnick?",idiomatic
あんた美人局か？,['Are you her pimp?'],Are you a beauty bureau?,idiomatic
