contains_idioms,text,original_text
狙い を つける,Wanna see who's got better aim?,誰が優れた狙いをつけたか見たい？
狙い を つける,Just aim a little higher.,もう少し高く狙いをつけろ
狙い を つける,No one could retarget that fast at this range.,この範囲で 狙いをつけられない
狙い を つける,But my thoughts dwell on what has never been,しかし　わしの心は未だ一度も起こった事が 無いものに狙いをつけている
"狙い を つける,完璧",So find me a mask that conforms perfectly to my face and doesn't affect my ability to aim while I'm on the run.,だから俺の顔に 完璧に一致したマスクを見つけてくれ 俺が逃走中狙いをつける能力に 影響を与えないこと
狙い を 定める,Dig's got a shot lined up outside.,ディグは外で狙いを定めてる
狙い を 定める,Because rumor has it Sherry's already staking her claim on him.,シェリーが、彼にがっちり狙いを 定めているって噂よ
狙い を 定める,I doubt you could aim a single arrow.,一つの矢の狙いを 定める事ができたのを疑う
狙い を 定める,Got freelancer in my sights.,フリーランサーに狙いを定めてる
狙い を 定める,But I have to aim.,でも　狙いを定めないと
狙い を 定める,Focus on the right where the heart should be.,心臓に狙いを定めろ
狙い を 定める,"See, man, when a woman starts shooting at you, that's a clear sign to back the fuck off!",女がお前に 狙いを定めたら... ...尻に帆掛けて 逃げろ
狙い を 定める,"I have a plasma-cannon aimed at your ship, Captain.",我々にはあなたの船に狙いを定めている プラズマ砲があります
狙い を 定める,"I would hold if I were you, Lockett. - Roger.",ロケット　狙いを定めて！
狙い を 定める,Steady!,狙いを定めろ！
狙い を 定める,Maybe she's set her sights on a new target.,新しい狙いを 定めてる
狙い を 定める,They bounce from one evil master to another.,狙いを定め攻撃！
狙い を 定める,There are six missiles on board targeted at strategic American installations.,搭載されているミサイルは 合衆国の軍事施設に狙いを 定めてある
狙い を 定める,"Now, I'm willing to guess that last night's job was a test to check the NYPD's response time, which means that you have something bigger lined up.",今　私は昨晩の仕事が テストだった思ってる NYPDの応答時間を確認して すなわちあなたが 何か大きなものに狙いを定めてる
狙い を 定める,You got him?,狙いを定めたか？
狙い を 定める,He sees it. He wants it.,狙いを定め 求める
狙い を 定める,When he paused to reload I was able to take an effective shot.,彼が装填中に― 狙いを定め仕留めた
狙い を 定める,"I can barely sign my name, let alone aim a bow and arrow.",やっと名前に署名することができる 弓矢で狙いを定めるどころか
狙い を 定める,You got a target.,狙いを定めろ
狙い を 定める,And then you just aim... and...,あとは狙いを定め... そして...
狙い を 定める,I know you got men everywhere waiting to put me down.,オレに狙いを定めているのは知っている。
狙い を 定める,Set your sight.,狙いを定めて
狙い を 定める,"Ready, aim, - fire!",狙いを定めて・・・今だ！
狙い を 定める,Almost as though Pistone has targeted them.,ピストンが　その傷痕に狙いを定めて 踏んだみたいだ
"狙い を 定める,気 を 付ける",And be careful where you point that thing.,狙いを定めたら 気を付けて
狭き門,"Yeah, but it's hard to become one.",狭き門だからね
狸寝 入り,Will you stop crying about this? Let's go.,狸寝入りするってのか？
猫 の 手 も 借りる たい,We didn't join up to be in a gang. We did it so we could help people.,私たちは悪人になる為に参加してない 猫の手も借りたいくらいよ
猫 の 手 も 借りる たい,We need all the help we can get.,猫の手も借りたい、行くぞ
玩具 に する,"You're fucked up, you know that?",俺を玩具にして
玩具 に する,I know he remembers me! He's just messing with my head!,憶えてるさ 人を玩具にしやがって
理 に 適う,"Well, if you were crazy, they wouldn't make sense to you.",もしあなたが気違いなら 理に適う事はないわよ
理 の 当然,"It seems to me obvious that the FSIA rulings cannot be retroactively applied, and I'm bewildered that Mrs. Altmann's counsel has not advised her of this fact.",この法律を遡って適用 すべきでないのは理の当然 更に、私が 困惑しているのは アルトマンさんの弁護人が この事実を知らせていない
理解 に 苦しむ,I don't understand.,理解に苦しむわ
理解 に 苦しむ,I haven't the slightest idea.,理解に苦しむよ。
理解 に 苦しむ,What got into you? Why did you do it?,なぜこんなことに夢中になるのか 理解に苦しむわ
理解 に 苦しむ,"That night of the crash, you started getting all weird. What? What are you talking about?",事故以来のお前って ほんとに理解に苦しむ
理解 に 苦しむ,"Really, I simply don't understand American humor.",アメリカのユーモアは理解に苦しむ。
理解 に 苦しむ,You wouldn't understand.,理解に苦しむね
理解 に 苦しむ,I really can't imagine why.,本当に理解に苦しむよ
理解 に 苦しむ,I-I don't understand.,私 私は理解に苦しむわ 私は
理解 に 苦しむ,I don't understand how somebody who had all day sitting around to get ready waits till 20 minutes before we have to leave!,２０分前まで　何もしないなんて 理解に苦しむよ
理解 に 苦しむ,"Yeah, I'm having a hard time with this one.",あんたの言う事には 理解に苦しむわ
理解 に 苦しむ,"Which makes it all the more difficult to understand why you would tell your wife that you are immortal, why you would believe, in that moment, something that any sane man would know is impossible.",だから理解に苦しむ なぜ妻に不死身だと言った？ 分別ある人間なら 不死身など信じてない
理解 に 苦しむ,I have no idea what you're talking about. But I'll tell you one thing:,何の事か理解に苦しむが 一言 言わせてくれ
琴線 に 触れる,We would like to create products that reflect this desire.,お客様の琴線に触れるような イメージを 作り出していきたいと 思っています
瓜 二 つ,"He looks exactly like him,",瓜二つです
瓜 二 つ,It's essentially a mirror Earth.,地球と瓜二つなのです
瓜 二 つ,You're like a clone.,君は瓜二つだな
瓜 二 つ,"Why, you look just like your dad did when he was your age.",父さんの子供の頃に 瓜二つだ
瓜 二 つ,You look like your father.,お父上に瓜二つだ
瓜 二 つ,Columbia's virtually identical to Enterprise.,コロンビアはエンタープライズと瓜二つです
瓜 二 つ,"Your boy- he looks a whole lot like you, doesn't he?",息子はあんたに瓜二つだ
瓜 二 つ,"Dead ringer, huh?",瓜二つでしょ?
瓜 二 つ,"Hello, doppelganger.",ハロー 瓜二つ
甘い みる,"Yesterday, the Greeks underestimated us.",昨日ギリシアは 我々を甘く見ていました
甘い みる,That real estate agency is not taking you seriously because you are a woman.,あの不動産会社　君が女だからって 甘く見てるんだよ。
甘い みる,I am not to be taken lightly.,甘くみるんじゃない
甘い みる,"Campaign Manager, a guy named Mike Fisher, he's not taking it very well.",選挙運動本部長 マイク・フィッシャーという名の人 彼はひどく甘く見てた
甘い みる,You don't need an icebreaker with me.,俺をを甘く見るな
甘い みる,"Don't fuck with me, Mike.",俺を甘く見るな マイク
甘い みる,"She fooled us all, mate.",彼女は俺たちを甘く見た
甘い みる,"And if he made it off that ship, he will come for us.",船長は私を必ず助けに来る 彼を甘く見ないほうがいいわよ
甘い みる,"I'm sorry, Captain, I think we got off on the wrong foot.",失礼ながら、敵を 甘く見てません？
甘い みる,"So, you know, try to show a little respect.",いいな 恐竜を甘く見るなよ
甘い みる,Though we continue to gain ground in diplomatic areas... we must not underestimate the importance of popular opinion... among humanity.,"外交面で成果は上がって来ていますが 人間の社会の ""世論""という物を... 決して甘く見てはいけません"
甘い みる,You underestimated his resolve.,彼の決意を 甘く見ておられるのでは
甘い みる,"Day late and a dollar short, as usual.",事態を甘く見ていた
甘い みる,You underestimated them.,彼らを甘くみていたようね
甘い みる,See these guys? They're your babysitters. They are not to be trifled with.,彼等は君の子守だ 甘く見ない方がいいぞ
甘い みる,We underestimated their intelligence.,奴らの知能を甘く見ていた
甘い みる,I'm afraid I underestimated our hacker.,ハッカーを甘く見ていたようだ
甘い みる,They will underestimate us.,戦略として利用する点は 我々を甘く見ていること
甘い みる,How severe the damages are.,＜甘くみてないかね？ ＞
甘い みる,"I made a mistake, too. I didn't have enough respect for that power, and it's out now. The only thing that matters now are the people we love.",でも生命力の強さを甘く見てたんだわ 今 大事なのは 愛する人の命よ
甘い みる,"Let's not kid ourselves, Mr. Tressler.",甘く見ないでくれ
甘い みる,Don't underestimate the poor.,貧乏 甘く見るんじゃないわよ （繭子）え？
甘い みる,We're probably more alike than you think!,私達を甘くみるな
甘い みる,"If you think I'm going to stand idly by while my agents' lives are in danger, you are sadly mistaken.",部下が危険なのよ 私を甘く見ないで
甘い みる,The lack of humility before nature that's being displayed here staggers me.,自然の力を甘く見て 思いあがるとこわいぞ
甘い みる,Miranda was in charge. She was supposed to know better.,責任はミランダにある 敵を甘く見てた
甘い みる,"Come on, now. About time you found the law.",来い 警察を甘く見るなよ
甘い みる,There's a lot of other interest in the same subject matter.,この人物を 甘く見るな
甘い みる,That old man finally has the power that he's always yearned for.,老人だと思って 甘く見るな 究極に極めた力がある
甘い みる,Now what she didn't count on was you.,彼女は皆さんを甘く見たのです
甘い みる,"It is unwise to trivialize that which one simply does not understand, Doctor.",奴らを甘く見るのは賢明ではない Dr
甘い 汁 を 吸う,"How about that big, fat Soylent Corporation?",甘い汁を吸う会社だ
甘い 汁 を 吸う,"Hell, even the President gets on TV and tells corporations and the rich to suck eggs.",大統領はＴＶに出て話をし カネ持ちは甘い汁を吸う
甘い 汁 を 吸う,Life is full of disappointments for some people.,人生はそんなに甘くない 甘い汁を吸う奴もいるんだ
生 の 声,"It's our voices braided together, sometimes all of us, sometimes two of us, and they're running through a server here inside this building.",訓練生の声が 合成されてる 全員の場合もあるし 2人だけの時もある 合成には ここのサーバーを使ってるわ
生 の 声,"The phone got cut off, but the caller sounded like Yoshimori.",（安藤） 今... 切れた電話 吉森先生の声だったような
生 の 声,"Tried reaching Mrs. Stanton by phone, but no one's answering.",掛けるとスタントン夫人の 生の声ではなく
生 の 声,Excuse me!,（女子中学生の声） すいませーん！
生 の 声,"After all, that's who I wrote it for.",登場人物の生の声を
生き血 を 吸う,A vampire who doesn't feed is like a... like a...,生き血を吸わない バンパイアなんて...
生ける 屍,We are the dead.,生ける屍ね
生ける 屍,You are the dead!,生ける屍だ！
生ける 屍,He'd rather walk around like the living dead instead of just get antibiotics.,むしろ抗生物質を貰う代わりに 歩き回ってる生ける屍みたいね
生ける 屍,"You see, I have a lot of free labor here at the fence... living dead pricks that help keep the riffraff out.",フェンスの生ける屍達が... ここを守ってるが
生ける 屍,We are the dead.,我々は生ける屍だ
生ける 屍,Welcome to the world of the living dead.,ようこそ、生ける屍の世界へ。 パターンがあるな。
生み の 苦しみ,Her agony was awful!,生みの苦しみはきつく
産み の 苦しみ,She's having some growing pains.,"""産みの苦しみ"" ね"
用 が 足りる,"(monroe) it's not very high-tech, but we think it'll work.",ハイテクとは言えんが 十分用が足りる
用 を 足す,"After doing your business, step on the pedal and blue liquid comes out.",これはね 用を足した後 ペダル踏むと― ブルーに着色された液体が...
用 を 足す,And I do believe we're creeping up on that time.,"用を足す機会が 与えられねばならない"" もうそのぐらいの 時間は経つだろう"
用 を 足す,"- Vikings. Well, none of them are house-trained.",だれも家の中で用を足さない
用 を 足す,We've been feeding him intravenously. He hasn't relieved himself since he arrived.,着いてから一度も用を足さないの
用 を 足す,"I drank too much wine, I must take a piss.",ワインを飲み過ぎれば 用を足したくもなる
用 を 足す,I need to send a fax to Cleveland.,用を足してくる
用 を 足す,"Wait until she's in there, and then I'll go in.",ニマが用を足す時に 私が中へ
用 を 足す,I like to sit on a real toilet.,本物のトイレで用を足して
男 が 立つ,"Um, I don't want to alarm you right now, but there's a fucking creepy dude standing right behind you.",驚かすつもりはないが 君の後ろに 変な男が立ってる
男 が 立つ,"impermeable to reason, with cold, pallid slime in their veins instead of hot, red blood!",劣った男が立っているのを 前にして 「神は人間を平等に創造した」 だなんて 信じられるわけがない
男 が 立つ,He's right in front of you!,男が立ってる
男 に なる,How does it happen? And the cat's in the cradle and the silver spoon Little Boy Blue and the Man in the Moon,どういうふうに作ったか？ 少年が男になり、
男 に なる,"Great, I really don't know how to respond to that where I come out looking like a good guy.",よかった　どんな反応を すればいいかわからないが いい男になったみたいだ
男 に なる,"Along the way, he happened to become the most powerful man in the state.",その間にアメリカで最も 権力を持つ男になった
男 に なる,To become a man?,男になる為に？
男 に なる,I'm gonna be that guy for him.,俺も　その男になるつもりだ
男 に なる,So once is enough for my perfect guy?,それで完全な男になるのは 1回で十分なの？
男 に なる,Tomorrow I will be a man.,明日には男になるんだ
男 に なる,I need to become the man he hoped I could be.,彼が望む男に ならなけばいけない
男 に なる,"Wanna be the man, gotta have a plan.",一人前の男になりたい 考えなきゃ
男 に なる,"After all, I knew eventually I would have to change mine.",男になるのは覚悟した
男 に なる,"To be a dancing master is a special thing, but to be a faceless man-- that is something else entirely.",踊りの師匠のになることも特別なことだ しかし顔のない男になることは― 次元が違う
男 に なる,"He'll be a good man, I think.",きっと 立派な男になる
男 に なる,That would make me the Quarterman.,そうしたら俺は四半分男になるだけだ
男 に なる,"And kill him, before he becomes a man.",そして、男になる前に殺せ
男 に なる,"And it was supposed to be a girl, but it ended up being a boy/girl.",女との予定が 男になった
男 に なる,I became a different kind of guy than my father.,親父より 別な男になった
男 に なる,"You're becoming a man, starting your own life.",貴方は大人の男になって 自分自身の人生を歩み始める
男 に なる,# Be like any guy?,♪どんな男になる？
男 に なる,become more of a bad guy.,悪い男に ならなきゃいけないんだよ｡
男 に なる,I know you'll make me proud.,必ず誇るべき男になる
男 に なる,Since when did you become such a man all of a sudden?,突然 できる男になったの？
男 に なる,"Wanna be the man, you gotta have a plan.",一人前の男になりたい あなたは計画を立てないと
男 に なる,I'm becoming the man I was.,あの男になってしまう
男 に なる,That'll make me the most respected man in this town.,そして私は　この街で 最も尊敬を集める　男になるだろう。
男 に なる,"You're a big boy now, Jack.",男になったな
男 に なる,You wanna be the man?,一人前の男になりたくないのか？
男 に なる,"Um, just, apparently, Mr. Weaver has become a real ladies' man.",一見モテそうな男になってたわ
男 に なる,Wells' machine turned you into a speedster.,お前はウェルズの機器で 超速男になった
男 に なる,There comes a time when you just got to be a man.,とうとう・・お前が・・ 男になる時だな
男 に なる,Will Riko reject Hayato when he shows his masculine side?,"ほんまに 速人が男になった時に （YOU）そう ""あっ やだ！""ってなるのか （山里）あー"
男 に なる,"If you're gonna be a man, you got to learn how to shake like one, okay?",君が男になりたかったら 握手の仕方を覚えないとな
男 に なる,It's an improvement.,いい男になったな
男 に なる,He became someone I did not agree to marry.,結婚したくない男に なってしまった
男 に なる,I'm just trying to be a good man.,ちゃんとした男 になりたいから
男 に なる,You said you'd teach me how to be a Faceless Man.,顔無しの男になる方法を教えてくれると言ったから
男 に なる,"Now i masturbate to a picture of freddie prinze, jr... and i'm quite certain of my sexual preference.",あれ以来 思い込みは消えて 憧れの対象は男になった
男 に なる,"And Ethan Hunt will be your point man, as usual.",イーサン・ハント いつものように、あなたのポイントの男になります。 。
男 に なる,"When we got married, I promised to be that guy.",結婚の時 そういう男になると約束を
男 に なる,Andrew Detmer becomes a man.,アンドリューが男になる瞬間が！
男 に なる,I just wanted to be what you wanted. What you wanted.,君の望み通りの 男になりたかった
男 に なる,I will be the man that I promised you I would be.,かつて約束した男になる
男 に なる,I got to be a man and ask her out.,男になって誘わなきゃ。
男 に なる,All of a sudden he's some sort of tough guy?,突然　あいつが そんなタフな男になったって？
男 に なる,"How your parents make a kid this big, man?",どうやったら こんな大きな男になる？
男 に なる,"You wanted to be the man, Sybert.",お前は男に なりたかったんだろ
男 に なる,Especially the kind of total jerk loser who has to beat up on a girl to make himself feel like a man.,女を殴って 男になったような気でいる
男 に なる,'Cause I'm sick of working with both.,どっちの男になりたいの？
男 に なる,I think it's fantastic that you're a better man.,いい男になってくれて 素晴らしいよ
男 に なる,Didn't I decide to become a bad guy?,《俺は 悪い男になるって 決めたじゃないか》
男 に なる,"Sherlock Holmes, when did you become such a cliché?",シャーロック・ホームズ いつからこんな陳腐な男になった？
男 に なる,"We are boys, turned to men through the sacrifice and forge of combat.",君らは... 犠牲と戦いの熱気の中で 男になった
男 に なる,I need you to become the man you were always meant to be.,わしは、お前が男になるのを 待ち望んできた
男 に なる,And sickly little boys sometimes become powerful men.,時にはもやしっ子が強大な男になることもある
男 に なる,A son learns what it is to be a man from his father.,息子は父親を見て学ぶんです 男になることをね
男 に なる,"Trust me, kid, nobody wants to be that guy.",断言するぜ。 誰もそんな 男になりたくないさ。
男 に なる,And it made me the man that I am today.,僕は本当の男になった
男 に なる,You're always talking about wanting to be treated like an adult. Now might be a good time to start acting like one.,男になるチャンスだぞ
男 に なる,And find out what happens to solid water When it gets warm,♪ 小粋な 夏の男になりたいな
男 に なる,"Well, he's turning into a good man.",息子は良い男になるぞ
男 に なる,"Because I, have to become a bad guy.",＜だって 俺は 悪い男に ならなきゃいけないんだから＞
男 に なる,Or are you so fucking stupid you're gonna leave yourself as the last person to see Kay Connell alive?,お前がバカじゃないなら 理解できるだろう... このままじゃ　お前がケイと会った 最後の男になるんだぞ
男 に なる,I'm a new man!,新しい男になった！
男 に なる,"All of it, everything I've learned, everything I've ever done was all so I'd be worthy of you.",学んだ全てが 君に相応しい男になる為だ
男 に なる,Big gun doesn't make a big man.,銃が大きくても大男にならないよ
男 に なる,"You know, I've spent my entire life trying to become the man that you aren't.",私は全人生を送ったんだ あんたの様な男になるまいと
男 に なる,Didn't I make a resolution to become a bad guy?,＜悪い男になるって 決心しただろ？
男 に なる,Now just a good man,今は　ちょうど良い男になった
男 に なる,become more of a bad guy.,《悪い男に ならなきゃいけないんだよ》
男 に なる,I never wanted to become the man that you think I am.,悪い男になりたかった 訳ではない
男 に なる,"Maybe I'll turn into a wolfman now, huh?",俺はこの後狼男になるんだよな？
男 に なる,"Wanna be the man, gotta have a plan.",一人前の男になる 計画をしないと
男 に なる,"Okay, you are now officially even hotter.",これで よりホットな男になった
男 を 上げる,"He looks good, and everyone feels better about themselves.",男を上げる しかも誰も彼もの良心が 晴れやかになる
男 を 磨く,I'm making you look pretty.,男を磨いてるの
異 を 唱える,They say he conspired with Robert's brothers to deny the throne to Prince Joffrey.,彼はロバート王の弟と共謀し ジョフリー王子の王位継承に 異を唱えたらしい
異 を 唱える,Though the day is not without controversy.,しかし 異を唱える声も
異 を 唱える,"As long as he lives, Ramsay's claim to Winterfell will be contested, which means he won't live long.",リコンの生きている限り 総督の座に異を唱えられる 生かしておくわけがない
異 を 唱える,"And by then, you had come out against the war.",そのときまであなたは戦争に異を 唱えていました
異 を 唱える,"So that there will be no feud between your clans,",異を唱える事は 許さない...
異彩 を 放つ,It makes you very different.,異彩を放っていて ステキだわ
疑わしい は 罰せる ぬ,I gave you the benefit of the doubt over and over.,疑わしきは罰せずにね
疑わしい は 罰せる ぬ,"Hey, innocent until proven guilty, Jess.","""疑わしきは罰せず"" だよ"
痛い 目 に 合う,This can be as painless as you want it to be.,白状しないと 痛い目に合うぞ
痛い 目 に 遭う,Don't struggle. You'll only hurt yourself.,抵抗するな 痛い目に遭うぞ
痛い 目 に 遭う,I'm going to kick your ass.,痛い目に遭うか？
痛い 目 に 遭う,Go cut up the damn annoying tails. Bastards.,すぐに行って 痛い目に遭わせてやれ
痛い 目 に 遭う,"Eh, no, you're gonna get hurt.",え　いや 君は痛い目に遭う事になる
痛い 目 に 遭う,"You'll pay for this, bastards!",いいのか? あとで痛い目に遭うぞ
痛い 目 に 遭う,I'M AFRAID THAT ISN'T GOING TO STOP YOU GETTING HURT.,痛い目に遭わされるんじゃないかと 心配してるの
痛い 目 に 遭う,Did any of the ID thieves get hurt during the arrest?,ID泥棒の誰が逮捕の間 痛い目に遭った？
痛い 目 に 遭う,"Yeah, that man lives in fear. I'll go across town. Hell, I could go anywhere.",他社に移って 痛い目に遭わせる
癇 に 障る,"I'd send Linda, but there's so much work for her to do here, and, well, she can be abrasive at times.",リンダを送りたいが 仕事があるし 癇に障る面もある
白羽 の 矢 が 立つ,Netflix came to our shores and showed their interest in Terrace House.,その NETFLIXさんが 日本に上陸するにあたって ちょっと このテラスハウスに 白羽の矢が立ったと
的 が 外れる,"It doesn't matter, you know, you're missing the point.",誰だっていいさ お前は的が外れてる
的 だ なる,You do. You need to be more optimistic.,楽観的になる必要がある
的 だ なる,"My client is speaking from a place of emotion, means no disrespect.",依頼人は　感情的になっています 侮辱の意味はありません
的 だ なる,Sentiment is a fatal flaw in this ugly world.,悲観的になるのは 良くないぞ
的 だ なる,"Τhey'll never turn on their buddies, sir.",彼らは決して友好的に ならないと思います、准将殿
的 だ なる,"A frenzy that only made him more and more confused, more violent, more likely to give in to his terrible compulsions.",逆上すると彼は　どんどん混乱し より暴力的になり より恐ろしい衝動に屈しやすくなる
的 だ なる,"Hey, none of that mushy stuff in front of your son, please.",ちょっと　息子の前で感傷的にならないでよ
的 だ なる,"Yeah, well, let's not get too sentimental about it.",感傷的になるな
的 だ なる,"I think you're being a little bit unreasonable. I mean, when he pulled a gun on you, that was pretty funny.",もっと理性的になろう 彼が銃を向けたときは...
的 だ なる,No emotion.,感情的になるな
的 だ なる,I may be remembering things a little rosier than they were.,記憶も若干楽観的になってるかもしれぬ
的 だ なる,"The type of work you do is particularly high-profile,Ms. Hewes.",仕事柄 あなたは 標的になりやすい
的 だ なる,You're getting sentimental in your old age.,老いると感傷的になるのね
的 だ なる,"You need a personality, stat!",もっと外交的にならなきゃ！
的 だ なる,Who never suspect those encounters could turn deadly.,相手は絶対に気づかない 致命的になるとも知らずに
的 だ なる,"- got real creative, Finch.",- 本当に創造的になった、フィンチ
的 だ なる,"The more they pushed, the more defiant she became.",やればやるほど 彼女は反抗的になりました
的 だ なる,You see humans become bit more practical as they reach their end,人の終わりが近づくにつれ 人類がもう少し現実的になるのを お前は見るだろう
的 だ なる,The pot's making you paranoid.,共同資金のせいで 誇大妄想的になっているわね
的 だ なる,Detective Murphy's just a little impulsive.,マーフィー刑事は 少し衝動的になっている
的 だ なる,Makes me sentimental.,感傷的になってる
的 だ なる,Where do you get the rebellious fire in your belly?,何を感情的になっている? 進言したい
的 だ なる,Getting all sentimental.,感傷的になる
的 だ なる,Talking about my wife has a tendency to make me a little bit maudlin.,少し　感傷的になる
的 だ なる,The only animals going savage are predators.,野生的になったのは 肉食動物だけです
的 だ なる,And then I'm getting... so emotional over the fact that... he touched me.,彼が さわったことに... 感情的になって...
的 だ なる,"But rest assured, this will be the sixth time we have destroyed it and we have become exceedingly efficient at it.",安心したまえ これで6度目の破壊 それも 今では極めて 効率的になった
的 だ なる,"We shall have to be philosophers, Mary.",哲学的になるものね
的 だ なる,You're being emotional.,感情的になってる
的 だ なる,Adds to your mystique.,神秘的になる
的 だ なる,Maybe lack of fluids makes the thing hostile.,液体を欲して 攻撃的になるのかも
的 だ なる,"Probably not. Mr. Darcy can please what he chooses, if he thinks it worth his while.",自分の利益となる相手には 好意的になる人です
的 だ なる,Fleet Street took rather a shine to me after that whole Lawrence Pendry thing.,イギリスの新聞界は　俺にかなり好意的になって
的 だ なる,"And the days we didn't go anywhere, they seemed just as purposeful as when we set out in complete seriousness at four in the fucking morning.",でも出かけない日は 無目的になった もっとも　明朝4時に出発はしたがね
的 だ なる,"You think, ""Can't teach an old dog new tricks"" applies to me?",物事の変化に対して否定的になるのは やはり　年のせいかね
的 だ なる,Is finally turned on.,ラボの 粒子加速器が論争の的になった時 最終的にオンになります
的 だ なる,I hope the Council doesn't take this personally.,審議会が感情的に ならなければいいが
的 だ なる,"the head of the world criminal court, it would make sense for me to be a target.",世界刑事裁判所の代表として 標的になるのが私の役目だ
的 だ なる,I thought that you'd come to your senses.,理性的に なったと思ってた
的 だ なる,Now the government's gone and made that OG dank legal.,今　政府はやめた OGが合法的になった
的 だ なる,The blood clinched it.,それで有罪が決定的になった
的 だ なる,"One day, and talk about the thing that everybody else is talking about.",ある日 話題の的になった出来事があります
的 だ なる,But I desperately want to be optimistic about an alternative to what every fibre of the evidence is telling me you've done.,だが君が無実だと 楽観的になりたい
的 だ なる,No. You do that when you're on the back foot. You lash out.,追い詰められると　あなたは攻撃的になる
的 だ なる,"I'm terribly sorry, I make a tragedy out of anything.",ごめんなさい すぐ悲観的になるんです
的 だ なる,We must forget our emotion.,感情的になるな -　冷静に状況を見ろ
的 だ なる,"You know, you're kind of the talk of the town. Am I?",あなた 噂の的になってる
的 だ なる,We need to be more aggressive.,もっと攻撃的にならないと
的 だ なる,"The Chinaman gets all emotional, says it's not the thing to do, we just follow him along?",中国野郎が感情的になって 皆がそれに従うことになった
的 だ なる,Sounds like someone's caught in the old captivity of negativity.,だれかさんが、 非協力的になった感じだ。
的 だ なる,- Don't be dramatic.,- 感情的になるな
的 だ なる,- This is gonna end bad for you.,すぐに捕まる そう悲観的になるな
的 だ なる,"In fact, two weeks ago, a patient got so wound up by one of Noyce's stories that he beat him up.",実際 2週間前 ノイスの話である患者が とても感情的になった
的 だ なる,Are you going to wax nostalgic this whole god damn weekend?,今週末までずっと 昔を懐かしんで感傷的になるつもり？
的 だ なる,"Your martyrs may have been on fire, Father, but it was not for the Christian faith.",殉教者は熱狂的になった　神父 だが　キリスト教の 信仰のためではなかった
的 だ なる,"I was emotional the other day, and...",私はちょっと... 先日感情的になって...
的 だ なる,"Nelson, you know I love you, but you really need to focus on Chasers looking for Sugar Daddies!",ネルソン、あんたのことは好きよ でももっと現実的になって、金目当ての子探しなさいよ
的 だ なる,"Before you lose your edge, before you become a target.",限界を見失う前に 標的になる前に
的 だ なる,Carlton Bloom's controversial exhibition 'closes three weeks ahead of schedule... ',ニュースでは なんて？ カールトン・ブルームズ論争の 的になっている展示で - 予定より3週間前に 閉鎖...
的 だ なる,"I was raised to be charming, not sincere.",私は魅力的になるように 育てられた　誠実じゃない
的 だ なる,"Adam Hunt was reluctant at first, but was more cooperative upon being informed we knew about his embezzlement.",アダム・ハントは 初めは渋ってた だが　説明を受けたら すぐに協力的になった 彼の横領を知ってた
的 だ なる,"I found, in the evenings, the words just poured out, so...",今は夕方ですし 言葉が詩的になるんです
的 だ なる,"Things are getting a bit emotional, I see, Doctor.",感情的になっているようね 博士
的 だ なる,"In my hands, the transorbital lobotomy has become as routine as... filling a cavity.",私にとって 経眼窩式ロボトミーは すっかり日常的になっているよ 神聖な使者 聖ユダ イエスの誠実な使用人と友人
的 だ なる,- You got to look at the bright side here.,- 楽観的になるんだ
的 だ なる,You know how sentimental I am about old friends.,承知だろう旧友ともなれば 如何に私が感情的になるか
的 だ なる,I'm not being emotional.,感情的になってないわ
的 だ なる,"As your chief science advisor, I have to analyse the samples... the team brings, and it would be more efficient... if I can gather the samples by myself.",主任科学顧問としてね 隊が持ち帰るサンプルは 僕が分析することになるんだ それに、効率的になるだろう 僕自身がサンプルを 集めることができたらね
的 だ なる,-So you want him to be more expressive?,（美月）みのり的には ワーッて もっと感情的になってほしい？
的 だ なる,Hanging back is a very common mistake most ninth graders make. I mean you shouldn't be intimidated.,色々迷う年頃だけど もっと積極的になるべきよ
的 だ なる,Some of them became paranoid. Others turned violent.,被害妄想的になったり 凶暴になる者も
的 だ なる,Vulnerable patients often develop feelings for their psychiatrists.,脆弱患者は頻繁に 精神科医に感情的になるんだ
的 だ なる,"But then, people do get so sentimental about their pets.",人はペットに 感傷的になるんだ
的 だ なる,I'm gonna have to get creative.,創造的にならないとね
的 だ なる,"Oh, God. I'm s... I'm so sorry.",申し訳ありません 感情的にならないと約束してたのに
的 だ なる,It was something emotional vulnerable.,感傷的になってた
的 だ なる,Undone by sentimentality.,- 感傷的になって失敗する
的 だ なる,"What, are you worried that your net worth makes you a target?",何を心配してるの 純資産が　標的になるの？
的 だ なる,You're in a state of shock. Emotional trauma.,アンタはショック状態で 感情的になってる
的 だ なる,You will be rather attractive one day.,あなた　きっともっと魅力的になってよ？ 今にね
的 だ なる,"You've grown paranoid, seeking conspiracy.",君は誇大妄想的になり 陰謀を捜し始めた
的 だ なる,"So, what if I am?",今　君はあの子に 感情的になってる
的 だ なる,"Bro, I'm not trying to be negative, but casinos are the kinds of places designed to take money from guys like you and me.",悲観的になってないが カジノでなくても... 巻き上げられるだけだぞ
的 だ なる,"Everyone in the bank went total savage for, like, five minutes. And then they were fine again.",銀行内の人々が攻撃的になり ５分後　元に戻った
的 だ なる,We took your guns just now because things are about to get emotional.,感情的になるから 銃を取り上げたんだ
的 だ なる,You and your daughter don't want to find out what I'm capable of when I get emotional.,あんたと娘は 何ができるか知りたくないんだろう 私が感情的になる時
