contains_idioms,text,original_text
passer le arme à gauche,"Are you finally dead, old man?",Vous avez enfin passé l'arme à gauche?
passer le arme à gauche,Because his mother croaked and she completely ignored him.,Parce que sa mère a passé l'arme à gauche et elle l'a complètement ignoré.
passer le arme à gauche,I would've gone the extra mile for her.,J'aurais passé l'arme à gauche pour elle
"petit à petit , le oiseau faire son nid",You know the phrase 'Softly softly catchee monkey'?,"""Petit à petit, l'oiseau fait son nid."""
"petit à petit , le oiseau faire son nid","""The early bird catches the worm."" ""A stitch in time saves nine.""","A l'aise :""Petit à petit, l'oiseau fait son nid""!"
"petit à petit , le oiseau faire son nid",I call it my onwards and upwards theory.,"petit à petit, l'oiseau fait son nid."
pipi de chat,Has implications that go so far beyond national security The cold war seems like a case of the sniffles.,"A des implications bien au-delà de la sécurité nationale, ...A côté, la guerre froide, c'est du pipi de chat."
pipi de chat,This is fuckin' nothin'.,"Là, c'est tu pipi de chat."
pipi de chat,It tastes like cat pee.,On dirait du pipi de chat.
pipi de chat,You smell like cat piss.,Vous sentez le pipi de chat.
pipi de chat,No big deal.,Mais c'est du pipi de chat !
pipi de chat,"This, of course, is chopped liver, huh?","Et ça, c'est du pipi de chat ?"
pipi de chat,"- I'm not complaining. I think it's wonderful, I really do... but you are not the same girl who made all my clothes smell like cat pee.","Je me plains pas, mais t'es plus celle qui a parfumé mes habits au pipi de chat."
pipi de chat,"25 percent, it is not a small amount.","25 %, c'est pas du pipi de chat."
pipi de chat,"Ah, cookies and milk.",Du pipi de chat.
pipi de chat,"""They were all a load of bullshit.""","""C'était du pipi de chat."""
pipi de chat,Look how it stinks in here.,"Ça sent le pipi de chat, ici."
pipi de chat,You may have heard a lot of singers... but you ain't heard nothing sung till you heard me sung it.,"Tu as entendu beaucoup de voix... mais comparé à moi, c'est du pipi de chat."
pipi de chat,Your heads are filled with cat urine.,Vos têtes sont remplies pipi de chat.
pipi de chat,"She has five cats, so her place probably smells like cat pee instead of beer and smoke.","Elle a 5 chats, sa maison doit sentir le pipi de chat au lieu de la bière et de la fumée."
pipi de chat,It tastes like cat litter.,Dégueu. Du pipi de chat.
pipi de chat,"A bargain, 'cause it smells like cat pee.",Une affaire parce qu'il sent le pipi de chat.
pipi de chat,And now any other wine you ever drink will taste like cat piss.,"Maintenant, tous les vins que vous boirez auront le goût de pipi de chat."
pipi de chat,All the hand-me-downs smell like cat pee and beer.,Tous ces dons sentent le pipi de chat et la bière.
pipi de chat,It means cat piss.,"Ça veut dire ""pipi de chat""."
pipi de chat,They didn't realize they were drinking cat pee?,Ils n'ont pas senti qu'ils buvaient du pipi de chat ?
pipi de chat,By the time we get back something else will have exploded to make this whole thing look silly.,"A notre retour, un autre scandale aura fait passer ça pour du pipi de chat."
pipi de chat,Too much of this smells like cat piss.,"Si on en met trop, ça sent le pipi de chat."
pipi de chat,Smells like cat pee?,- Ça sent le pipi de chat ?
pipi de chat,It's still too high for that cheap liquor.,C'est quand même cher pour ce pipi de chat.
pipi de chat,Makes electricity look like a pile of crap.,"L'électricité, à côté, c'est du pipi de chat."
pipi de chat,Her room smelled of dead flowers and cat piss.,Sa chambre sentait les fleurs mortes et le pipi de chat.
pleurer comme un madeleine,"Lawyer. His name was Seo-Dong-Gun. Do you know him, by any chance?",elle a même pleuré comme une madeleine parce qu'il lui manquait. ce n'est pas comme si je n'avais pas utilisé Hye Ri.
pleurer comme un madeleine,I work like fury to get them adopted and then cry like a fool when they go.,"Je me démène pour qu'ils soient adoptés, et pleure comme une madeleine quand ils partent."
pleurer comme un madeleine,"Yes, I used to weep salt tears about it, but I've done with tears forever, okay?","Oui, je pleurais comme une madeleine, mais j'en ai fini avec les larmes."
pleurer comme un madeleine,But she was also more... modern.,Elle pleurait comme une madeleine.
pleurer comme un madeleine,I was blubbering like a baby.,J'ai pleuré comme une madeleine.
pleurer comme un madeleine,Really? It doesn't look like I've been bawling my eyes out?,J'ai pas l'air d'avoir pleuré comme une madeleine ?
pleurer comme un madeleine,He brought me a barbie and i bailed my eyes out.,"Une année, il m'a apporté une Barbie et j'ai pleuré comme une madeleine."
pleurer comme un madeleine,"They met me at the airport, big reunion, they cried like babies.","A mon arrivée à l'aéroport, ils pleuraient comme des madeleines."
pleurer comme un madeleine,"I was on the train, tears streaming down my face.","J'étais dans le train, j'ai pleuré comme une madeleine."
pleurer comme un madeleine,"It was only two weeks, but I cried like a baby.","C'était que 2 semaines, mais j'ai pleuré comme une madeleine."
pleurer comme un madeleine,- Why are you blubbering then?,"- Pourquoi tu pleures comme une madeleine, alors ?"
pleurer comme un madeleine,She's just gonna blubber her head off.,- Elle pleurera comme une madeleine.
pleurer comme un madeleine,"She came back, all right, crying her eyes out.",En pleurant comme une madeleine.
pleurer comme un madeleine,"Romy, Dorothy lead it to me and I cried like a baby.",Dorothy me l'a lue et j'ai pleuré comme une madeleine.
pleurer comme un madeleine,"I look over, and Pretty Boy here is bawling his eyes out.","Je le regarde, et Mr Beau-Gosse, ici présent, pleure comme une madeleine."
pleurer comme un madeleine,"The day she left, I cried my eyes out.","Lejour où elle est partie, j'ai pleuré comme une madeleine."
pleurer comme un madeleine,"Lito, you're crying snot.",Tu pleures comme une madeleine.
pleurer comme un madeleine,Because he's a waterworks.,Il pleure comme une madeleine.
pleurer comme un madeleine,"Sometimes I'm okay, another times I can cry a river.","Parfois, je vais bien. Parfois, je pleurerais comme une madeleine."
"pleurer comme un madeleine,être en train de","Do you think Elliot's somewhere right now, crying her eyes out?",Tu crois qu'Elliot est en train de pleurer comme une madeleine ?
"pleurer comme un madeleine,être en train de",Have you come to talk about marriage?,La dernière fois que je vous ai vu... vous étiez en train de pleurer comme une madeleine.
pleuvoir un corde,"It's starting to rain pretty hard, Jack.","J'en suis sûre. Il commence à pleuvoir des cordes, Jack."
pleuvoir un corde,"Run, it's pouring rain.","Cours, il pleut des cordes."
pleuvoir un corde,It's raining like this and you want to fuck?,"Il pleut des cordes, et toi tu veux tirer un coup ?"
pleuvoir un corde,"- You OK, Norman? - It was coming down in buckets.","Ce jour-là, il pleuvait des cordes."
pleuvoir un corde,Raining cats and dogs?,Il pleuvra des cordes ?
pleuvoir un corde,She tried it at Buckingham Palace once. Luckily it rained that day.,"Elle a fait une tentative à Buckingham Palace mais bien sûr, il pleuvait des cordes."
pleuvoir un corde,"But daddy,it's raining cats and dogs out there.","Mais papa, il pleut des cordes dehors."
pleuvoir un corde,Rained like a right bastard.,"C'était à Brighton, il pleuvait des cordes."
pleuvoir un corde,"-Yeah, a lot of rain that night.","- Oui, il pleuvait des cordes."
pleuvoir un corde,- Raining like hell out there.,"- Il pleut des cordes. - Je sais, merci."
pleuvoir un corde,I wanna get those kids outside during recess.,"Même s'il pleut des cordes, les gosses sortent pendant la récré."
pleuvoir un corde,It rained hard that day.,"Ce jour, il pleuvait des cordes."
pleuvoir un corde,"Yes, it rained cats and dogs, as you say.","Oui, il pleuvait des cordes."
pleuvoir un corde,It's really coming down out there.,- Il pleut des cordes dehors!
pleuvoir un corde,It's raining cats and dogs... that is why I suggested it.,Il pleut des cordes. .. ... C'est pourquoi je le suggère.
pleuvoir un corde,And the roar you hear is for Nathan Scott stepping back on the court.,"J'ai décidé d'aller courir et j'ai atterri ici. Bon sang, il pleut des cordes."
pleuvoir un corde,"Boy, it sure is rainin' cats and dogs.","Sacré bon Dieu, il pleut des cordes."
pleuvoir un corde,- Cats and dogs out there.,- Il pleut des cordes.
pleuvoir un corde,"£­ Really raining, huh?","- Il pleut des cordes, c'est ça?"
pleuvoir un corde,I wanted to see what was happening.,Je voulais voir ce qui se passait. Il pleuvait des cordes...
pleuvoir un corde,"Oh, last time I looked, it was pouring rain.","La dernière fois que j'ai regardé, il pleuvait des cordes."
pleuvoir un corde,Well it's flooding here and not the plumbing.,Il pleut des cordes ici. Pas la plomberie.
pleuvoir un corde,It will rain cats and dogs!,Il va pleuvoir des cordes !
pleuvoir un corde,"God, it's pouring","Putain, il pleut des cordes !"
pleuvoir un corde,It began pouring down rain and Judith Jones canceled.,"Il s'est mis à pleuvoir des cordes, et Judith Jones a annulé."
pleuvoir un corde,"No, as a matter of fact it's not. Cats and dogs.","En effet, ce n'en est pas un, il pleut des cordes"
pleuvoir un corde,"Come in, it's raining hard.","- Venez, il pleut des cordes!"
pleuvoir un corde,- Strange weather!,- Il pleut des cordes...
pleuvoir un corde,"I said, it's raining cats and dogs.","J'ai dit: ""ll pleut des cordes."""
pleuvoir un corde,"It's raining cats and dogs, and we can't shut it off!",Il pleut des cordes là-haut et on ne peut plus les arrêter !
pleuvoir un corde,"So, I'd been in labor for four hours and it's pouring rain outside.","Elle a mis quatre heures à sortir, et il pleuvait des cordes dehors."
pleuvoir un corde,But it's pouring!,Il pleut des cordes !
pleuvoir un corde,"Don't you mean ""cats and dogs""?","Tu veux dire, il pleut des cordes ?"
pleuvoir un corde,"It was pouring down, I had to dodge lightning bolts...","Il pleuvait des cordes, j'esquivait la foudre..."
pleuvoir un corde,It was raining really hard that night and the roads were slippery.,"Il pleuvait des cordes, cette nuit-là. La chaussée était glissante."
pleuvoir un corde,And it was raining sheets and buckets.,Il pleuvait des cordes.
pleuvoir un corde,What's with the rain all of a sudden? It's impossible to catch a cab,"Il pleut des cordes, et impossible d'avoir un taxi."
pleuvoir un corde,It's raining like hell outside.,"Il pleut des cordes, bon sang."
pleuvoir un corde,"It's raining cats and dogs, we've no umbrella.","Il pleut des cordes, pas de parapluie..."
pleuvoir un corde,"It was pouring with rain, so I redesigned it this way so that she would stay in the house instead of them going outside.","Il pleuvait des cordes, alors je l'ai modifiée pour qu'ils restent dans la maison au lieu d'aller dehors."
pleuvoir un corde,It was raining cats and dogs.,"Mais je n'étais pas avec eux. Cet après-midi-là, il pleuvait des cordes."
pleuvoir un corde,It's pouring down in the proverbial buckets.,"Il pleut des cordes, comme on dit."
pleuvoir un corde,"Come on, Mason, it's pouring out there.","Allons, il pleut des cordes."
pleuvoir un corde,It's pouring.,Il pleut des cordes!
pleuvoir un corde,It can rain all it wants to now.,Il peut pleuvoir des cordes.
pleuvoir un corde,"My lord, it's kitties and poodles out there.","Mon Dieu, il pleut des cordes."
pleuvoir un corde,- It's pissin' down!,"- Vite, il pleut des cordes !"
pleuvoir un corde,I remember when I was a boy my mother used to do the shopping at the market early.,Quand mon père... Que faites-vous? II pleut des cordes!
pleuvoir un corde,- It's pouring outside.,- Il pleut des cordes dehors.
pleuvoir un corde,"Well, you know what they say -- when it rains, it pours.","Tu sais ce qu'on dit... quand il pleut, il pleut des cordes."
pleuvoir un corde,It was raining so hard.,Il pleuvait des cordes
pleuvoir un corde,"It's raining hard, let's sit down...",Il pleut des cordes. Asseyez-vous un moment.
pleuvoir un corde,Three dollars. I soon learned that when it rains it pours.,J'ai appris que quand il pleut il pleut des cordes.
pleuvoir un corde,"You know, Thomas, it sure is pouring down rain on this side of the island.",Il pleut des cordes de ce côté-ci de l'île.
pleuvoir un corde,It was pouring.,II pleuvait des cordes.
pleuvoir un corde,It's raining cats and dogs out there!,"Il pleut des cordes, là, dehors !"
pleuvoir un corde,"Come on, man, it's raining buckets.","Ça ira. Allez, il pleut des cordes."
pleuvoir un corde,"It was pouring when Eva left the studio, and yet she stood outside in front of this statue for some time.","Il pleuvait des cordes quand Eva a quitté le studio, mais elle est restée dehors devant cette statue un bon moment."
pleuvoir un corde,"It is here, too. Cats and dogs.","lci aussi, il pleut des cordes."
pleuvoir un corde,"Came down to Milford, and I'm waiting for a buddy of mine, and all of a sudden, it just starts pouring rain.","J'étais revenu à Milford, j'attendais un de mes amis, et d'un coup, il pleut des cordes."
pleuvoir un corde,"Dad, it's raining.","Il pleut des cordes, papa."
pleuvoir un corde,"Go back inside, it's pouring.","Rentre, il pleut des cordes."
pleuvoir un corde,"He's nuts. lt's raining like hell, and he wants a fuck.","Il est con. Il pleut des cordes, et il veut baiser."
pleuvoir un corde,"- Damn, it's pouring!",- Il pleut des cordes !
pleuvoir un corde,"- It's coming down, huh?","- Il pleut des cordes, hein ?"
pleuvoir un corde,And it's raining pretty hard.,Et il pleut des cordes.
pleuvoir un corde,"Man, it is coming down hard out there.","Bon sang, il pleut des cordes."
pleuvoir un corde,It's raining cats and dogs out there.,Il pleut des cordes dehors.
pleuvoir un corde,It was raining hard and I was in my car.,"Il pleuvait des cordes, j'étais dans ma voiture."
pleuvoir un corde,- It's been pouring here.,Il pleut des cordes ici.
pleuvoir un corde,It's raining cats and dogs.,Il pleut des cordes.
pleuvoir un corde,"Oh, my God, it's coming down so hard.","Oh, mon Dieu, il pleut des cordes."
plumer quelqu'un,"Beating a man out of his money, that's easy.","Plumer quelqu'un, c'est facile."
poser un lapin,"Whoa, whoa, whoa, whoa, whoa. I didn't stand you up, and I definitely didn't break up with you.","Je ne t'ai pas posé un lapin, et je ne t'ai absolument pas larguée."
poser un lapin,"Well, Patrick's guy stood me up.",Le type de Patrick m'a posé un lapin.
poser un lapin,I don't recall getting stood up by a more attractive woman. - Mr. Deitrich...,Jamais fille aussi belle ne m'avait posé un lapin.
poser un lapin,She's never gonna talk to me again after standing her up.,Elle ne va plus jamais me reparler si je lui pose un lapin.
poser un lapin,And that's the third time in a row you stood me up.,"Et pour la troisième fois d'affilée, tu m'as posé un lapin."
poser un lapin,"'Cause I knew you'd fuck me, you prick!",Je savais que t'allais me poser un lapin.
poser un lapin,"Looks like you got stood up, huh?","Elle t'a posé un lapin, non?"
poser un lapin,My appointment didn't show up.,Mon rencard m'a posé un lapin.
poser un lapin,You stood me up on our first date and you flew to Switzerland.,Tu m'as posé un lapin à notre premier rendez-vous et tu es partie en Suisse.
poser un lapin,Anyone who'd stand you up must be crazy.,Celui qui te pose un lapin doit être fou.
poser un lapin,"Okay, if she's going to blow us off, she'd better put a little more effort into it than that.","Ok, si elle veut nous poser un lapin, elle devrait y mettre plus d'effort."
poser un lapin,"He can stand me up, but he can't stand you up.","Il peut me poser un lapin à moi, mais pas à toi."
poser un lapin,- If someone hadn't bailed on me.,- J'aurais pu si on ne m'avait pas posé de lapin.
poser un lapin,I can't believe you're gonna stand me up on our first web chat date.,Tu m'as posé un lapin à notre premier rendez-vous Web.
poser un lapin,"Oh, Woodrow, how could you stand me up?",Comment as-tu pu me poser un lapin ?
poser un lapin,Hmm? You were stood up.,On vous a posé un lapin ?
poser un lapin,"She stood you up, man.",Elle t'a posé un lapin.
poser un lapin,- You were stood up here last night.,- On vous a posé un lapin hier soir.
poser un lapin,I stared at an empty chair for two hours until I finally accepted that you had stood me up.,J'ai regardé une chaise vide pendant deux heures avant d'admettre que tu m'avais posé un lapin.
poser un lapin,I invited her to dinner after... somebody stood me up.,Je l'ai invitée à dîner après qu'on m'a posé un lapin.
poser un lapin,"She stands him up, then?",Elle lui pose un lapin ?
poser un lapin,"She's always late, but this time, she just never showed up.","Cette fois, elle m'a posé un lapin."
poser un lapin,You've been stood up.,On t'a posé un lapin.
poser un lapin,She was stood up at the altar on her wedding day in front of everybody she knows.,On lui a posé un lapin devant l'autel pour son mariage devant tout le monde.
poser un lapin,"Well, why did you stand me up?",- Pourquoi tu me poses un lapin ?
poser un lapin,The little brat blew me off.,La petite chipie m'a posé un lapin.
poser un lapin,I was beginning to think you were gonna stand me up.,Je croyais que tu m'avais posé un lapin.
poser un lapin,He stood me up.,Il m'a posé un lapin.
poser un lapin,"Now, why are you blowing off your boyfriend to hang out with some random guy?",Pourquoi est-ce que tu poses un lapin à ton petit copain pour traîner avec un autre gars?
poser un lapin,He stood you up.,Il t'a posé un lapin.
poser un lapin,We can't sleep together on the first date. Especially one you ditched.,Tu vas pas coucher avec moi après m'avoir posé un lapin !
poser un lapin,So she stood him up. So what?,Elle lui a posé un lapin.
poser un lapin,"Hi, I thought you'd stood me up.","Salut, j'ai cru que vous m'aviez posé un lapin."
poser un lapin,We just might have gotten blown off.,Il nous a peut-être posé un lapin.
poser un lapin,"You know, I actually judge my dates on whether or not they stand me up, so you are off to a great start.","Tu sais, je juge mes rendez-vous sur le fait qu'on me pose un lapin, donc tu commences très bien."
poser un lapin,"Well, usually when a guy stands a girl up, he doesn't show up at her house a week later.","Bien, généralement quand un gars pose un lapin à une fille, il ne se présente pas chez elle une semaine plus tard."
poser un lapin,That's why I blew off my blind date tonight.,C'est pourquoi j'ai posé un lapin à mon rendez-vous à l'aveugle ce soir.
poser un lapin,Are you standing me up?,- Tu me poses un lapin ?
poser un lapin,Why did you blow me off?,Pourquoi tu m'as posé un lapin ? J'attends depuis 30 minutes.
poser un lapin,"You know, for a minute, I thought you were going to stand me up there.",J'ai cru que vous alliez me poser un lapin.
poser un lapin,Did we only get it because Raymond didn't show up?,On l'a eu parce que Raymond t'a posé un lapin ?
poser un lapin,I've stood this guy up so many times before and he just keeps comin' back for more.,Je lui pose un lapin à chaque fois et il en redemande.
poser un lapin,- No. I've been stood up.,"- Non, on m'a posé un lapin."
poser un lapin,I got stood up.,Je me suis fait poser un lapin.
poser un lapin,"I mean, the thing is, I really like Jamie, and I didn't want to blow him off tonight.","Je veux dire, le truc c'est que, j'apprécie vraiment Jamie, et je voulais pas lui poser un lapin ce soir."
poser un lapin,"Oh, look like you got stood up, brah.",On dirait qu'on t'a posé un lapin.
poser un lapin,- So I thought you were blowing me off.,"Alors, j'ai pensé que tu m'avais posé un lapin."
poser un lapin,"Just out of plain, simple curiosity... I'd like to know why you gave me a standup.","Simple curiosité de ma part, pourquoi m'as-tu posé un lapin ?"
poser un lapin,"As a matter of fact, I was rather hurt that night you stood me up.","En fait, j'ai été assez blessé que vous m'ayez posé un lapin. Normal."
poser un lapin,Something tells me we've been stood up.,quelque chose me dit qu'on nous a posé un lapin.
poser un lapin,Fucking Linton stood me up.,Linton m'a posé un lapin.
poser un lapin,Except for the fact they may have just been stood up for the first time.,Sauf que c'est la 1ère fois qu'on leur pose un lapin.
poser un lapin,"Yeah, you stood me up.","Ouais, tu m'as posé un lapin."
poser un lapin,He actually. stood me up.,Il m'a vraiment posé un lapin.
poser un lapin,And all the while thinking that they all knew... everyone in the whole place... that I'd been stood up on Valentine's Day.,En pensant qu'ils savaient tous... tout le monde... qu'on m'avait posé un lapin pour la Saint-Valentin.
poser un lapin,Because they don't need to know you've just been stood up.,Parce qu'ils n'ont pas besoin de savoir qu'on vous a posé un lapin.
poser un lapin,"And I said, ""She stood me up.""","J'ai dit : ""Elle m'a posé un lapin."""
poser un lapin,"Of course, when Friday night came around, Henry stood me up.","Bien entendu, le vendredi soir, Henry m'a posé un lapin."
poser un lapin,- I think he's a no go.,Je crois qu'il nous a posé un lapin.
poser un lapin,I can't believe he stood me up.,Dire qu'il m'a posé un lapin.
poser un lapin,So that must mean he's either totally blowing me off or...,"Et il n'est pas là non plus. Ce qui veut dire que soit il me pose un lapin, soit..."
poser un lapin,"Tonight, we were stood up, too.",On nous a posé un lapin.
poser un lapin,I got stood up tonight.,On m'a posé un lapin ce soir.
poser un lapin,"It seems Allegra's a no-show, which is simply a bore.","Allegra nous a posé un lapin, c'est d'un ennui."
poser un lapin,It's not every day lois lane allows herself to be stood up.,Ce n'est pas tous les jours que Lois Lane tolère de se faire poser un lapin.
poser un lapin,You were gonna give up on me ?,Tu allais me poser un lapin ?
poser un lapin,Let me guess. Your boyfriend canceled on you again.,- Ton copain t'a encore posé un lapin ?
poser un lapin,You called me 'cause she stood you up.,Tu m'a appelé parce qu'elle t'a posé un lapin.
poser un lapin,Sorry you got stood up.,Il vous a posé un lapin.
poser un lapin,"I spend all day digging through garbage, and then my boyfriend ditches me.","Je passe la journée à fouiller dans des ordures, et maintenant mon copain me pose un lapin."
poser un lapin,She stood you up.,Elle t'a posé un lapin ?
poser un lapin,I didn't mean to mess up your plans. It all happened so fast.,"Je ne voulais pas te poser un lapin, mais c'est arrivé vite."
poser un lapin,"Oi, baby, you stood me up!","Hey ma belle, tu m'as posé un lapin!"
poser un lapin,Lilly stands me up.,Lilly me pose un lapin.
poser un lapin,"He asked her out once, he stood her up and moved away.",Il l'a invitée à sortir une fois. Il lui a posé un lapin et s'en est allé.
poser un lapin,This one stood me up.,Celle là m'a posé un lapin.
poser un lapin,- I hate being stood up.,- Je déteste qu'on me pose un lapin.
poser un lapin,I got stood up.,On m'a posé un lapin.
poser un lapin,"-Yeah, and then he stood me up.",Et il m'a posé un lapin.
poser un lapin,It's a no-show.,Ils m'ont posé un lapin.
poser un lapin,But I'm gonna stand her up.,Mais je vais lui poser un lapin.
poser un lapin,This is the third time you've stood me up.,C'est la troisième fois que tu me poses un lapin.
poser un lapin,Why set a meet with Ihab so you can stand him up?,Pourquoi prévoir une rencontre avec Ihab pour ensuite lui poser un lapin ?
poser un lapin,"You stood me up and your only explanation is ""sorry""?","Tu me poses un lapin et tout ce que tu dis, c'est ""désolé"" ?"
poser un lapin,Did he stand you up?,Il t'a posé un lapin ?
poser un lapin,Are you really standing up your sister for work?,Tu poses un lapin à ta sœur ?
poser un lapin,Her date bailed.,- Elle s'est fait poser un lapin.
poser un lapin,Damn them. We've been stood up.,Ils nous ont posé un lapin.
poser un lapin,See what happens when you stand me up?,Tu vois ce qu'il se passe quand tu me poses un lapin ?
poser un lapin,"It should be perfectly obvious to you by now, young lady that you have been stood up.","Il devrait vous paraître évident, jeune dame, qu'on vous a posé un lapin."
poser un lapin,This is the first time I've ever been stood up.,C'est la première fois qu'on m'a posé un lapin.
poser un lapin,I did not get stood up.,Il ne m'a pas posé un lapin.
poser un lapin,"Ordinarily, I wouldn't, but this guy, he stood out.","D'habitude, je ne m'en souviendrais pas, mais ce gars s'est fait poser un lapin."
poser un lapin,- Didn't he keep his date with you?,"Quoi, il t'a posé un lapin ?"
poser un lapin,I don't mind you standing me up.,Tu peux me poser un lapin.
poser un lapin,- You stood me up.,Tu m'as posé un lapin.
poser un lapin,It's not the first time I've been stood up.,C'est pas la première fois qu'on me pose un lapin.
poser un lapin,My mom. She stood me up.,C'est ma mère qui m'a posé un lapin.
poser un lapin,"You asked me to meet you at this Bear Pit place, and then you don't show up.",Vous m'avez posé un lapin! Je suis désolé!
poser un lapin,I stood you up. - It wasn't a date.,Je t'ai posé un lapin.
"poser un lapin à quelqu'un,poser un lapin",It'd be like standing someone up for the prom.,Ce serait comme poser un lapin à quelqu'un au bal de fin d'année.
"poser un lapin à quelqu'un,poser un lapin",You? Stand anyone up lately?,"Tu as posé un lapin à quelqu'un, récemmment ?"
prendre le tête,I know that he's over there right now and it's drilling a hole in my brain.,"Je sais qu'il est ici, et ça me prend la tête."
prendre le tête,You come at me when I'm dealing with this shit?,Tu me prends la tête quand je bosse là-dessus ?
prendre le tête,"James, you need to stop obsessing.",Tu dois arrêter de te prendre la tête.
prendre le tête,We got into it over the phone.,On s'est pris la tête au téléphone.
prendre le tête,Now you know what a bagman is.,T'es pris la tête dans le sac !
prendre le tête,She is screwing with your head.,"Elle te prend la tête, Nick."
prendre le tête,I want to create and take charge of Moscow homicide department.,- Je souhaiterais créer et prendre la tête d'une brigade criminelle à Moscou.
prendre le tête,"No,you can't keep beating yourself up about this,Nick.","Non, arrêtez de vous prendre la tête, Nick. Je ne peux pas faire comme si de rien n'était, non plus."
prendre le tête,"He arrived at 2am, had a row with another customer and left right after.","Il serait arrivé vers 2 h du matin, il s'est pris la tête avec un client et il est reparti aussitôt."
prendre le tête,Yet who shall lead the forces of Rome?,Mais qui prendra la tête des forces de Rome ?
prendre le tête,"Besides, I am way too fucked up to deal with Sam Merlotte right now.","En plus, j'ai pas envie de me prendre la tête avec Sam Merlotte en ce moment."
prendre le tête,Nico Terol back into the lead.,Nico Terol reprend la tête.
prendre le tête,I'll be the leader of Hulin tribe,Je prendrai la tête de la tribu des Hulins.
prendre le tête,Are you giving me shit?,Tu me prends la tête ?
prendre le tête,He's had a row with a couple of geezers outside a fucking club.,Il s'est pris la tête avec deux mecs devant une putain de boîte.
prendre le tête,Savage now in the lead for angkor.,"Savage prend la tête pour Angkor ! - Allez, Savage !"
prendre le tête,What kind of cartel would have you running its operation?,"C'est quoi, ce cartel qui te laisse prendre la tête des opérations ?"
prendre le tête,If my taking over the company threatens any of the progress you've made...,Si prendre la tête de la société menace les progrès que tu as fait...
prendre le tête,I think they're obsessed with the baby and that bothers Livia.,"Je crois que ce bébé les obsède, et Livia, ça lui prend la tête."
prendre le tête,She's been nagging the crap out of me.,"Moi, elle me prend la tête."
prendre le tête,"- Saidi, take the lead.","- Saidi, prends la tête."
prendre le tête,"I always knew when she was driving him up the wall... with her emotional outbursts, her change-of-life moods... her insatiable...","Je voyais vite si elle lui avait pris la tête. Elle était lunatique, insatiable..."
prendre le tête,This so-called champion is merely another distraction.,Et prenez la tête de l'autre. j'ai utilisé le lien de M'Gann pour prendre possession de Mal et
prendre le tête,So how do you plan to take the lead?,Alors comment vous prévoyiez de prendre la tête ?
prendre le tête,"He's gonna be out on the lead, but I don't think he'll handle the distance.","Il prendra la tête, mais je ne crois pas qu'il tiendra la distance."
prendre le tête,But let's drop it. I don't want to speak ill of the dead.,"Mais parlons d'autre chose, je ne veux pas me prendre la tête avec un mort."
prendre le tête,I heard about how you banged heads with Scott.,J'ai su que vous vous étiez pris la tête avec Scott
prendre le tête,"Hey, are you a man or what? Stop letting every little incident bother you!",C'est ton hobby de te prendre la tête sur des détails ?
prendre le tête,It is kind of fun watching you torture yourself.,C'est marrant quand tu te prends la tête.
prendre le tête,Lean forward!,Prenez la tête!
prendre le tête,We write nasty letters to the Paris Review when we get mad at each other.,Nous écrivons des lettres méchantes à la revue de Paris quand on se prend la tête.
prendre le tête,Go ahead.,Prenez la tête.
prendre le tête,Can we have one conversation about feminism where men get to be in charge?,Peut on avoir une conversation sur le féminisme dans laquelle les hommes prendraient la tête ?
prendre le tête,Henrik Frandsen is the new leader of the Moderates and the acting mayor of the environmental department.,"Henrik Franksen prend la tête des modérés et devient notre adjoint aux techniques et à l'environnement, dès aujourd'hui."
prendre le tête,Quit trying so hard.,Au lieu de te prendre la tête.
prendre le tête,"Milbank, take the lead on surveillance, get eyes on our top priorities.","Milbank, prenez la tête de la surveillance, gardez un oeil sur vos priorités."
prendre le tête,"You're giving me a headache, Octopus.","Tu me prends la tête, Octopus."
prendre le tête,Stop over-thinking everything.,Arrêtez de vous prendre la tête.
prendre le tête,He told me that I had to stay here and lead his people.,Il m'a dit que je devais rester ici et prendre la tête de son groupe.
prendre le tête,"You have taken the lead, but why do you think?","Tu t'es pris la tête, mais pourquoi, à ton avis ?"
prendre le tête,"[Xixi] And with a clean win of that event, Team Julien takes the lead.","En gagnant cette épreuve, l'équipe Julian prend la tête."
prendre le tête,"They got into a scrape on the plane, coming from L.A.",Ils se sont pris la tête dans l'avion de retour de L.A.
prendre le tête,"Keep going! - You're pissing me off, Cantrel.",Tu me prends la tête!
prendre le tête,He got into a beef with these East Baltimore guys.,Il s'est pris la tête avec des gars de Baltimore Est.
prendre le tête,I would like to eat in peace.,J'aimerais manger sans qu'on me prenne la tête.
prendre le tête,Why did we bother to bring this here? ! Son of a bitch!,"Alors pourquoi on s'est pris la tête avec ça, bordel !"
prendre le tête,Am I stronger by taking Condé's head and making him a martyr?,Et je suis plus fort à prendre la tête de Condé et faire de lui un martyr?
prendre le tête,You took my mother's head.,Tu as pris la tête de ma mère.
prendre le tête,"And then, after that, I just stopped worrying about stuff.","Du coup, après ça, j'ai arrêté de me prendre la tête."
prendre le tête,I hope they weren't boring you.,Pardon de t'avoir abandonnée. Elles t'ont pris la tête?
prendre le tête,I want you to run my day-to-day operations.,Tu vas prendre la tête des opérations quotidiennes.
prendre le tête,"Dario Luisetti, number 7, has taken the lead on lap 5 and looks like he's got the race.","Dario Luisetti, numéro 7, prend la tête au cinquième tour et regardez comment il gagne cette course."
prendre le tête,"You're making my motherfucking head hurt, all right?",Tu me prends la tête grave. Compris ?
