contains_idioms,text,original_text
lähteä vetää,Why don't you get on your fucking horse and ride?,Hyppää ratsusi selkään ja lähde vetämään.
lähteä vetää,We gotta get the fuck out of here.,Nyt lähdetään vetämään täältä.
lähteä vetää,[man on screen] ...you treated me like a fucking loser! It ain't nothin'.,Jospa lähtisitte vetämään?
lähteä vetää,Maybe,"Lähde vetämään, huora."
lähteä vetää,Let's bail.,- Lähdetään vetämään.
lähteä vetää,Get her and get out of my house.,Lähdet vetämään talostani ja viet hänet mukanasi.
lähteä vetää,"Okay, Dee, we're out of here.","Lähdemme vetämään, Dee."
maksaa itse kipeä,- Paid through the nose for it.,Maksoimme itsemme kipeiksi siitä.
maksaa itse kipeä,"In fact, they'll pay through the nose for it.",He maksavat itsensä kipeäksi.
maksaa itse kipeä,"There are some people that, no matter how much money they threw at the case, were convicted and shouldn't have been.","Syyttömiä tuomitaan joskus, vaikka he maksavat itsensä kipeäksi."
maksaa itse kipeä,"Yeah, well, Fiona already said if I have the baby, she's throwing me out, so I don't even care if we lose the house.","Jos lapsi sattuu sairastumaan, maksat itsesi kipeäksi lääkkeistä."
maksaa itse kipeä,- Oh. Cost me an arm and a leg but Alexis will be thrilled.,"Maksoin itseni kipeäksi, mutta Alexis innostuu."
maksaa itse kipeä,Whoever buys this story is gonna have to pay through the nose. I believe that!,"Se, joka saa tämän jutun, saa maksaa itsensä kipeäksi."
maksaa itse kipeä,Those arrogant jerks! They're going to pay for this.,Ne koppavat tollot saavat maksaa itsensä kipeiksi.
maksaa itse kipeä,"But between you and me, you would have paid through the nose.",Olisit joutunut maksamaan itsesi kipeäksi.
maksaa itse kipeä,"It was also his idea I pay you a lot of money to do it, wasn't it?","Don ehdotti myös, että maksan itseni kipeäksi siitä."
maksaa itse kipeä,"You're gonna be forking out serious dosh for that, I'll tell you.",Saat maksaa itsesi kipeäksi.
matti kukkaro,"Speaking for myself, bone-crushing poverty is something of a stumbling block.",Omalla kohdallani matti kukkarossa on pieni este.
matti kukkaro,I could never be this broke.,Minulla on matti kukkarossa.
matti kukkaro,"We are broke, you dumbass!","On matti kukkarossa, pöljä!"
matti kukkaro,- Won't cost you an arm and a leg.,-Eikä jätä mattia kukkaroon.
matti kukkaro,"You show up to L.A., you got nothin' but your ding-dong in your hands.","Kun tulit Los Angelesiin, sinulla ei ollut muuta, kuin matti kukkarossa."
matti kukkaro,"I couldn't afford much, but not for long, if President Obama ends the recession tonight!","Oli matti kukkarossa Mutta ei kauan, jos Obama selättää laman."
mennyt talvi lumi,"And like the snows of yesteryear, gone from this earth.","Ja kuin menneen talven lumet, poissa."
mennyt talvi lumi,"Detective, that is all water under the bridge now.",- Se on menneen talven lumia.
mennyt talvi lumi,"Been put out to pasture, Ron.",- Olen menneen talven lumia.
mennyt talvi lumi,"But that is water under the bridge, now that the Germans and Americans are best friends.",Menneen talven lumia. Nyt saksalaiset ja amerikkalaiset ovat ylimpiä ystäviä.
mennyt talvi lumi,We changed last month. People fall out of favor.,-Se nimi on menneen talven lumia.
mennyt talvi lumi,But I just don't think,Winnie oli menneen talven lumia.
mennyt talvi lumi,"Yeah, well that was then, and this is now. No, Dennis.","- Se on menneen talven lumia, tämä nykyhetkeä."
mennyt talvi lumi,"Come on, that's water under the bridge now.","- Älä nyt, se on menneen talven lumia."
mennyt talvi lumi,"""Gone. Finished.","""Menneen talven lumia."
mennyt talvi lumi,"Hey, when you make it to second grade, it'll be a thing of the past, my friend.","Kun ylenet seuraavalle asteelle, se menneen talven lumia, ystäväni."
mennyt talvi lumi,That's bygones. And water under a distant bridge.,Se on tosi kauan sitten menneen talven lumia.
mennyt talvi lumi,"To be honest, I think that ship has well and truly sailed.",Se on menneen talven lumia.
mennyt talvi lumi,"You've lost it, Galavant.",Olet menneen talven lumia.
mennyt talvi lumi,So it's old news?,Eli menneen talven lumia?
mennyt talvi lumi,- Okay. It is over for Buck and everyone knows it but him.,"Buck on menneen talven lumia, kaikki muut tietävät sen."
mennyt talvi lumi,"Dead of their wounds, I'm afraid, both of them.","Menneen talven lumia, molemmat."
mennyt talvi lumi,"Lex is history, and so is this place. You can count on it.",Lex on menneen talven lumia kuten tämä paikkakin
mennyt talvi lumi,"It seems a shame that we wave goodbye to the Zonda with a car that is absolutely brilliant, but also completely useless.",- Hammond-raukan suosikki- auto on nyt menneen talven lumia.
mennyt talvi lumi,Water under the bridge.,Menneen talven lumia. Nuoruuden syntejä.
mennyt talvi lumi,No has-beens allowed.,Menneen talven lumia ei kaivata.
mennyt talvi lumi,"It was three years ago. All right, it's not important.",- Sehän on menneen talven lumia.
mennyt talvi lumi,"No use crying over spilt milk. Besides, we have far more important matters to discuss.",Ei kannata surra menneen talven lumia.
mennyt talvi lumi,"I moved on, I've got a new life now.",Cheerleading on menneen talven lumia.
mennyt talvi lumi,But that's water under the bridge.,Se on nyt menneen talven lumia.
mennyt talvi lumi,This is piss under the bridge.,Tämä on menneen talven lumia.
mennyt talvi lumi,"A lot of water under the bridge, so to speak, Franco.","Paljon menneen talven lumia, Franco."
mennyt talvi lumi,They said I couldn't do it. They said I'd never bounce back.,Minäkö muka menneen talven lumia?
mennyt talvi lumi,DC's kinda yesterday's news for this sort of thing.,Tasavirta on ikään kuin menneen talven lumia tällaisessa käytössä.
mennyt talvi lumi,Water under the bridge?,- Vai menneen talven lumia?
mennyt talvi lumi,Oh. This'll all blow over.,"Noh, tämä kaikki on pian menneen talven lumia."
mennyt talvi lumi,"Just consider it water under the bridge, Wade.","Se on menneen talven lumia, Wade."
mennyt talvi lumi,1918? They're in a dream world!,Menneen talven lumia.
mennyt talvi lumi,As in... burnt bread.,Kuin menneen talven lumet.
mennyt talvi lumi,Water under the bridge.,- Menneen talven lumia.
mennä pipari,"All right, I'll go cookie-less.","Hyvä on, menen piparittomana."
mennä pipari,"Well, excuse me, Kimmy. But a condom full of heroin exploded in my stomach, so this whole day has been for the birds!","Anteeksi, mutta heroiinia sisältävä kondomi räjähti vatsassani, niin että koko päivä meni pipariksi!"
mennä pipari,"First day on the job, I lead us straight into an ambush.",- Ensimmäinen päiväni meni pipariksi.
mennä pipari,The plan just crashed and burned.,Suunnitelma kariutui ja meni pipariksi.
mennä pipari,"-Well, from what I can see, He didn't do a better job the second time.",Toinenkin yritys meni pipariksi.
mennä pipari,"The whole thing's gone in the crapper, kid!",Koko homma meni pipariksi! Juokse!
mennä putki,Yeah. I thought we killed it.,"Luulin, että se meni putkeen."
mennä putki,"So I pass that lie detector test, I'm home free.","Jos testi menee putkeen, olen vapaa."
mennä putki,"And, as you can see, it goes back up through the plumbing... and emerges in a McDonald's.","Kuten näette, se menee putkia pitkin - ja tulee McDonald'siin."
mennä putki,"Sir, I have an idea, but a lot of things have gotta go right in order for it to work.","Sir, minulla on idea, mutta monen asian täytyy mennä putkeen sen onnistumiseksi."
mennä putki,"Hurry, get in before the universe collapses!","Mene putkeen, typerys. Universumi tuhoutuu kohta."
mennä putki,"This thing goes right, you may live as a free man. Serious?","Jos hommat menee putkeen, saat elää vapaana miehenä."
mennä putki,Man. I cannot catch a break!,Mikään ei mene putkeen!
mennä putki,We nailed it.,Tämä meni putkeen.
mennä putki,"Well, originally, I guess we came here on a spiritual journey... but that didn't really pan out.",Tulimme hieman kuin hengelliselle matkalle. Mutta se ei oikein mennyt putkeen.
mennä putki,Everything didn't quite fit and they just ignored it.,"Kaikki ei mennyt putkeen, mutta he eivät piitanneet."
mennä putki,"When things go well, they don't call me.","Minua ei kutsuta, jos kaikki menee putkeen."
mennä putki,"Otherwise, it went fine!",Muuten meni putkeen.
mennä putki,You know who else it didn't go well for?,Kenellä muulla ei mennyt putkeen?
mennä putki,"I tried to be a good single mom, but as we all know, I didn't exactly nail it.","Yritin olla hyvä yh-äiti, - mutta sehän ei varsinaisesti mennyt putkeen."
mennä putki,That didn't go well.,Tuo ei mennyt putkeen.
mennä putki,Obviously it was something because you made a million bucks in two months.,"Jokin ilmiselvästi meni putkeen, koska tienasitte miljoonan."
mennä putki,"I mean, that is, if becoming a deejay doesn't pan out.",Siis sitten jos DJ:n homma ei mene putkeen.
mennä putki,Things okay?,Menikö putkeen?
mennä putki,Here you go.,"Kaikki ei ollut mennyt putkeen - mutta jos tämä ei ollut liikuntatunti, olin pulassa."
mennä putki,"Well, if this all connects, I want to do it right.","No, jos tämä kaikki menee putkeen niin haluan tehdä sen oikein."
mennä putki,You better get in the pipe.,Mene putkeen.
mennä putki,What is the problem?,Mikä hätänä? Tyttöjen vessassa on tukkoon mennyt putki.
mennä putki,- Okay. Unless it goes super well. I guess I might not see you till the morning.,"Tai jos kaikki menee putkeen, nähdään vasta aamulla."
mennä putki,"Everything goes right, he'll fly over this street and land on this 15-story building here.","Jos kaikki menee putkeen, hän laskeutuu kerrostalon päälle."
mennä putki,"All set to go through with this, right?","- Tämä menee putkeen, eikö?"
mennä putki,Obvious didn't go right.,Ilmeisesti kaikki ei mennyt putkeen.
mennä putki,"Well, that was a disaster.",Tuo ei oikein mennyt putkeen.
mennä putki,"You don't expect them all to stay lined up, do ya?",Et kai odota kaiken menevän putkeen?
mennä putki,I can't catch a break!,- Mikään ei mene putkeen.
mennä putki,Maybe your plan went wrong.,- Aina ei mene putkeen.
mennä putki,Things didn't work out.,- Asiat eivät menneet putkeen.
mennä putki,"Hey, buddy, seeing as how you didn't come home last night, I'll assume everything went great with Sarah. Nice work.","Et tullut illalla kotiin, oletan kaiken menneen putkeen Sarahin kanssa."
mennä putki,"- Not yet, but the audition went great!","- En, mutta koekuvaus meni putkeen."
mennä putki,"Yeah, he-he was in my movie, but, uh, it didn't go very well.","Hän oli elokuvassani, mutta se ei mennyt putkeen."
mennä putki,"You can radiate the hell out of me, but I can't, I can't get into the tube.","Säteilyttäkää ihan rauhassa, mutta en voi mennä putkeen."
mennä putki,Ya! that pipe there with the red lever.,"- Juu, tuohon punaiseen ylös menevään putkeen."
mennä putki,"So, as you can see, it goes through a piping system, and this isn't unusual.",Se menee putkistoa pitkin.
mennä putki,-You have it all.,-Teillä menee putkeen.
mennä putki,Not everything works as it seems Is that so hard to believe?,"Kaikki ei mene putkeen, vaikkei sitä ota uskoakseen"
mennä putki,- That's right. All the way.,Se meni putkeen.
mennä putki,and the girls they say Alibert you're so sexy,"Kaikki menee putkeen - ja tytöt sanovat, Alibert olet niin mahtava."
mennä putki,And everything goes smooth.,Kaiken pitää mennä putkeen.
mennä putki,I'm glad it all worked out for you.,"Kiva, että sinulla menee putkeen."
mennä putki,I can hear the guards entering the pipe.,Kuulen vartijoiden menevään putkeen.
mennä putki,Not gonna lie... that could have gone smoother.,-Ei mennyt putkeen. -Jos olisin tiennyt tästä...
mennä putki,"Look, I know things have gotten fucked up in the past...",-Kaikki ei ole aina mennyt putkeen.
mennä putki,When he died my mother took a job as a plumber's assistant so I could go to,Äidin piti mennä putkimiehen apulaiseksi jotta voin opiskella.
mennä putki,"I know things haven't gone good in the past, but I need your help.",Asiat eivät ole menneet putkeen. Tarvitsen apua. -Oletko pulassa?
mennä putki,I don't think I've ever known. I think sometimes you get it right the first time and then... it defines your life.,Joskus kaikki menee putkeen ensimmäisellä kerralla - ja se määrittelee elämän.
mennä putki,"In my opinion if this works, they're gonna pat us on the back and take all the credit.","Jos kaikki menee putkeen, me saamme kehut, he kunnian."
mennä putki,You overextended the plié!,Ei mene putkeen!
mennä putki,"Now, for once in your life-- For once in your life, just do what I tell you... -...and we might pull this thing off.",Tee kerrankin elämässäsi niin kuin sanon niin tämä saattaa mennä putkeen.
mennä putki,I cannot get a break tonight.,Mikään ei mene putkeen tänään.
mennä putki,"You work with people, day in, day out, putting your soul on the line, and the instant things don't go the way you want, it's as if you've evaporated off the planet.","Sitä antaa kaikkensa sielunsa pohjasta, - ja kun kaikki ei menekään putkeen, olen kuin ilmaa."
mennä putki,I should warn you that this did not go well when I was having sex with Frankenstein.,Tämä ei mennyt putkeen Frankensteinin kanssa.
mennä putki,Everything is coming up Carlos!,Kaikki menee putkeen!
mennä putki,"Okay. Pfeifer, we gotta duck down under the vents, okay?",Meidän pitää mennä putkien alta.
mennä putki,How you gonna support us if you can't even rob an unguarded pharmacy?,"Lupaan, että seuraava keikka menee putkeen."
mennä putki,"You can just go through the pipes, honey.","Mene putkien läpi, muru."
mennä putki,"Well, that went well.",Sehän meni putkeen.
mennä putki,I don't exactly have the best track record.,Hankkeeni eivät aina mene putkeen.
mennä putki,"You can just sit back and relax, and we'll handle everything.","Edellinenkin meni putkeen, joten hoidamme tämän."
mennä putki,"Okay, well maybe my plan didn't go exactly according to plan, but maybe it did. Maybe I'm a fucking genius.","Suunnitelmani ei ehkä mennyt putkeen, mutta ehkä se menikin."
mennä putki,- Not one of my proudest moments.,- Eilinen ei mennyt putkeen.
mennä putki,"If everything works out the way I plan, you'll have $50,000 each.","Jos kaikki menee putkeen, jokainen nettoaa 5O OOO taalaa."
mennä putki,The trip to Coachella was a bust.,Coachellan reissu ei mennyt putkeen.
mennä putki,"You have to keep an eye on things around here, cos just when it seems everything's going great, that's when the tiniest thing can throw it all outta whack.","Asioita on todella pidettävä silmällä, koska juuri, kun kaikki näyttäisi menevän putkeen, jokin pikkujuttu suistaa koko homman ojaan."
mennä putki,"Your friend's? He's a plumber, and he's about to be married.",Hän on avioon menevä putkimies ja on ollut kolme vuotta kihloissa.
mennä putki,I play from the tips.,- Menee putkeen.
mennä putki,Stuff yourself inside that drainpipe and go.,Menkää putkeen ja kadotkaa.
mennä putki,"The louvers will need to be reset manually, which means somebody will need - to go back up into the ducts. - I've been up there.","Suodattimet pitää nollata käsin, joka tarkoittaa sitä, että jonkun pitää mennä putkistoon."
mennä putki,"There may be a promotion today, if I can conquer this meeting.",Voin saada ylennyksen tänään jos kaikki menee putkeen.
mennä putki,That went horribly.,Se ei mennyt putkeen.
mennä putki,It wasn't so great.,Ei mennyt putkeen.
mennä putki,"We're booked on the 7:00, if all goes well. No, now wait...","Lähtö on kello 19, jos kaikki menee putkeen."
mennä putki,"- Hey, hey. I think it's going really well.","- Hei, kaikki menee putkeen."
mennä putki,theres a big tree in front yard and the roots got into pipes and messes with the whole system on the way to the main,On valtava puu etupihalla ja - juuret menevät putkistoon ja sotkee koko systeemin.
mennä putki,- Senator Hanson is gonna work. And it's the job of you two to make sure that confirmation gets through.,Kaikki menee putkeen senaattori Hansonin kanssa - ja teidän tehtävänne on pitää siitä huoli.
mennä putki,I'm sorry our vacation didn't work out.,"- Anteeksi, että lomamme ei mennyt putkeen."
mennä putki,"Yeah, this has gotta go well, Bennett.",Niinpä. Tämän pitää mennä putkeen.
mennä putki,"Eric's arrested, so it looks like your plan came off without a hitch.","Eric on pidätetty, joten kaikki meni putkeen."
mennä putki,He just wants to make sure everything goes down.,"Hän haluaa varmistaa, että kaikki menee putkeen."
mennä putki,We were there. You were also there in 1987. But that little trip didn't work out like anyone hoped.,Olimme myös vuodessa 1987 mutta se reissukaan ei mennyt putkeen.
mennä putki,Every step of the way.,Suunnitelma meni putkeen.
mennä putki,"This really ain't your day, pal.",Päiväsi ei mene putkeen.
mennä putki,"Valerie tried to scorch his body before she can get her hands on him, and that did not work out so well.","Valerie yritti polttaa ruumiin, ennen kuin Lily sai sen. Se ei mennyt putkeen."
mennä putki,"My life had been a complete failure, sure, but at least I could get my death right.","Elämäni oli ollut fiasko, - mutta kuolemani voisi mennä putkeen."
mennä putki,You two enter through the cooling vent and get the survivors moving towards the bridge.,Menkää putken kautta ja viekää eloonjääneet komentosillalle.
mennä putki,- This couldn't have worked any better.,- Tämä meni putkeen.
mennä putki,Look... I'm sorry that this is not working out the way that you always imagined.,"Ikävä, ettei kaikki mene putkeen, mutta sellaista elämä on."
mennä putki,"We get this right, and we really get this right.","Jos menee putkeen, tienaamme rutosti."
mennä putki,If things go well.,- Mikäli kaikki menee putkeen.
mennä putki,Nothing but net.,Tämä menee putkeen.
mennä putki,"Look, I know some bad things went down but that's over now, okay?","Tiedän, ettei kaikki jutut menneet putkeen, - mutta se on mennyttä?"
mennä putki,I go out across the steam lines. I shimmy along them to the sally port.,Kuvittele minua menemässä putkia pitkin luukulle.
mennä putki,"Well, the Simpson men are doing fine, right, Bart?",Meillä miehillä menee putkeen.
mennä putki,I just need a little more practice.,Vain hiukan lisää harjoitusta jotta se menee putkeen.
mennä putki,A pipe burst in the bathroom...,Kylppäristä meni putki.
mennä putki,Really? Are you sure I'm not completely confident about my first day because it's gonna be a home run.,"Oletko varma, etten ole täysin itsevarma päivästäni, koska se menee putkeen?"
mennä putki,"And if everything goes well, I'll need a chiropractor, a psychiatrist and a priest.","Jos kaikki menee putkeen tarvitsen kiropraktikkoa, psykiatria ja pappia."
mennä yli hilse,It went right over her head.,Se meni yli hilseen.
mennä yli hilse,"Well, I do not know exactly what I have got to say, this is just going to be off the top of my head.","En tiedä täsmälleen, mitä sanon, tämä on menossa yli hilseeni."
mennä yli hilse,"I'm sorry, am I missing something?",Menee yli hilseen. - Olemme tavanneet.
mennä yli hilse,"I can go along with some things, but... some things make no damn sense.","Tajuan joitain juttuja, mutta osa menee yli hilseen."
mennä yli hilse,That doesn't even make sense.,- Meni yli hilseen.
mennä yli hilse,"Well, theoretically, could be used to manipulate matter states, transfer dimensional energy, but practically, it's light-years beyond me.","Niillä voitaisiin manipuloida ainetta ja energiaa, - mutta se menee yli hilseeni."
mennä yli hilse,"I'm usually pretty good at mysteries, this one's got me stumped.","- Olen yleensä hyvä arvoituksissa, mutta tämä menee yli hilseen."
mennä yli hilse,"Uh, listen, I-I can't pretend to understand this time travel thing, but it sounds important.","Aikamatkustus menee yli hilseen, mutta se kuulostaa tärkeältä."
mennä yli hilse,You just saying that because you don't understand it.,"Sua ärsyttää, koska juttu meni yli hilseen."
mennä yli hilse,It all means something And yet nothing to me,"Se jotain merkitsee, mut menee yli hilseen"
mennä yli hilse,Has he really nothing else to do round here?,Tämä menee yli hilseen.
mennä yli hilse,My God! I can't believe you.,"Hitto, tää menee yli hilseen."
mennä yli hilse,I don't understand that.,Tuo meni yli hilseen.
mennä yli hilse,All this A.I. stuff is way out of my league.,- Tekoäly menee yli hilseen.
mennä yli hilse,"Okay, I understand quantum physics, but this is confusing.","Ymmärrän kvanttifysiikkaa, mutta tämä menee yli hilseen."
mennä yli hilse,Not everybody got it yet.,Joiltakin se meni yli hilseen.
mennä yli hilse,You're probably right.,Olet varmasti oikeassa. Se menee yli hilseeni.
mennä yli hilse,This is just way over my head.,Tämä meni yli hilseen.
mennä yli hilse,"To cut a long story short, we went with John Reid who was Elton's incredibly successful manager at the time.","Se oli vain huumoria ja en usko, että se meni yli hilseen MTV-sukupolvelta."
nalli kallio,"Yeah, I went a couple of laps around the track with him.",- Ajattele mitä ajattelet. Otin pari kierrosta hänen kanssaan ja jäin kuin nalli kalliolle.
nalli kallio,You gonna leave me sitting on my ass like you did yesterday?,-Selvä. Jätätkö minut nalliksi kalliolle taas?
nalli kallio,"In this case, my client paid for the wedding and was hung out to dry.","Päämieheni maksoi häät, ja hänet jätettiin kuin nalli kalliolle."
nalli kallio,I think the damn factory guys are coming after the wrong man.,Jäit kuin nalli kalliolle.
nalli kallio,But you cannot just leave someone alone like that!,Et voi jättää toista kuin nallia kalliolle.
nalli kallio,- Why did you cut me out?,Miksi jäin kuin nalli kalliolle?
nalli kallio,"After our first-innings victory, Jeremy decided that for the second challenge, we should re-run a race we'd first tried against the Germans.",Shane jäi kuin nalli kalliolle! Britit voittivat kirkkaasti!
nalli kallio,Looks like the 53 car got left in the dust.,Numero 53 jäi kuin nalli kalliolle.
nalli kallio,Just turned them down flat as a pancake.,Jätin heidät kuin nallit kalliolle.
nenän#valkaisu,How's the drying out going?,Miten nenänvalkaisu sujuu?
nenän#valkaisu,"You know: exercise, no smoking, no drinking...","Miten sujuu? -Mikä? No liikunta, tupakkalakko, nenänvalkaisu..."
nousta väärä jalka,Look who didn't get out of bed on the wrong side this morning.,- Kuka nousi väärällä jalalla tänä aamuna?
nousta väärä jalka,You get up on the wrong side of the bed. - You haven't brushed you teeth.,Joskus sitä nousee väärällä jalalla.
nousta väärä jalka,"You know, we really, really got off on the wrong foot, and I...","Tiedäthän, me tosiaan, tosiaan noustiin väärällä jalalla, ja minä..."
nousta väärä jalka,"All right, guys. We've obviously gotten off on the wrong foot here.","No niin kaverit, - olemme selvästikin nousseet väärällä jalalla aamulla."
nousta väärä jalka,"Get up on the wrong side of the bed, did we?","Sitä noustiin väärällä jalalla, vai?"
nousta väärä jalka,Talk about getting off on the wrong foot.,Taisi nousta väärällä jalalla tänään.
nousta väärä jalka,Did someone wake up on the wrong side of the bed?,Nousitko väärällä jalalla sängystä?
nousta väärä jalka,Somebody woke up on the wrong side of the bed.,Joku on noussut väärällä jalalla.
nousta väärä jalka,I think we got off on the wrong foot.,Hän nousi väärällä jalalla.
nousta väärä jalka,"We've got off on the wrong foot, haven't we?","- Taisimme nousta väärällä jalalla, vai kuinka?"
nousta väärä jalka,- Somebody shit the bed this morning.,Joku nousi väärällä jalalla.
nousta väärä jalka,- I could have predicted it this morning. Both of them must have got up out of the wrong side of the bed.,- Kumpikin nousi väärällä jalalla.
nousta väärä jalka,"All right, obviously, we got off on the wrong foot.","Ilmeisesti, nousimme väärällä jalalla."
nousta väärä jalka,Must have got up on the wrong side of the bed this morning.,Taisit nousta väärällä jalalla aamulla.
nousta väärä jalka,"Look, maybe we got off on the wrong foot.",Taisimme nousta väärällä jalalla.
nousta väärä jalka,Somebody got up on the wrong side of the bed.,Joku taisi nousta väärällä jalalla vuoteesta.
nousta väärä jalka,That's a hell of a nap. Can't blame you if you've got out of the wrong side of bed.,"Ei ihme, että olet noussut väärällä jalalla."
nousta väärä jalka,"- Yeah, a cause with no effect. - Wow! Did you wake up on the wrong side of the bed or something?",Oletko noussut väärällä jalalla vai mitä?
nousta väärä jalka,We got off on the wrong foot.,Nousimme väärällä jalalla ylös.
nousta väärä jalka,Seems like someone's woken up on the wrong side of the bed.,- Joku näyttää nousseen väärällä jalalla sängystä.
nousta väärä jalka,"And they don't look like they woke up on the right side of the bed, fellas.",Näyttävät nousseen väärällä jalalla.
nousta väärä jalka,"If your question is: ""did I wake up on the wrong side of the bed?"", the answer is no, but my mood did sour somewhat when I walked in and found that our chief suspect was dead.","Jos tarkoitat, että nousin väärällä jalalla niin vastaus on ei. Tulin huonolle tuulelle tullessani töihin, kun pääepäiltymme oli kuollut."
nousta väärä jalka,"Once you get off on the wrong foot, you land on an even wronger one.","Noustessasi väärällä jalalla, - laskeudut entistä vääremmällä."
nousta väärä jalka,- Wow! Did you get up on the wrong side of the autopsy table?,Nousitko väärällä jalalla ruumiinavauspöydältä?
nousta väärä jalka,- Move. Ooh! Someone woke up on the wrong side of the bed.,-Joku nousi väärällä jalalla.
nousta väärä jalka,Somebody got up on the wrong side of the bed.,- Joku on noussut väärällä jalalla.
nousta väärä jalka,Did you get up on the wrong side of bed?,Nousitko väärällä jalalla?
nousta väärä jalka,I gotta admit I can't put my foot on it right now.,"Täytyy kyllä myöntää, että nousin väärällä jalalla tänään."
nousta väärä jalka,Somebody got out of bed the wrong side this morning.,Taisi nousta väärällä jalalla.
nousta väärä jalka,"- You got up the wrong side, huh?",- Nousitko väärällä jalalla?
nousta väärä jalka,What's with you? It's not your mother's day today.,Äiti on noussut väärällä jalalla.
nousta väärä jalka,You gotta get back in bed. Get out on a different side.,Nousit väärällä jalalla.
nousta väärä jalka,"We did get up on the wrong side of the bed, didn't we?",Hän kyllä nousi väärällä jalalla. Olen nolostuttavassa tilanteessa.
nousta väärä jalka,"I think that, uh, we just got off on the wrong foot.","Luulen, että olemme vain nousseet väärällä jalalla."
nousta väärä jalka,"Up on the wrong side of bed this morning, Albert?","Nousitko väärällä jalalla, Albert?"
oikaista koipi,Gave him a break.,- Hän oikaisi koipensa.
oja allikko,"You go from bad to worse, Colonel.",Joudutte ojasta allikkoon.
oja allikko,"Out of the frying pan, into the fire.",Ojasta allikkoon!
oja allikko,You finally crawl your way out of one hole just to fall into another.,Ojasta allikkoon...
oja allikko,I think we've walked into our own trap.,Taisimme astua ojasta allikkoon.
oja allikko,"""Has Gotham traded one evil for another?""","""Onko Gotham suistunut ojasta allikkoon?"""
oja allikko,The reality is the vast majority of Colosseum students end up worse off than before they started.,Ei heittäydytä ilkeiksi. Suurin osa koulun opiskelijoista päätyy ojasta allikkoon:
oja allikko,You cadets have successfully graduated!,"Ojasta allikkoon, kadetit!"
oja allikko,"Back at base, things are going from bad to worse.",Ryhmän päämajassa asiat menevät ojasta allikkoon.
oja allikko,"IF I'M GONNA HEAD UP THE RIVER, I WANNA DRIVE MYSELF UP THE RIVER, ALL RIGHT?","Jos joudun ojasta allikkoon, haluan ajaa sinne itse."
oja allikko,"Out of the frying pan; hopefully, not into the fire.",Jouduimmekohan ojasta allikkoon?
oja allikko,"Out of the frying pan, into the fire, huh?","Ojasta allikkoon, vai?"
oja allikko,"Side with Flint, beg them to let you keep what is already yours, show them that weakness, and you'll invite the very outcome you wish to avoid.","Jos liittoudut Flintin kanssa, joudut anelemaan sitä, mikä on jo sinun. Päädyt ojasta allikkoon."
oja allikko,And you've driven all three straight along the avenue of balls!,Johdit heidät ojasta allikkoon.
oja allikko,And jump from the frying pan into the fire?,Ja hyppäisin ojasta allikkoon?
oja allikko,Looks like the fat's not out of the fire yet.,Taisimme joutua ojasta allikkoon.
oja allikko,"So, ipso facto, I can't be interesting?","Joten, ojasta allikkoon. En voi olla kiinnostava?"
oja allikko,"I'm high as Kilimanjaro And with you, Jack, I'm ready for flight",Oon onneni kukkuloilla En joudu ojasta allikkoon
oja allikko,"Now, don't you know that you are jumping out of the frying pan into the fire?","Etkö tiedä, että olet hyppäämässä ojasta allikkoon?"
oja allikko,"Boy, talk about jumping out of the frying pan and into the fire.",Jouduimme ojasta allikkoon.
oja allikko,YOU'RE JUMPING OUT OF THE FRYING PAN INTO THE DEEP FREEZE.,- Hyppäätte ojasta allikkoon.
oja allikko,"You can be your own man right now, Phil.","Jouduit ojasta allikkoon, Phil."
oja allikko,"That's what's called ""cutting off your nose to spite your face.""","Tuota kutsutaan ""ojasta allikkoon menemiseksi""."
oksa pois,- Someone's got to do it. Someone's got to cut away the old wood.,Jonkun on pakko leikata vanhat oksat pois.
oksa pois,"Gonna be a lot of fans in here soon, yeah.",Kohta tänne sataa faneja niin että oksat pois.
oksa pois,Have you ever seen Jane in full flight?,Oletko nähnyt Janen vihaisena? Siinä ovat oksat poissa.
oksa pois,"Paul, I'm gonna get up and make the biggest scene you can imagine.",Nousen kohta ylös ja järjestän sellaisen kohtauksen että oksat pois.
oksa pois,We will be as cosy and snug as bugs in a rug.,"Meillä on niin kotoisaa, että oksat pois."
oksa pois,"Steve's gonna sing the crap out of that national anthem now, aren't you, Steve?","Steve laulaa oksat pois siitä kansallislaulusta nyt, vai mitä Steve?"
olla hukassa,I'm lost.,- Olen hukassa.
olla hukassa,I'm lost.,-Olen hukassa.
olla hukassa,All your Eminence's work could be destroyed in a few weeks,Kaikki Teidän Korkeutenne työ voisi olla hukassa muutaman viikon sisällä.
olla hukassa,$10 million is missing.,10 miljoonaa on hukassa. Kuuntele.
olla hukassa,"We're not lost, we're just on some creepy island penal colony.","Emme ole hukassa, vain jollain karmealla saarella."
olla hukassa,It's reassuring to know I'm not the only one at sea.,"Lohduttavaa, että muutkin ovat hukassa."
olla hukassa,"But you know as well as I do that a single girl, a girl alone in the world... has got to keep a firm hold on her emotions... - or she'll be lost. - Lost?",Yksinäisen tytön on hallittava tunteensa - tai hän on hukassa.
olla hukassa,Rick's gone.,Rick on hukassa.
olla hukassa,One step too far... and we are done.,"Yksikin harha-askel, niin olemme hukassa."
olla hukassa,There's some money missing. A lot of money.,Rahaa on hukassa.
