sent,reference,translation
兄貴はおまえらとは桁が違う...,Lawrence is better than all you lot...,"You know, my brother's never gotten me anything."
- 桁が違う,I'll meet you on the other side.,- It's the wrong sequence.
お前らの桃源郷に行けと?,So we just should follow you to your Shangri-la?,You want me to go to Momoe.
案ずるより産むが易し、だよ,Doing it is the easy part.,It's easier to have a baby than you think.
自分を棚に上げて?,"You're being pretty kind to yourself now, aren't you?",She put herself on the shelf?
信じられない 自分たちのことは 棚に上げる気?,Am I dreaming? You were secretive too! Why should I give up?,I don't believe it. You're gonna put our own stuff back.
自分のことを棚に上げて?,Did you even hear what you just said?,You put yourself on the shelf?
"""しかし君と私には約束があったし"" ""君は終了を棚上げにしたからね""","But you and I had a bargain, and, uh, you held up your end.","But you and I do have an appointment, and you accepted the end."
モローは、彼のプロジェクトを棚上げに された為、レーンに復讐を望んでいる。,Morrow wants revenge on Lane for mothballing his project.,Morrow wants revenge on Lane because his project's on the shelf.
彼女が棚卸しをする,She should inventory what we have.,She's gonna clean the racks.
殺人のあった夜 彼は棚卸しをしていたわ,He was doing inventory the night of the murder.,He was doing inventory? On the night of the murder.
槍玉に上げる誰かよ,All that judge is looking for is someone to make an example of.,Someone with a spear.
おばあちゃん まず横になって,"Grandma, just lie down.","Grandma, just lie down."
しばらく横になって...,But you should lie back down in case of another--,Let me lie down for a while.
まずは横になって,If you want to lie down.,"Right now, just lie down."
彼はベッドに横になって 汗をかくのよ,He lies in bed and sweats.,"He's lying in bed, sweating."
機を逸する前に 事態を収めるのだ,It's important you remedy things before the situation can get out of hand.,"Meanwhile, by the time we're ready, we done scattered."
我々が機先を制したようだ,Looks like we beat you to the punch.,Looks like we're locked down out here.
あなたはパティの機嫌を 取りたいだけ,"No,ellen,all you ever wanted was to impress patty hewes.",You just want to cater to Patty hewes.
ジョフリーは父を鎖に繋いだ上に 俺にご機嫌を取りに来いというのか?,"Joffrey puts my father in chains, now he wants his ass kissed?",Joffrey chained him up and you want me to come in and cater to you?
彼女は機嫌を取ってる でも それも本当だ,"She flatters me, but it's also true.","She's in a good mood, but that's true."
奴の機嫌を損ねる,"To him, something will be off.",It's bad for him.
何か機嫌を 損ねることでもした?,Have I done something to you to upset you?,Did you do something to upset her?
一族には気をつけて すぐに機嫌を損ねる種族だから,Careful what you say around these folks. They're easily offended.,Be careful with the family. They make a mess right away.
ミスター・ワイズ 君は本当に機知に富んでいる,"Mr. Wise, you are as resourceful as promised.","Mr. Wise, you're very knowledgeable."
明らかに、パパは彼女がどれだけ賢くて 機知に富んでいるか、考えてもいなかった。,"Clearly, he did not take into account how resourceful she is.","Apparently, my dad didn't think about how smart she was or how clever she was."
犯人は 常に機知に富み... 追い手を 惑わす発想で... 理想的な 逃走路を発見した,"The killer, always resourceful... always thinking along lines that would baffle his hunters... had discovered an ideal avenue of escape.","The killer was always very knowledgeable, guided by the idea of surprise, found the perfect escape."
機転が利くわね オリー,"Ah... good initiative, Olly.","That's nicely handled, Ollie."
彼の歓心を買うように,- Keep him happy.,It's like buying his loyalty.
止めを刺したんだな,Probably executed.,You stabbed him.
良いハンターは獲物の跡を 注意深くつけて 好機にのみ 止めを刺すものだ,"A good hunter stalks his prey with care, and only strikes when the time is right.","Good hunters be careful with their marks, but only when it's time to stop them."
正鵠を射るねえ グスタフさんよ,"You hit the nail on the head, Mr. Gustave.","Such familiarity, Mr. Gustave."
''武士は食わねど高楊枝''って やつですか,Eagles don't eat flies... is that it?,Were honourable warriors of the inevitable?
健康器具を捨て去り 青空のもとへ歩を進める,We are the morning you got off the treadmill and ran under the open sky.,I ditch the medical equipment and head down to the blue sky.
歯が立たないよ,We're in over our heads.,I can't stand up.
今まで 歯が立たなかった敵に,"Against an enemy that, to this point, has been unstoppable.",I've never seen an enemy like this.
警察も渋滞には歯が立たない,"Cops are stuck in the traffic, like everyone else.","The cops, they don't care about traffic."
"じゃ""歴史は繰り返す""、ってな","- Well, I guess history does repeat. - Okay.",Then history repeats itself.
歴史は繰り返すのよ ダイアナの力を借りて,Diana is going to help us make sure that history repeats itself.,History repeats itself with Diana's help.
歴史は繰り返します?,History will repeat itself?,My history repeats?
死の商人だ 汚い仕事の為に 傭兵とB. O.,He's a merchant of death using mercenaries and B.O.W.s to do his dirty work.,He's a dead merchant making dirty work for the mercenaries and the B.O.
それは私の役割が死の商人としての 情報将校であることだ,It's my job to be the merchant of death as an intelligence officer.,That's because my role is an intelligence officer as a dead merchant.
死人に口なし,They couldn't risk her knowing or finding out.,Rowe's dead. He can't talk.
それで デルは 別の毛色の変わった 興行を打った,"So, Dell arranged a different kind of command performance.",So Dell implemented a circus that took a different shade.
わかるわ そんな女の気が知れない,I know. What kind of cheap woman could ever do something like that?,I know. She won't see it that way.
デカフェなど飲むヤツの 気が知れない,What kind of idiot drinks decaf anyway?,Can't imagine why anyone's drinking decaf.
あれで納得する人の気が知れない,Who'd believe it?,I don't know who totally approves of it.
気が乗っているんでね,I'm in a generous mood.,I'm interested.
女の子を集めて 来なくちゃ、気が乗らねぇ,"Maybe we should get some girls to watch this stunt, huh?",Guess I'm gonna have to pull the girls from Cotillion.
何かしら 気が乗ってないのかもしれんよ,He might not be into getting back together with her.,I don't know. Maybe he's not into it.
気が乗らなくて...,Doesn't seem right.,I'm not comfortable with it.
"気が乗らないわ, ブライトン","I'm not in the mood, Brighton.","I don't like it, Brighton."
気が乗らなくて,Wasn't feeling the vibe.,I'm not comfortable with it.
気が付かなかった,- It was so obvious. - Glucose levels.,I didn't hear you.
頭を撃ち抜けば 死んだと気が付くのに,You should've shot her in the head so they could hear her die.,"If I shoot him in the head, he'll know he's dead."
多分 気が付かなかったんだろう しかし ダンピアではそんな 楽しいサーカスはない、だろ?,"Maybe you haven't noticed, but Dampier's no three-ring bloody circus, is it?","Maybe you didn't notice, but we don't have much fun circus in Dampier, all right?"
いくらかの市民に 気が付いたが 私に背を向けている,I noticed some of your townsfolk turned their backs towards me.,I noticed some of the citizens turning on me.
気が休まる,It helps.,It's peaceful.
ライブワイヤーが逃走中で あなたを残して帰ったら― 気が休まりませんから,And I don't really feel comfortable leaving you here alone with Livewire on the loose.,"Livewire's on the run, and if he leaves you, he won't be satisfied."
気が休まらないだろ?,And... you're not comfortable with that?,"Apparently, you can't help yourself."
これぞ 気が利くってもんだ,"Now, that's what I call making yourself useful, love.",He's smug.
本当に もう 気が利かないんだから。,"Seriously, you are so dense.","Seriously, I don't care anymore."
お前はホントに気が利かないんだから 夫人は千歳以上で執念深いのよ,You are really a clumsy flatterer filled with severe grudge,"She's over a thousand-year-old, a vindictive woman."
わたしとならきっと気が合う,And definitely the most fun.,'Cause I just think you two would hit it off real well together.
昔よ 気が向いたら またやろう,"And I will again, once inspiration strikes.","Long time ago. When you're ready, let's do it again."
- いつもジンジャーの回りのことは気が咎めるわ...,I always feel so guilty around Ginger.,- It's always weird seeing Ginger around.
すみません 気が回らなくて,I know. I'm sorry. I should have said that.,I'm sorry. I wasn't thinking.
元カノには気が回らなかった,There's nothing you can say that changes that.,I didn't care about your ex-girlfriend.
他の人はそこまで気が回らない?,They couldn't be couriered?,Don't the others care that much?
アルメニア人は 血の気が多いと言われる,We are all said to be fiery.,They say the Armenians have a lot of blood.
気が大きくなるから 実際そうでした,Because it takes courage to think for yourself. She did.,I'm more open to it.
親父に嫌気が差して 家出したんだと言われた,Said she probably ran to escape her jerk of a father.,My dad said I didn't want you.
ここの奴らに 嫌気が差したのさ,"Because, man, I-- I'm just-- I'm done with this group, man.",I reckon he's sick of their bullshit.
逃げることに嫌気が差した,You're sick of running.,I didn't want to run.
答えるのに気が引けるが,"Alas, the answer's not so excellent.",I am not comfortable answering that question.
さすがに気が引けるけど,And that was a dick move. Even for me.,It's got a lot on its mind.
ジェナー博士 うっとおしいのは分かってる 俺も質問を投げかけるのは 気が引ける...,"Dr. Jenner, I know this has been taxing for you and I hate to ask one more question, but...","Dr. Jenner, I know this is outta line, and I don't feel right about asking."
独りで歩いて来るなんて 気が強いのも考えものね,It seems to me to show an abominable sort of conceited independence.,No wonder you're walkin' alone.
女性は皆、気が強い,"I know. It's just, you seem like a strong lady, is all.",All women are fierce.
ちっこいのは気が強い 持ち上げとけ,"Oh, little people are mean.",Tiny Thing is well-behaved. Hold it up.
あなたは気が散ってた,You've been distracted.,You were distracted.
気が散らないから 落ち着いて仕事ができる,You're lucky... no distractions. You have your work and you do it.,I'm cool. I'm cool. I'm cool.
生まれつきすぐに気が散って 病的なほど疑い深い気質だ,Distractible and paranoid by nature.,"It's a pathological, paranoid temper."
「気が早いな...」,Can you still?,You're up early.
気が早いな メキシコの祝日か?,"Holy crap. -What, is it Cinco de Mayo already?",That's fast work. It's a Mexican holiday.
私が父親と住みたがるんじゃないかと 気が気じゃないみたい,She's all freaked out that I'm gonna want to live with him or whatever.,Bunch of twists and turns.
でも 入試がね 気が気じゃないもんね,"With the exams, you're probably not in the mindset.",But the entrance exam is uncalled for.
あなたを見つけようとして 気が気じゃなかったのよ,I've been out of my mind trying to find you.,"I tried to find you, but I didn't mean to."
どんだけぶっ飛ばされれば 気が済むって言うの? さらにレベルアップして見ようか,How many of these guys' butts do we have to kick?,"How much more do you need, Todd?"
骨が砕ける音がしたぞ ディアズ もうやめろ 気が済んだだろ,"You hear the bones cracking, Diaz. Come on, that's enough.","I heard the bone breaking. Diaz, don't do this. You have it now."
小屋を調べれば 気が済むだろう,Maybe we ought to check the shed just to quiet him down.,"If you don't mind checking out the shed, you'll feel better."
いや 何も掛かってないと 気が滅入るだけだ,There are few things more depressing than empty coat hangers.,"No, I'm just probably so embarrassed that we can't afford to lose you."
まあまあだ 家にいても 気が滅入るだけだし,"After a certain point, time off doesn't help so I figured I'd rather be here.","Well, it's not that bad. It's just I'm cracking up at home."
気が滅入った時に 探索してたの,Sometimes I get a little stir-crazy and go exploring.,"And when I lost my mind, I searched for you."
気が短いのはよすのだぞ?,That temper of yours is a dangerous thing.,"Don't be so quiet, okay?"
いい人だけど気が短いわ,"Baby, you're sweet, but you've gotta mellow out.","He's a good man, but his fierce little nuts."
雇い主は気が短いんだ こいつを使え,My client is getting impatient. Take these.,Your employer's a hothead. You're going to need this.
あなたは今気が立ってるだけよ,You're just a passing phase.,You're just standing there.
気が立ってたよね,He seems pretty pissed.,But Speltzer fucking nodded.
気が立っているんだ そうさ,It can happen.,"Yeah, that's right."
気が紛れてる。,I'm distracted.,-Sure. Absolutely.
死後があるから― エリーゼが死んでも 気が紛れる,You think all the ghosts we've seen would somehow make me feel better that Elise is gone.,"When you die, there's no turning back, and the death of Elise makes me nervous."
気が紛れるわよ,Helps take the edge off.,Takes my mind off things.
私はただ気が緩んでいるだけだった,I just wasn't paying attention.,I was just calming down.
つい気が緩んで,I'm not very focused tonight.,I shouldn't have lost my mind.
当然だな 気が若いから,"Well, that's not surprising. I was always young at heart, you know.",Of course. She's a lot younger.
気が触れぬのは幸運だ,It is mere luck we are not all insane.,Probably lucky I don't care.
気が触れた人間の集まりだろうかと,You think we're crazy.,I thought it was just a bunch of people who touched me.
気が触れたか?,Not yet. Are you crazy?,What do you all worked up about?
老人を痛めつけるのは気が進まなかったので 打ちのめすのは留まったのさ,"I could've beaten him, but I didn't want to hurt the old man.","I didn't want to hurt an old man, so I stayed going."
ソファで寝ないと 気が重いわ,"Please, Lucas, let me sleep on the couch. I'll feel bad.",I have to sleep on the couch.
気が重い,"No, you're not right.",I'm nervous.
仕方ないじゃない 無理して病気が 重くなったら困るでしょ。,"There's nothing we can do. You don't want her to get worse, do you?",No. I don't want you to get sick too much.
タイタスが じきここに来る やつが俺ほど 気が長くないのは知ってるよな,"Well, Titus is gonna be here soon, and we both know that he's not gonna be as patient as I am.",You know that Titus will be here any minute.
いいんだ 気にするな,No worries. No worries.,That's okay. Don't worry about it.
また衣装か そんなの 誰も気にしないってばよ,Again with the costumes. No one cares what we're wearing.,You're dressed again. Nobody cares.
お前がこの事を、、気にする必要はないよ.,Never mind that. You heard the man. Come on.,You don't need to worry about this.
気にしないわ・・・いい気味よ,I don't care. It's what he deserves.,I don't care. This is nice.
いや 気にしないで 飲ませて お世話になったんだから,"N-No, it's okay. I can drink. It's a thing about me.",Don't worry about it.
斜面は小さくなるが 牛は気にしない,"The chute gets smaller, but the cattle won't mind.","The ramp's smaller, but the cattle don't care."
息を潜めて... 仮面の裏側は気にすることもない.,"We keep our heads down, never bothering to look behind the masks.",Take a breath and don't worry about someone behind masks.
ノートパソコンを渡せ どうやって手に入れたかは 気にしない,"Just give me the laptop. How it got there, I don't really care.",Give me the laptop. I don't care how you got it.
人間の手に渡ったところで、 「ソー」は気にしそうに無いですけど。,Wouldn't mind getting my human hands on Thor.,He doesn't seem to mind being in human hands.
気にするな 4年間休暇を取ってないんだ,Who cares? He hasn't taken a vacation in four years...,Don't worry about it. I haven't been on vacation in four years.
君が気にしているのに ふと気が付いてね,I've noticed how you stroke it.,Then I realized you cared.
彼が死んだことは 気にしてないけど 殺されたことは 気になってるね,"And you don't care that he's dead, but you do care that he was murdered.","I don't care that he's dead, but I care that he was murdered."
(アルマン)別に もし本当に 1週間とか経って気になったら 俺のこと気にしないで ドンドン バンバン...,"If you're still interested in her after a week, don't worry about me.","I mean, if you're really interested in me after a week, don't worry about me."
"""費用は気にせず 知恵を絞り""",I don't care what it costs. Dig up whatever you can.,"I don't care how much it costs, I focus on my wisdom."
数人の脱走兵が 顔を見せる勇気もなく 湿地に隠れてることは 気にしてない,"Well, I'm not gonna concern myself with five or six deserters hiding' out in the swamp who don't have the courage to show their face.",I don't care if a few deserters are hiding in the swamp without the courage to show their faces.
お前は幽霊だから、 首の骨を折っても、気にしないだろう,"Since you're a ghost, you won't mind if I break your neck.","Because you're a ghost, and if you break your neck, it won't matter."
一つでも汚点を作れば すぐに出向だ お前みたいに なりたくもない病気になっても 周りのやつらから,you get transferred out immediately. there isn't a single word of apology from those guys around you. they hand you a one way ticket to no man's land.,"You're gonna get shipped out right away, even if this disease doesn't want to be like you or anyone else around you."
関係を持つなら 本気にならないと,If we do this we really did this.,"If we're gonna have a relationship, we're gonna have to get serious."
ちょっと気になって→,It bothered me a little so,I was just checking in.
え? レイチェルとつき合えて いい気になってるんじゃない?,"Greg, you hung out with Rachel once.","Maybe you're getting along with Rachel, you know?"
いい気になるな,Don't let it go to your head.,"Dude, that's not funny."
《フッ。 なんて いい気になってるのかな?,As if. Am I getting ahead of myself?,What's so special about it?
その気になっても子供たちのせいで、 やる気を失うそうよ。,"She said they were up all night, they were both exhausted all the time, the kids just took every sexual impulse they had outta them.","Even if you just go for it, the kids lose all my energy."
皆病気になり暴力的になる,"People are gettin' sick, they get sick and they get violent.",We're all gonna be sick and violent.
銀行を目の敵にしてるってわけか しかし気にならないか?,huh? But isn't it odd?,"You're calling the bank an enemy, but you don't care?"
少ししてから 目を覚ますと 少し狂気になり 非常に暴力的になっていて,"And when you wake up a little bit later, you are a little crazed and very violent.","A little while later, when I woke up, I got a little crazy and very violent."
格好いいと思います 気に入りました,I think it's bad-ass. I like it.,I think it's cool. I like it.
俺を睨み付けて 返事が気に入らなければ 俺を壁に叩きつけるんだな,"You get in my face,tighten your jaw,then if I say something you don't like, you slam me against the wall.","Look me in the eye and tell me if you don't like what I'm saying, you're gonna to smack me through the wall."
恐らく お前の若い魔女娘は 奴を次第に 気に入ったのだろう,Maybe your young witch has grown partial to his company.,Perhaps your young witch sister liked him.
色々気に入ってる 肉も手に入るし 他のだって,I like the variety and availability of meats and other goodies...,I like that a lot. I can get meat and all the other stuff.
うちの社長は 気に入らない仕事だからって 手を抜くような人じゃ ないですよね?,Our boss isn't someone who wouldn't do her best just because she doesn't like the product.,My boss doesn't just stop because he doesn't like his job.
あなたの手段を選ばないところ 気に入っている,"I like this ""by-any-means"" approach of yours.",I like that I don't choose your methods.
少し気に掛かるだろう 爆弾は作動してる,This is gonna make you a little bit anxious. It's ticking.,It's reassuring. The bomb's live.
この余白が気に掛かる,I hate this margin.,I have something special in mind for you.
聞くことで 気に掛けてくれるとの 貴方への満足感を 与えたく無かった,I didn't want to give you the satisfaction of thinking I cared enough to ask.,I didn't want to give you the satisfaction of hearing you care.
お気に 掛けないで下さいね ハンサムな方と話が出来るだけでも もう嬉しくて,"I hope you don't mind, but I don't get many handsome young men visitors anymore.",Don't worry about it. I'm glad we could talk to such a handsome fellow.
それで今日 彼女を救う あなたは手伝う事になる たとえあなたが 誰も気に掛けないとしても あなたの娘ジュリアでさえ,"So today, I'm saving hers, and you're gonna help, even if you care about no one, not even your daughter Julia.","And today, to save her, you're gonna help me, even if you don't care about anyone, even your daughter Julia."
俺が目に付くのは 両方を気に掛ける誰かだ 苦難の連続だった,What I see is somebody that both of us care for having a rough go of it.,All I see is someone who cares about both.
- おやおや もう気に病まなくても いいですよ,You don't need to worry about me anymore.,"- Oh, my God. You don't have to worry about it anymore."
君は気に病むたちだからな もう忘れろ,"Well, you always worried too much, Jim. The past is the past, my friend.",You're making a mess. Forget about it.
気に病む事はない,"I wouldn't bother, laddie.",Makes me nervous.
先に使ってしまって お気に障ったかしら,I hope you don't mind that I tried it first.,I hope you don't mind if I use it first.
気に障ったかな?,Mind if I sit?,"Sorry, does that bother you?"
何が気に障った? ん? 最後ぐらい一,At least die like a honourable man.,What really bothered you?
"1回は""イエス""の意味だ 気に食わないとさ",One ding. That means yes. Tio don't like you.,One time you're just saying yes. You don't like it.
破られたのが 気に食わないんだ,- I don't think you like the fact that I beat your test.,I don't like being defeated.
僕が吹っ切れてるのが 気に食わないんだ,She just can't stand that I got over it.,She doesn't like it when I'm laid off.
ちょっとした 協定が気に食わない・・ 毎月第2週目の火曜・・,"I'd hate for our little arrangement, every second Tuesday of the month...",I don't like the little arrangement the second Tuesday of the month.
同性愛って... 病気のようなもので 病気は心配です,"Homosexuality is like... is like disease, and I'm afraid of disease.","Homosexuality... is kind of a disease, and I'm concerned about it."
「特に気を付けて頂きたいのは 交換した鍵が漏洩したり」,"""I would like to confirm out of email that the keys we exchanged",I want you to be careful. Exchanged keys are leaking.
- 了解 気を付けろ,I know you know.,"David, be careful."
「足が速いから気を付けろ」と 父に言われたが,"Our dad had warned us how fast that dog was, but we couldn't resist.",My father warned me to be careful because I run too fast.
気を使うな,Don't mind me.,Don't bother.
あー 本当はいろいろ進んでんのに (勇気)うん 知らないふりして 気を使って,"You mean how even though things are progressing between them, we have to pretend we don't know.",-It's an unfortunate necessity.
気を使った言い方してくれても いいんじゃない?,"Er, yeah, nicely put, John.","Okay, why don't you use words like that?"
よく判らない グリムに戻らないでいる為に ジュリエットや皆に 何かにつけ 気を使わせたくない,"You know, I just don't want Juliette to constantly have to worry about something bad happening to me, or to her, or to one of our friends.","I don't know, I don't want to indulge Juliette or anyone."
キミは僕の手を煩わせないように気を使うだろ?,"Just try and do your best To keep your hands off me, yeah?","You care not to bother me, no?"
気を付け そして 互いに気を使い続ける様に,"Be safe out there, look out for each other and keep charging.",Be careful and try not to worry about each other.
気を利かせてくれて... ありがとう,Thank you for your... efficiency.,Thank you for being so careful.
気を取り直して働け,Now pull the cobwebs out of your ass and move.,You get yourself a second chance at work.
「ダズリングス」に 人気を取られると思って... 悪いウワサを流してるのでは?,Perhaps you're all just worried that the Dazzlings will steal your spotlight.,I'm guessing you're spreading false rumors about you thinking that the Dazzlings are too popular.
それとも手に気を取られたか?,Or you been too busy watching the hand holding the deck?,Or have you offended me?
"ああ, だがあの時は 食べ物に気を取られてたんだ","Yeah, but they were feeding. They were distracted.","Yeah, but the food caught my eye."
俺が夜の王に気を取られているのは それを目にしたからだ,I'm consumed with the Night King because I've seen him.,I'm distracted by the Night King because I saw it.
離婚してから ヤツは物に気を回さなくなった 何か夢中になるものを 探してたように見えます,"Ever since his divorce, he didn't really care much about stuff.","Since the divorce, he stopped looking at things, so it looks like he was looking for something passing in."
気を回さないで あなたに... 話が...,I just came by to... talk.,Don't center on you. We need to talk.
た たぶん 気を失ったのだと思います,"I - I don't know, I think I passed out for a while.",I think he's lost consciousness.
ガソリンを入れている時に 蒸気を吸って それでまた気を失ったんだ,"You were pumping gas, and the fumes, they made you pass out again.",I was filling up these gas cans and I just passed out again.
ホントにあなたの気を 引いちゃったのね,"I really got to you, didn't I, Walter?",I really was trying to seduce you.
気を引きたいのか 嫌なヤツだぞ,You girls throw yourselves at any douche bag who happens to be Moroi and royal.,You wanna impress her? She's a prick.
だったら 教えてちょうだい 万引き癖のある最悪の妹に かかわって 私に何の得が? あの子は周りの 気を引きたいだけ,"Now I'm supposed to go, ""Hank, please what can I possibly do to further benefit my spoiled, kleptomaniac, bitch sister who somehow always manages to be the center of attention?""","Then tell me, after everything she's done to my dreadful little sister, she's just trying to impress everyone around her."
謝りに来た 君の気を悪くしたから... 仲直りしよう,To apologize for anything I said that hurt your feelings and sort things out between you and me.,I'm here to apologize for being so mean to you... and we can fix this.
みんな気を悪くしている 臨機応変に対応してくれよ?,"A lot of people would just suck it up, you know, rise to the occasion?","Everyone's having a bad day, so why don't you adjust accordingly?"
分かったよ 若旦那 気を悪くせんでくれ,"All right young sir, I meant no offense.","All right, young man, you shouldn't be offended."
-8 気を抜くな 頼むから,"Concentrate, please!",Don't lower your guard!
気を抜くな,Stay sharp.,Don't lower your guard!
よし 気を抜くなよ,"OK, stay sharp.","All right, don't lower your guard!"
アニーに気を持たせて 何もしない気なのか?,"May, you can't give Annie all this hope and then not deliver on anything at all.",Are you trying to get Annie to pay attention and do nothing?
あの夜は気を持たせちゃって...,I know I left you hanging the other night and I just wanted...,I'm sorry you had to see me that night.
気を持たせるだけだなと思って 言えなかったのね,I figured that would just lead him on.,I didn't tell you because I thought you were just trying to seduce me.
気を確かに持つんだ!,Stay awake! Stay awake!,Just -- just stay with me.
気を落とすな 覚えてる,Be brave I'll remember you,Don't take it personally. I remember.
気を落とさずに,God bless.,Don't take it so hard.
気を落とさないで ヴィクター,"Take care,victor.","Don't take it so hard, Victor."
僕は本当に彼女に気を許していた,I really let her in.,I really forgave her.
ジュリエット 気を許すな,"Juliette, you can't trust her.","Oh, my God. Juliette, this is terrible."
白状させるには 信用できる誰かが要る 気を許してしいる誰かだ,"Look, if we're gonna get him to confess, it has to be with someone that he truly trusts, someone that he'll genuinely let his guard down with.",I need someone I can trust to get him to tell me how I feel.
健康には気を遣わないと,"We're watching our cholesterol, I guess. Not me.",You should take better care of yourself.
これは特に気を遣うの 注意して,That one's very fragile. Be careful.,Be careful of this one.
あなたのお父さんは 色々と気を配るのよ,"Your dad, he is so thoughtful, to the end.",Your father's got a lot on his mind.
あなたと違い 気を配ってるので 好きな時間や 相棒を迎えに来る時間など,"Yes, I, unlike you, pay attention to details, like what time it is and what time you're supposed to pick up your partner for shift.","Unlike you, I'm just paying more attention to what time I like, when I come to pick up a partner."
細かいところまで 気を配らないと,It's an attention to detail.,"Well, it does require paying attention to some of the details."
落ち着くんだ 気を静めろ,"Okay, McFly. Get a grip on yourself.",Relax. Sit down.
気を静めて入りなさい,So you better pull yourself together and get in there.,"Okay, okay, calm down. Come in."
まあ奥様 気を静めてください,"Please, don't get upset, Princess. It's just your imagination, because, I assure you...","Madam, don't panic."
全然 気合が入ってない,There's absolutely no commitment.,It's not like that.
鳥井教授 今日は 一段と気合が入ってますよ ええ。,Professor Torii is certainly fired up today.,Professor Torii will need to talk to you today.
気合を入れろ!,Put some spunk into it!,Be careful!
チアリーダーたちが劇で 気合を入れてくれるようだ,The cheerleaders have put together a skit to help get us in the spirit.,I think the cheerleaders will get you fired up in the play.
もっと気合を入れて練習を始めろ ニーマン,"Start practicing harder, Neiman.","Start practicing more carefully, Neiman."
君よりも、私のほうがずっと気味が悪いと 思われてるよ、マーゴ。,"I'm much weirder than you will ever be, Margot.","They think I'm a lot more creepy than you, Margot."
気味が悪くて広い場所だ,"I know it's spooky, big guy.","It's so creepy, it's big."
気味が悪いな,Spooky.,It's creepy.
謝罪するなら すべてを水に流すそうよ,He says he'll drop the whole thing if you apologize.,"If you're gonna apologize, they'll let you off the hook."
まさか水に流すよ,"Live and let live, man.",I'm not about to put it in the water.
ジュニア 赤ん坊を渡せ すべて水に流そう,"Junior, look, hand over the baby, and we'll let bygones be bygones.","Junior, give me the baby, and we'll forget any of this."
だが言い終わる前に あの光に水を差された 話の続きを期待してるんだが,"But before he could finish, we were interrupted by that flash of light and I'm hoping we can pick up where we left off.","But before I finish, I'm sure the light will keep me talking."
水を差すようだが 操ってはならん,"I hate to interrupt, But glamour is not permitted.","We're blowing out the water, but you can't control it."
チャドが生活体験者の名簿を 持って来なければ 全て水の泡,"If Chad doesn't get back with that list of live-aboards, it was all for nothing.","If Chad doesn't bring me a list of live-aboards, it could upset everything."
私が捕まれば全てが水の泡,"If they arrest me, this mission is blown.","If they catch me, all bets are off."
今を逃せば水の泡,It's a needle in a haystack after this.,"Ifwe don't play this right, it's worthless."
"水火も辞せずついて行きます""","To the bitter end.""",I defer to the water test.
パン工房は ほんの氷山の一角ね,The bakery's just the tip of the iceberg.,The bakery's just the tip of the iceberg.
歴史教科書から氷山の一角にしか学べない 自分の手で直接体験した方がよい,"Archive texts can only teach you a part of the picture, my young Padawan. You'll learn a lot more through some hands-on experience.","I haven't learned anything from the history books, but you might want to visit them with your own hands."
心をなくしてた それが彼女 スポーツして汗を流すこともなく ただひたすら研究してた,"You're losing your mind, and there she is, working just as hard, not even breaking a sweat.","You were out of your mind, and that's when she couldn't exercise a sweat."
そうです 食事はビーガン 走って汗を流します,"Yeah, I actually did. I'm a vegan. And I started working out, and running, and working out, and running...",That's right. The food is vegan. Run and sweat.
共に血と汗を流し 弾の雨をくぐって来た,"We've shared blood, sweat and precious metal together.",Together we bled and sweated through the rain of bullets.
決を採ろう,We should vote.,We gotta make a decision.
この場で決を採ろう,"On behalf of custodial services,",Let's make a decision here.
決まりが悪いわ。,He'd be embarrassed.,"Well, rules are bad."
- ちょっと 決まりが悪いな,"- Yeah, but it'd be pretty awkward.","- Well, that's a bad sign."
キャット・グラントは、Catcoの ハックについて沈黙を 破ろうとしています。,It seems Cat Grant's silence regarding the Catco hack is about to be broken.,Cat Grant is trying to break the silence about Catco's hack.
その一帯に<unk>貨物船が到着次第 無線で沈黙を破ります,"Soon as the decoy freighters arrive in the system, they'll break wireless silence.","As soon as the freighter arrives in the area, we have to radio ahead and remain silent."
夫が沈黙を破ります 妻の失踪に― 彼の不倫や噂の事を,"A husband breaks his silence, not just on his wife's disappearance... but on his infidelity, and all those shocking rumors.","My husband breaks his silence about the disappearance of his wife, the affair, the rumors that he was having an affair."
油が切れてるな,Transmission's dry.,Damn sure ain't no good.
よう なんだ 一体どこで油を売っていた?,"Hey, man, where'd you run off to?","Hey, what's going on? Where the hell have you been selling oil?"
冬が来るまでずっと ここで油を売ってるつもりか?,Do you plan on sitting here scratching your balls till winter?,Are you gonna sell oil here all the time till winter comes?
油を売るために 電話した訳じゃない,"I don't make the call about which, if any, of these charges hold water.",I didn't call you to sell oil.
私の頭に油を注いでくださる 私の杯は 溢れています,"""You anoint my head with oil. My cup overflows.",My cup is boiled.
波風が立たないよう 友達のように接する 貴方の態度の事よ,It means that you're still acting like you're everyone's best friend.,"I'm talking about your manners, the way you're treating your friends out of the water."
"""泣きを見る"" 君は言ってくれた",""" It will end in tears. "" You've warned me.","""See the cries,"" you said."
この件が蒸し返して 泣きを見なければいいんだが,As long as this doesn't come back and bite us in the ass.,I hope you don't rehash the case and watch me cry.
分かってるだろう 土下座して 泣きを入れる奴も居れば その一方で 英雄然として,"Well, you know as well as I do, there's guys who roll over and beg and mercy, and then there's those other guys who get all heroic, and are willing to die for the cause.","You know, there are people who get down on their knees and make a sound a hero."
泣きっ面に蜂ですよ,Took us completely by surprise.,The bee on the crying face.
