sent,reference,translation
明日は 明日の風が吹く,Tomorrow's another day.,"Tomorrow, tomorrow's wind blows."
私達はモハッドヴァンに 4つ星を挙げた,We gave Mohadevan a four star case to the front of the line.,We've got four stars in Mossad Van.
"アラブでは ""昨日の友は 今日の敵""",An Arabic proverb attributed to a prince who was betrayed and decapitated by his own subjects.,"In the Arab world, our friend yesterday is the enemy of today."
時は金なり,Time is precious.,Time is money.
ヤイラルパリルはそれを知っていた そして彼の時を待った,Yeeralparil knew it and waited his time.,Yeeralparil knew that and waited for his time.
その時を待って 世界的なショーにする,"Waiting for our time to make our move, take our show global.","We're gonna wait for it, and we're gonna make a world-famous show."
Drグリーンとこの時を 待っていた,Dr. Green and I have been waiting.,I've been waiting for this moment with Dr. Green.
新しい安全保障局局長は 時を移さずして 陸海空軍を組織して 石油を産する 小国 ジンベキスタンを,"The new commander-in-chief wasted no time deploying a coordinated assault involving army, navy and air force troops against the tiny, oil-producing nation of Zimbekistan.",The new Director of Homeland Security has set up a ground-sea air force to produce oil in a small country called the Gingbecket.
ここに長くはいられない 俺が時を稼ぐ,"I can't give you long, but I can give you a head start.",I can't stay here much longer. I'll buy you some time.
- 我々がその時を稼ぐ,-We can give him that.,- We'll make the time.
なぜ使用人に暇を出さない?,Why did you send a servant away?,Why don't you give the servant a break?
ニャーチャンへのほうびの 休暇を取るものに祝福を... 先の戦闘での 素晴らしい実績に対して,Congrats to those taking a leave to Nha Trang as a reward... for marvelous achievements in the last battle.,Blessed are those who take a leave of absence for the wonderful work they've done in the last battle.
思ったんだが このまま通りすぎて 休暇を取ったらいい,"Lady, what I think you need to do... you need to go down the road, take a vacation, okay?",I've been thinking maybe you should just walk by and take a vacation.
おそらく休暇を取るのが 最善だと思うよ 目を離さないからね,Perhaps it would be best if you took a leave of absence. I'm on to you.,"Maybe it's best to take a vacation, because I'll keep an eye out."
かろうじて ベッドから起きるため 数学で暇を潰し − 特別な力で 子供を奮起させてやる,"I barely encourage myself to get out of bed, let alone inspire some kid with special powers who wants to spend all his spare time doing maths.",I'm going to crush your time with mathematics to get out of bed with special powers to wake you.
あなたは暇を 潰す為に何かしないと,You gotta do something to pass the time.,You have to do something to destroy your time.
どう暇を潰すの?,What do these people do for fun?,How do you take your time off?
暗礁に乗り上げました,I hit a snag.,We're going into a dead end.
(記者) 指揮権発動により花岡疑惑追及は 暗礁に乗り上げました 特捜部のみならず 検察庁全部に,The move has sent shock waves through D. A. offices.,"The investigation into Hanaoka's investigation has gone dark, not only to the D.A., but to the entire D.A."
彼が父を殺したという1つのヒント 彼の政治的将来は暗礁に乗り上げた,"One hint that he killed his father, and his political future is dead in the water.","One clue that he killed my father, his political future was in the shadows."
最初で最後のね,"My first, my only.",First and last.
最初で最後よ,"First, and last.",First and last.
もう平気だもの これが最初で最後よ,I can handle it now. It'II be our first and last.,I'm all right now. This is the first and the last.
トリスタンが これを着て見せる予定で ウィックはこのドレスで ショーの最後を飾るはずだった,Tristan was gonna model it and Wyck was gonna close the show with it.,"Trista was going to show you this, and Wyck was going to put this dress to the end of the show."
皇帝はその寛大なる み心で ローマ市民のために この大会の最後を飾る 歴史的な試合を 準備してくださった,And in his majestic charity... the Emperor has deigned this day to favor the people of Rome... with an historical final match.,"The emperor, with his generous heart, has prepared the finals of this tournament for the Roman citizens."
輝かしい経歴の 最後を飾るんだ 天才 オデッサ・コズロヴァ 真のプリマの,"It marks the end of a stunning career of one of ballet's greatest talents, Odessa Kozlova, a true Prima.","I'm going to present the last of my glorious career to the genius Odssa Kozlova, true prima."
スタニス・バラシオンは 良い最期を遂げなかったな?,"It didn't end well for Stannis Baratheon, did it?","Stannis Baratheon didn't end well, did he?"
どんな最期を遂げようと 非常に特別な兵士だった,"It doesn't matter how he ended, he was once something real special. Nonsense!","He was a very special soldier, no matter what the end."
だから有無を言わせず 俺も取り分をいただく,That's why I'm cutting myself in whether you like it or not.,That's why I don't have to tell you. That's why I'm taking my share.
これが最期となるなら せめて彼らには... 有終の美を飾らせたい,"If this is to be our end, then I would have them make such an end as to be worthy of remembrance.","If this is the end, at least I want them to have an endless beauty."
息子は有頂天よ どう返せば?,Ruben was just ecstatic. I don't know how I'm gonna repay you.,He's a good boy. How do I get him back?
私の心は有頂天,I have always placed you far above me,My heart is broken.
ぼくは 遠足に有頂天,I liked the school trips as well.,I'm good for a field trip.
今日からは私が国家だ (朕は国家なり),I am the State,"From now on, I'm a nation."
親が金持ちなら 朝飯前だ,"Rich parents like Zach has, it's not hard to put two and two together.","If your parents were rich, they'd have to eat before breakfast."
前は数千マイルだって 朝飯前だったのに,Before a couple thousand miles were a piece of cake.,A thousand miles before breakfast.
- 杞憂だといいが 署で追いかけられたバッドは 凶獣だ,"Well, I hope I'm wrong, but he followed Bud out of the precinct.","- I hope you're depressed, but the bad that was chased at the precinct was a Wesen."
杞憂に終わりました,There was no danger at all.,I'm done with it.
超自然に詳しい 私の予感が 杞憂であって欲しいのだが,I think you'll be able to confirm or deny my fears.,I hope my feelings of being supernatural are inconvenienced.
"""わー 板に付いてる""","Oh, I like the sound of that. - Hey.",It's on the board.
ここで本当に板挟みになった 私はとんでもないロボットを造った,We got a real dilemma here. Okay? I created incredible robots.,I made a hell of a robot here.
ラブクラフトは共同体の柱石,Lovecraft was a beloved pillar of this community.,Lovecraft is a主ar of the community.
娘は政治オタクでね 俺の株が上がる,"You don't understand. She's a freak for this kind of stuff, so if I get her in, I'm Dad of the Year.",My daughter's a political nerd. My shares are going up.
プロとして 株が上がった アンダーソン,Really upped my professional factor.,"I'm a professional, and I've got my shares up, Anderson."
で どうなるか? - 株が上がる,- The stocks went up.,And then what happens?
これは豊富な録音資料から 作られましたが あなたは問題の核心に触れることが 出来ると思います,"This is backed up by extensive audio recordings, but I think you'll find it gets to the heart of the matter.","It's made from a lot of recorded material, but I think you can access the problem."
わかったよ この件は相当に 根が深いんだ,"Okay, this is deep, deep background.","All right, this is a pretty deep case."
悲しいけど 家族の確執は根が深いの,"It's very sad, but family feuds run deep.","It's sad, but it's deep in the family."
外科部長になった毒島は それを根に持って→ 他の関連病院にも根回しした。,"Busujima, who became the Surgery Chief, bore a grudge against him for that, and he put pressure on other affiliated hospitals as well.",Busu talking about the fact that he became the head of the surgical team and used it against other relevant hospitals.
根に持ってるのか?,"Still bitter, Tim?",Do you have it in your roots?
どこかに根を下ろしたい それが大切,"I need to put my roots down somewhere that matter to me, Saul.","I want to get my roots somewhere, that's what matters."
ここに根を下ろす,We're putting down roots.,I'm gonna lay it down here.
分かった 根を詰めるな,"All right, don't work too hard.","All right, let's not get too serious."
あんまり仕事で根を詰めないでね,Don't be too busy with work.,Don't get too worked up.
根を詰め過ぎですよ,You work so hard.,It's too much.
いいや 彼女が そう根回しをしているだけです,That's only what she's going around saying.,"No, she's just trying to be rooted."
根絶やしにするのは困難だ 内皮腫瘍患者の生存率は低い さらなる手立てを講じなければ,The survival rate of patients with severe endothelial growth... decreases exponentially the more the condition advances.,"It's hard to eradicate, because the survival rate of smallpox patients is low, and we need to do more."
兄貴はおまえらとは桁が違う...,Lawrence is better than all you lot...,He's not like you guys.
- 桁が違う,I'll meet you on the other side.,- It's a different factor.
お前らの桃源郷に行けと?,So we just should follow you to your Shangri-la?,You want me to go to your own peach grounds?
案ずるより産むが易し、だよ,Doing it is the easy part.,It's easier to have a baby than you think.
自分を棚に上げて?,"You're being pretty kind to yourself now, aren't you?",Put yourself on the shelf?
信じられない 自分たちのことは 棚に上げる気?,Am I dreaming? You were secretive too! Why should I give up?,I can't believe we're putting our own things up on the shelf.
自分のことを棚に上げて?,Did you even hear what you just said?,Why don't you put yourself on the shelf?
"""しかし君と私には約束があったし"" ""君は終了を棚上げにしたからね""","But you and I had a bargain, and, uh, you held up your end.","But you and I had an appointment, and you put the end on the shelf."
モローは、彼のプロジェクトを棚上げに された為、レーンに復讐を望んでいる。,Morrow wants revenge on Lane for mothballing his project.,Morrow wants revenge on Lane for putting his project up.
彼女が棚卸しをする,She should inventory what we have.,She does the shelves.
殺人のあった夜 彼は棚卸しをしていたわ,He was doing inventory the night of the murder.,He was at the shelves the night of the murder.
槍玉に上げる誰かよ,All that judge is looking for is someone to make an example of.,Someone to put a spear in.
おばあちゃん まず横になって,"Grandma, just lie down.","Grandma, lie down first."
しばらく横になって...,But you should lie back down in case of another--,I just need to lie down for a while.
まずは横になって,If you want to lie down.,"First, lie down."
彼はベッドに横になって 汗をかくのよ,He lies in bed and sweats.,"He's lying in bed, sweating."
機を逸する前に 事態を収めるのだ,It's important you remedy things before the situation can get out of hand.,We need to get this thing over with before we take a chance.
我々が機先を制したようだ,Looks like we beat you to the punch.,Looks like we took control of the target.
あなたはパティの機嫌を 取りたいだけ,"No,ellen,all you ever wanted was to impress patty hewes.",You're just trying to make Patty feel better.
ジョフリーは父を鎖に繋いだ上に 俺にご機嫌を取りに来いというのか?,"Joffrey puts my father in chains, now he wants his ass kissed?","Joffrey chained my father up, and you want me to come get a good time?"
彼女は機嫌を取ってる でも それも本当だ,"She flatters me, but it's also true.","She's in a good mood, but that's true, too."
奴の機嫌を損ねる,"To him, something will be off.",It's bad for him.
何か機嫌を 損ねることでもした?,Have I done something to you to upset you?,Did I do something to upset you?
一族には気をつけて すぐに機嫌を損ねる種族だから,Careful what you say around these folks. They're easily offended.,Be careful with the family. They're quickly depressed.
ミスター・ワイズ 君は本当に機知に富んでいる,"Mr. Wise, you are as resourceful as promised.","Mr. Weiss, you're really clever."
明らかに、パパは彼女がどれだけ賢くて 機知に富んでいるか、考えてもいなかった。,"Clearly, he did not take into account how resourceful she is.","Apparently, Dad didn't even think about how smart she was and how clever she was."
犯人は 常に機知に富み... 追い手を 惑わす発想で... 理想的な 逃走路を発見した,"The killer, always resourceful... always thinking along lines that would baffle his hunters... had discovered an ideal avenue of escape.",He's always been so clever... he's always found the ideal escape.
機転が利くわね オリー,"Ah... good initiative, Olly.","That's a good idea, Ollie."
彼の歓心を買うように,- Keep him happy.,As if to buy his heart.
止めを刺したんだな,Probably executed.,You stabbed him.
良いハンターは獲物の跡を 注意深くつけて 好機にのみ 止めを刺すものだ,"A good hunter stalks his prey with care, and only strikes when the time is right.","A good hunter must be careful with his marks, only when there's an opportunity to stop him."
正鵠を射るねえ グスタフさんよ,"You hit the nail on the head, Mr. Gustave.","That's a good one, Gustave."
''武士は食わねど高楊枝''って やつですか,Eagles don't eat flies... is that it?,You're saying that a warrior has a very high order of teeth?
健康器具を捨て去り 青空のもとへ歩を進める,We are the morning you got off the treadmill and ran under the open sky.,I'm throwing away my health care equipment and I'm taking a walk into the sky.
歯が立たないよ,We're in over our heads.,I can't stand my teeth.
今まで 歯が立たなかった敵に,"Against an enemy that, to this point, has been unstoppable.",An enemy I can't stand.
警察も渋滞には歯が立たない,"Cops are stuck in the traffic, like everyone else.",The cops can't stand traffic.
"じゃ""歴史は繰り返す""、ってな","- Well, I guess history does repeat. - Okay.","Well, history repeats itself."
歴史は繰り返すのよ ダイアナの力を借りて,Diana is going to help us make sure that history repeats itself.,"History repeats itself, with Diana's help."
歴史は繰り返します?,History will repeat itself?,history repeats itself?
死の商人だ 汚い仕事の為に 傭兵とB. O.,He's a merchant of death using mercenaries and B.O.W.s to do his dirty work.,"Dead merchants for dirty work, mercenaries and B.O.S."
それは私の役割が死の商人としての 情報将校であることだ,It's my job to be the merchant of death as an intelligence officer.,That's my role as a dead merchant.
死人に口なし,They couldn't risk her knowing or finding out.,Dead people don't talk.
それで デルは 別の毛色の変わった 興行を打った,"So, Dell arranged a different kind of command performance.",That's why Del went into a different shade of hair.
わかるわ そんな女の気が知れない,I know. What kind of cheap woman could ever do something like that?,I know. I don't know what kind of woman that is.
デカフェなど飲むヤツの 気が知れない,What kind of idiot drinks decaf anyway?,I don't like people drinking decaf.
あれで納得する人の気が知れない,Who'd believe it?,I don't think there's anyone who's gonna believe that.
気が乗っているんでね,I'm in a generous mood.,I'm more concerned about it.
女の子を集めて 来なくちゃ、気が乗らねぇ,"Maybe we should get some girls to watch this stunt, huh?",I've got to get the girls. I don't care.
何かしら 気が乗ってないのかもしれんよ,He might not be into getting back together with her.,I don't know. Maybe he's not interested.
気が乗らなくて...,Doesn't seem right.,I didn't like it.
"気が乗らないわ, ブライトン","I'm not in the mood, Brighton.","I don't care, Brighton."
気が乗らなくて,Wasn't feeling the vibe.,I didn't like it.
気が付かなかった,- It was so obvious. - Glucose levels.,I didn't notice.
頭を撃ち抜けば 死んだと気が付くのに,You should've shot her in the head so they could hear her die.,"If you shoot him in the head, he'll know he's dead."
多分 気が付かなかったんだろう しかし ダンピアではそんな 楽しいサーカスはない、だろ?,"Maybe you haven't noticed, but Dampier's no three-ring bloody circus, is it?","Maybe he didn't notice, but there's no such thing as a fun circus in Dampier, right?"
いくらかの市民に 気が付いたが 私に背を向けている,I noticed some of your townsfolk turned their backs towards me.,I noticed some civilians turning their backs on me.
気が休まる,It helps.,It's comforting.
ライブワイヤーが逃走中で あなたを残して帰ったら― 気が休まりませんから,And I don't really feel comfortable leaving you here alone with Livewire on the loose.,"Livewire's on the run, and if I leave you, I won't be able to rest."
気が休まらないだろ?,And... you're not comfortable with that?,"You don't want to rest, do you?"
これぞ 気が利くってもんだ,"Now, that's what I call making yourself useful, love.",This is so cute.
本当に もう 気が利かないんだから。,"Seriously, you are so dense.",You really don't care anymore.
お前はホントに気が利かないんだから 夫人は千歳以上で執念深いのよ,You are really a clumsy flatterer filled with severe grudge,You really don't care. She's over a thousand years old and obsessed.
わたしとならきっと気が合う,And definitely the most fun.,I'm sure you'll like me.
昔よ 気が向いたら またやろう,"And I will again, once inspiration strikes.","It was a long time ago. If you feel like it, I'll do it again."
- いつもジンジャーの回りのことは気が咎めるわ...,I always feel so guilty around Ginger.,- Whatever happens around Ginger always makes me nervous.
すみません 気が回らなくて,I know. I'm sorry. I should have said that.,"I'm sorry, I didn't think of it."
元カノには気が回らなかった,There's nothing you can say that changes that.,I didn't care about my ex.
他の人はそこまで気が回らない?,They couldn't be couriered?,Don't other people care that much?
アルメニア人は 血の気が多いと言われる,We are all said to be fiery.,It's said that come from the bloody side.
気が大きくなるから 実際そうでした,Because it takes courage to think for yourself. She did.,"Because I'd grow up, and I really would have."
親父に嫌気が差して 家出したんだと言われた,Said she probably ran to escape her jerk of a father.,My father told me to leave the house because I didn't want to.
ここの奴らに 嫌気が差したのさ,"Because, man, I-- I'm just-- I'm done with this group, man.",I'm starting to resent these guys.
逃げることに嫌気が差した,You're sick of running.,I didn't want to run.
答えるのに気が引けるが,"Alas, the answer's not so excellent.",I'm not comfortable answering that question.
さすがに気が引けるけど,And that was a dick move. Even for me.,I'm not sure I'm comfortable with that.
ジェナー博士 うっとおしいのは分かってる 俺も質問を投げかけるのは 気が引ける...,"Dr. Jenner, I know this has been taxing for you and I hate to ask one more question, but...","Dr. Jenner, I know this is awkward, and I'm not comfortable throwing questions..."
独りで歩いて来るなんて 気が強いのも考えものね,It seems to me to show an abominable sort of conceited independence.,I can't believe you're walkin' alone.
女性は皆、気が強い,"I know. It's just, you seem like a strong lady, is all.",Every woman's got a crush.
ちっこいのは気が強い 持ち上げとけ,"Oh, little people are mean.",The little one's cute. Hold it up.
あなたは気が散ってた,You've been distracted.,You were distracted.
気が散らないから 落ち着いて仕事ができる,You're lucky... no distractions. You have your work and you do it.,"I'm not distracted, so I can relax and do my job."
生まれつきすぐに気が散って 病的なほど疑い深い気質だ,Distractible and paranoid by nature.,"You're a pathological, paranoid, paranoid person."
「気が早いな...」,Can you still?,That was quick.
気が早いな メキシコの祝日か?,"Holy crap. -What, is it Cinco de Mayo already?",That's a little early for you.
私が父親と住みたがるんじゃないかと 気が気じゃないみたい,She's all freaked out that I'm gonna want to live with him or whatever.,She doesn't think I want to live with her father.
でも 入試がね 気が気じゃないもんね,"With the exams, you're probably not in the mindset.","But the exams, they don't bother me."
あなたを見つけようとして 気が気じゃなかったのよ,I've been out of my mind trying to find you.,"I was just trying to find you, but I didn't want to."
どんだけぶっ飛ばされれば 気が済むって言うの? さらにレベルアップして見ようか,How many of these guys' butts do we have to kick?,How much more do you want me to give you?
骨が砕ける音がしたぞ ディアズ もうやめろ 気が済んだだろ,"You hear the bones cracking, Diaz. Come on, that's enough.","I heard a sound of bone shattered, Diaz."
小屋を調べれば 気が済むだろう,Maybe we ought to check the shed just to quiet him down.,I'm sure you'll feel much better if I checked the shed.
いや 何も掛かってないと 気が滅入るだけだ,There are few things more depressing than empty coat hangers.,"No, it's just a distraction when there's nothing going on."
まあまあだ 家にいても 気が滅入るだけだし,"After a certain point, time off doesn't help so I figured I'd rather be here.",It's fine. It's just a distraction when you're at home.
気が滅入った時に 探索してたの,Sometimes I get a little stir-crazy and go exploring.,I was searching when I lost my mind.
気が短いのはよすのだぞ?,That temper of yours is a dangerous thing.,Don't be shy.
いい人だけど気が短いわ,"Baby, you're sweet, but you've gotta mellow out.","He's a good man, but he's short."
雇い主は気が短いんだ こいつを使え,My client is getting impatient. Take these.,My employers have a low profile. Take this.
あなたは今気が立ってるだけよ,You're just a passing phase.,You're just upset right now.
気が立ってたよね,He seems pretty pissed.,You were upset.
気が立っているんだ そうさ,It can happen.,I'm trying to stand up.
気が紛れてる。,I'm distracted.,It's a distraction.
死後があるから― エリーゼが死んでも 気が紛れる,You think all the ghosts we've seen would somehow make me feel better that Elise is gone.,"Because he's dying, and Elise is dying, that's what keeps him off the hook."
気が紛れるわよ,Helps take the edge off.,It'll help you relax.
私はただ気が緩んでいるだけだった,I just wasn't paying attention.,I was just relaxed.
つい気が緩んで,I'm not very focused tonight.,I've been feeling a little nervous.
当然だな 気が若いから,"Well, that's not surprising. I was always young at heart, you know.",Of course. He's a young man.
気が触れぬのは幸運だ,It is mere luck we are not all insane.,You're lucky you don't notice.
気が触れた人間の集まりだろうかと,You think we're crazy.,I thought it might be a gathering of people who touched me.
気が触れたか?,Not yet. Are you crazy?,Do you mind?
老人を痛めつけるのは気が進まなかったので 打ちのめすのは留まったのさ,"I could've beaten him, but I didn't want to hurt the old man.","I didn't want to hurt an old man, so I stopped."
ソファで寝ないと 気が重いわ,"Please, Lucas, let me sleep on the couch. I'll feel bad.",I need to sleep on the couch.
気が重い,"No, you're not right.",I feel like I'm losing my mind.
仕方ないじゃない 無理して病気が 重くなったら困るでしょ。,"There's nothing we can do. You don't want her to get worse, do you?",You can't help it if you're too sick to make it.
タイタスが じきここに来る やつが俺ほど 気が長くないのは知ってるよな,"Well, Titus is gonna be here soon, and we both know that he's not gonna be as patient as I am.","You know, Titus is gonna be here any minute, and he's not as long as I am."
いいんだ 気にするな,No worries. No worries.,It's okay. It's okay.
また衣装か そんなの 誰も気にしないってばよ,Again with the costumes. No one cares what we're wearing.,Another costume. Nobody cares.
お前がこの事を、、気にする必要はないよ.,Never mind that. You heard the man. Come on.,You don't have to worry about this.
気にしないわ・・・いい気味よ,I don't care. It's what he deserves.,I don't care. It's nice.
いや 気にしないで 飲ませて お世話になったんだから,"N-No, it's okay. I can drink. It's a thing about me.","No, don't mind him. He gave me a drink."
斜面は小さくなるが 牛は気にしない,"The chute gets smaller, but the cattle won't mind.","The curves are smaller, but the cow doesn't care."
息を潜めて... 仮面の裏側は気にすることもない.,"We keep our heads down, never bothering to look behind the masks.",Keep breathing... and don't worry about the back of the mask.
ノートパソコンを渡せ どうやって手に入れたかは 気にしない,"Just give me the laptop. How it got there, I don't really care.",Give me the laptop. I don't care how you got it.
人間の手に渡ったところで、 「ソー」は気にしそうに無いですけど。,Wouldn't mind getting my human hands on Thor.,Thor doesn't seem to mind if it's in human hands.
気にするな 4年間休暇を取ってないんだ,Who cares? He hasn't taken a vacation in four years...,Never mind. I haven't been on vacation in four years.
君が気にしているのに ふと気が付いてね,I've noticed how you stroke it.,I'm starting to realize you care.
彼が死んだことは 気にしてないけど 殺されたことは 気になってるね,"And you don't care that he's dead, but you do care that he was murdered.","You don't care that he's dead, but you care that he's dead."
(アルマン)別に もし本当に 1週間とか経って気になったら 俺のこと気にしないで ドンドン バンバン...,"If you're still interested in her after a week, don't worry about me.","If you really care about me after a week, don't worry about me."
"""費用は気にせず 知恵を絞り""",I don't care what it costs. Dig up whatever you can.,"""It's not about the cost, it's about the wisdom."""
数人の脱走兵が 顔を見せる勇気もなく 湿地に隠れてることは 気にしてない,"Well, I'm not gonna concern myself with five or six deserters hiding' out in the swamp who don't have the courage to show their face.",I don't care that a few deserters hide in the swamp without the courage to show their faces.
お前は幽霊だから、 首の骨を折っても、気にしないだろう,"Since you're a ghost, you won't mind if I break your neck.","Because you're a ghost, and you don't care if I break your neck."
一つでも汚点を作れば すぐに出向だ お前みたいに なりたくもない病気になっても 周りのやつらから,you get transferred out immediately. there isn't a single word of apology from those guys around you. they hand you a one way ticket to no man's land.,"If I make one of these noise spots, I'll be out of here soon, even if I don't want to be like you or anyone else around me."
関係を持つなら 本気にならないと,If we do this we really did this.,"If you're going to have an affair, you have to be serious."
ちょっと気になって→,It bothered me a little so,I'm just curious.
え? レイチェルとつき合えて いい気になってるんじゃない?,"Greg, you hung out with Rachel once.",I think you're getting along with Rachael.
いい気になるな,Don't let it go to your head.,That's a good thing.
《フッ。 なんて いい気になってるのかな?,As if. Am I getting ahead of myself?,How are you feeling?
その気になっても子供たちのせいで、 やる気を失うそうよ。,"She said they were up all night, they were both exhausted all the time, the kids just took every sexual impulse they had outta them.","Even if I wanted to, I'd lose my mind because of the kids."
皆病気になり暴力的になる,"People are gettin' sick, they get sick and they get violent.","People get sick, they get violent."
銀行を目の敵にしてるってわけか しかし気にならないか?,huh? But isn't it odd?,"You're looking at the bank, but you don't care?"
少ししてから 目を覚ますと 少し狂気になり 非常に暴力的になっていて,"And when you wake up a little bit later, you are a little crazed and very violent.","A little while later, when I wake up, I start to feel a little crazy, very violent."
格好いいと思います 気に入りました,I think it's bad-ass. I like it.,I think it's nice. I like it.
俺を睨み付けて 返事が気に入らなければ 俺を壁に叩きつけるんだな,"You get in my face,tighten your jaw,then if I say something you don't like, you slam me against the wall.","Look at me, and if you don't like my answer, you're gonna beat me to the wall."
恐らく お前の若い魔女娘は 奴を次第に 気に入ったのだろう,Maybe your young witch has grown partial to his company.,Perhaps your young witch girl likes him more and more.
色々気に入ってる 肉も手に入るし 他のだって,I like the variety and availability of meats and other goodies...,"I like a lot of things, I get some meat, and some stuff."
うちの社長は 気に入らない仕事だからって 手を抜くような人じゃ ないですよね?,Our boss isn't someone who wouldn't do her best just because she doesn't like the product.,My boss isn't the kind of guy who can get away from a job that I don't like.
あなたの手段を選ばないところ 気に入っている,"I like this ""by-any-means"" approach of yours.",I like that you don't choose your methods.
少し気に掛かるだろう 爆弾は作動してる,This is gonna make you a little bit anxious. It's ticking.,You're gonna pay a little attention. The bomb's working.
この余白が気に掛かる,I hate this margin.,I'm sure you'll be interested to see the rest of this.
聞くことで 気に掛けてくれるとの 貴方への満足感を 与えたく無かった,I didn't want to give you the satisfaction of thinking I cared enough to ask.,I didn't want you to be satisfied with what I heard.
お気に 掛けないで下さいね ハンサムな方と話が出来るだけでも もう嬉しくて,"I hope you don't mind, but I don't get many handsome young men visitors anymore.",Don't mind me. I'm happy to talk to a handsome man.
それで今日 彼女を救う あなたは手伝う事になる たとえあなたが 誰も気に掛けないとしても あなたの娘ジュリアでさえ,"So today, I'm saving hers, and you're gonna help, even if you care about no one, not even your daughter Julia.","And today, you're gonna help me save her, even if you don't care anyone, even your daughter Julia."
俺が目に付くのは 両方を気に掛ける誰かだ 苦難の連続だった,What I see is somebody that both of us care for having a rough go of it.,All I see is someone who cares about both.
- おやおや もう気に病まなくても いいですよ,You don't need to worry about me anymore.,"- Oh, my God, you don't have to do this anymore."
君は気に病むたちだからな もう忘れろ,"Well, you always worried too much, Jim. The past is the past, my friend.",You're a sick bastard. Forget about it.
気に病む事はない,"I wouldn't bother, laddie.",Don't worry about it.
先に使ってしまって お気に障ったかしら,I hope you don't mind that I tried it first.,I hope you didn't mind me using it first.
気に障ったかな?,Mind if I sit?,Did I offend you?
何が気に障った? ん? 最後ぐらい一,At least die like a honourable man.,What's bothering you?
"1回は""イエス""の意味だ 気に食わないとさ",One ding. That means yes. Tio don't like you.,One time it means yes. I don't like it.
破られたのが 気に食わないんだ,- I don't think you like the fact that I beat your test.,I don't like it when it's broken.
僕が吹っ切れてるのが 気に食わないんだ,She just can't stand that I got over it.,I don't like the idea of me being cut off.
ちょっとした 協定が気に食わない・・ 毎月第2週目の火曜・・,"I'd hate for our little arrangement, every second Tuesday of the month...",I don't mind a bit of an arrangement on the second Tuesday of the month.
同性愛って... 病気のようなもので 病気は心配です,"Homosexuality is like... is like disease, and I'm afraid of disease.","It's... it's kind of a disease, I'm worried about it."
「特に気を付けて頂きたいのは 交換した鍵が漏洩したり」,"""I would like to confirm out of email that the keys we exchanged",I want you to keep an eye out for the replacement keys.
- 了解 気を付けろ,I know you know.,"- Yes, sir. Be careful."
「足が速いから気を付けろ」と 父に言われたが,"Our dad had warned us how fast that dog was, but we couldn't resist.","My father told me to be careful, because I'm fast."
気を使うな,Don't mind me.,Don't worry about it.
あー 本当はいろいろ進んでんのに (勇気)うん 知らないふりして 気を使って,"You mean how even though things are progressing between them, we have to pretend we don't know.",She acts like she doesn't know.
気を使った言い方してくれても いいんじゃない?,"Er, yeah, nicely put, John.",Why don't you say it the way you care about me?
よく判らない グリムに戻らないでいる為に ジュリエットや皆に 何かにつけ 気を使わせたくない,"You know, I just don't want Juliette to constantly have to worry about something bad happening to me, or to her, or to one of our friends.","I don't know, because I'm not being a Grimm anymore, and I don't want Juliette or anybody else to get a hold of me."
キミは僕の手を煩わせないように気を使うだろ?,"Just try and do your best To keep your hands off me, yeah?","You try not to bother my hands, huh?"
気を付け そして 互いに気を使い続ける様に,"Be safe out there, look out for each other and keep charging.",Careful and keep your eye out for each other.
気を利かせてくれて... ありがとう,Thank you for your... efficiency.,Thank you for being so thoughtful.
気を取り直して働け,Now pull the cobwebs out of your ass and move.,You're gonna have to get back to work.
「ダズリングス」に 人気を取られると思って... 悪いウワサを流してるのでは?,Perhaps you're all just worried that the Dazzlings will steal your spotlight.,"You think you're gonna make the Dazzlings popular, and you're just making the bad news?"
それとも手に気を取られたか?,Or you been too busy watching the hand holding the deck?,Or did you pay attention to your hand?
"ああ, だがあの時は 食べ物に気を取られてたんだ","Yeah, but they were feeding. They were distracted.","Yeah, but I was so preoccupied with the food at the time."
俺が夜の王に気を取られているのは それを目にしたからだ,I'm consumed with the Night King because I've seen him.,The only reason I'm so preoccupied with the Night King is because I saw it.
離婚してから ヤツは物に気を回さなくなった 何か夢中になるものを 探してたように見えます,"Ever since his divorce, he didn't really care much about stuff.","Ever since the divorce, he's stopped looking at things, looks like he's been looking for something crazy."
気を回さないで あなたに... 話が...,I just came by to... talk.,I need to talk to you.
た たぶん 気を失ったのだと思います,"I - I don't know, I think I passed out for a while.",I think he lost consciousness.
ガソリンを入れている時に 蒸気を吸って それでまた気を失ったんだ,"You were pumping gas, and the fumes, they made you pass out again.","I smoked the steam, and then I blacked out again."
ホントにあなたの気を 引いちゃったのね,"I really got to you, didn't I, Walter?",I really wanted to get your attention.
気を引きたいのか 嫌なヤツだぞ,You girls throw yourselves at any douche bag who happens to be Moroi and royal.,You want to get your attention? He's a prick.
だったら 教えてちょうだい 万引き癖のある最悪の妹に かかわって 私に何の得が? あの子は周りの 気を引きたいだけ,"Now I'm supposed to go, ""Hank, please what can I possibly do to further benefit my spoiled, kleptomaniac, bitch sister who somehow always manages to be the center of attention?""","So, tell me, what's in it for me, given my worst sister-in-law?"
謝りに来た 君の気を悪くしたから... 仲直りしよう,To apologize for anything I said that hurt your feelings and sort things out between you and me.,"I came to apologize to you for making you feel bad, but I thought we could fix this."
